i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
969	98785.5239	-32473.6525	776748.5239	3499689.3475	10034214.4053	9.7878e-10
970	98881.5610	-32501.5252	776844.5610	3499661.4748	10034214.4053	9.4330e-10
971	98977.5980	-32529.3980	776940.5980	3499633.6020	10034214.4053	9.0911e-10
972	99073.6350	-32557.2707	777036.6350	3499605.7293	10034214.4053	8.7616e-10
973	99169.6721	-32585.1434	777132.6721	3499577.8566	10034214.4053	8.4441e-10
974	99265.7091	-32613.0161	777228.7091	3499549.9839	10034214.4053	8.1381e-10
975	99361.7461	-32640.8889	777324.7461	3499522.1111	10034214.4053	7.8431e-10
976	99457.7831	-32668.7616	777420.7831	3499494.2384	10034214.4053	7.5589e-10
977	99553.8202	-32696.6343	777516.8202	3499466.3657	10034214.4053	7.2850e-10
978	99649.8572	-32724.5071	777612.8572	3499438.4929	10034214.4053	7.0209e-10
979	99745.8942	-32752.3798	777708.8942	3499410.6202	10034214.4053	6.7665e-10
980	99841.9313	-32780.2525	777804.9313	3499382.7475	10034214.4053	6.5213e-10
981	99937.9683	-32808.1253	777900.9683	3499354.8747	10034214.4053	6.2850e-10
982	100034.0053	-32835.9980	777997.0053	3499327.0020	10034214.4053	6.0572e-10
983	100130.0423	-32863.8707	778093.0423	3499299.1293	10034214.4053	5.8377e-10
984	100226.0794	-32891.7434	778189.0794	3499271.2566	10034214.4053	5.6262e-10
985	100322.1164	-32919.6162	778285.1164	3499243.3838	10034214.4053	5.4223e-10
986	100418.1534	-32947.4889	778381.1534	3499215.5111	10034214.4053	5.2259e-10
987	100514.1905	-32975.3616	778477.1905	3499187.6384	10034214.4053	5.0365e-10
988	100610.2275	-33003.2344	778573.2275	3499159.7656	10034214.4053	4.8540e-10
989	100706.2645	-33031.1071	778669.2645	3499131.8929	10034214.4053	4.6782e-10
990	100802.3016	-33058.9798	778765.3016	3499104.0202	10034214.4053	4.5087e-10
991	100898.3386	-33086.8525	778861.3386	3499076.1475	10034214.4053	4.3453e-10
992	100994.3756	-33114.7253	778957.3756	3499048.2747	10034214.4053	4.1879e-10
993	101090.4126	-33142.5980	779053.4126	3499020.4020	10034214.4053	4.0361e-10
994	101186.4497	-33170.4707	779149.4497	3498992.5293	10034214.4053	3.8899e-10
995	101282.4867	-33198.3435	779245.4867	3498964.6565	10034214.4053	3.7490e-10
996	101378.5237	-33226.2162	779341.5237	3498936.7838	10034214.4053	3.6132e-10
997	101474.5608	-33254.0889	779437.5608	3498908.9111	10034214.4053	3.4823e-10
998	101570.5978	-33281.9617	779533.5978	3498881.0383	10034214.4053	3.3561e-10
999	101666.6348	-33309.8344	779629.6348	3498853.1656	10034214.4053	3.2345e-10
