s	phi1.0	phi0.9	phi0.8	phi0.7	phi0.6	phi0.5	phi0.4	phi0.3	phi0.2	phi0.1
429	45847.7205	35184.4266	26117.9929	18722.3676	12937.0845	8600.7039	5489.8567	3357.0738	1962.0426	1093.2130
430	45368.3126	34790.2623	25804.5240	18481.6374	12758.8844	8473.7948	5403.0823	3300.2347	1926.4604	1071.9783
431	44893.9177	34400.5137	25494.8174	18244.0025	12583.1388	8348.7582	5317.6794	3244.3580	1891.5235	1051.1560
432	44424.4833	34015.1313	25188.8279	18009.4230	12409.8141	8225.5667	5233.6265	3189.4273	1857.2203	1030.7381
433	43959.9576	33634.0663	24886.5109	17777.8598	12238.8768	8104.1930	5150.9021	3135.4267	1823.5391	1010.7169
434	43500.2891	33257.2704	24587.8223	17549.2739	12070.2940	7984.6102	5069.4853	3082.3403	1790.4687	991.0846
435	43045.4272	32884.6956	24292.7185	17323.6272	11904.0334	7866.7919	4989.3553	3030.1528	1757.9981	971.8336
436	42595.3216	32516.2946	24001.1566	17100.8819	11740.0629	7750.7121	4910.4920	2978.8488	1726.1163	952.9565
437	42149.9225	32152.0209	23713.0941	16881.0006	11578.3510	7636.3452	4832.8752	2928.4135	1694.8128	934.4461
438	41709.1808	31791.8279	23428.4889	16663.9464	11418.8665	7523.6658	4756.4852	2878.8322	1664.0769	916.2953
439	41273.0477	31435.6702	23147.2995	16449.6832	11261.5789	7412.6490	4681.3026	2830.0902	1633.8984	898.4970
440	40841.4750	31083.5024	22869.4849	16238.1749	11106.4578	7303.2704	4607.3084	2782.1736	1604.2672	881.0444
441	40414.4151	30735.2800	22595.0047	16029.3862	10953.4734	7195.5058	4534.4838	2735.0682	1575.1734	863.9309
442	39991.8207	30390.9585	22323.8189	15823.2820	10802.5962	7089.3313	4462.8103	2688.7604	1546.6072	847.1497
443	39573.6452	30050.4945	22055.8878	15619.8279	10653.7973	6984.7234	4392.2697	2643.2366	1518.5591	830.6946
444	39159.8423	29713.8445	21791.1724	15418.9899	10507.0480	6881.6592	4322.8441	2598.4836	1491.0196	814.5590
445	38750.3665	29380.9661	21529.6341	15220.7341	10362.3201	6780.1157	4254.5158	2554.4883	1463.9796	798.7369
446	38345.1722	29051.8168	21271.2349	15025.0275	10219.5857	6680.0705	4187.2676	2511.2379	1437.4300	783.2221
447	37944.2150	28726.3548	21015.9369	14831.8373	10078.8174	6581.5016	4121.0823	2468.7198	1411.3618	768.0086
448	37547.4503	28404.5390	20763.7030	14641.1311	9939.9881	6484.3871	4055.9431	2426.9215	1385.7664	753.0907
449	37154.8344	28086.3284	20514.4965	14452.8770	9803.0711	6388.7057	3991.8336	2385.8310	1360.6351	738.4625
450	36766.3239	27771.6827	20268.2809	14267.0435	9668.0400	6294.4360	3928.7373	2345.4362	1335.9597	724.1185
451	36381.8759	27460.5619	20025.0205	14083.5993	9534.8689	6201.5574	3866.6385	2305.7252	1311.7317	710.0531
452	36001.4479	27152.9265	19784.6796	13902.5139	9403.5321	6110.0493	3805.5211	2266.6867	1287.9431	696.2609
453	35624.9978	26848.7375	19547.2233	13723.7569	9274.0044	6019.8914	3745.3698	2228.3091	1264.5859	682.7366
454	35252.4841	26547.9562	19312.6170	13547.2982	9146.2609	5931.0639	3686.1693	2190.5813	1241.6523	669.4750
455	34883.8656	26250.5446	19080.8264	13373.1085	9020.2770	5843.5470	3627.9045	2153.4922	1219.1346	656.4710
456	34519.1016	25956.4648	18851.8178	13201.1585	8896.0284	5757.3216	3570.5607	2117.0312	1197.0253	643.7196
457	34158.1517	25665.6795	18625.5578	13031.4194	8773.4912	5672.3685	3514.1232	2081.1874	1175.3169	631.2159
458	33800.9761	25378.1518	18402.0133	12863.8628	8652.6420	5588.6689	3458.5779	2045.9505	1154.0022	618.9551
459	33447.5354	25093.8453	18181.1518	12698.4606	8533.4573	5506.2043	3403.9105	2011.3103	1133.0741	606.9324
460	33097.7903	24812.7237	17962.9411	12535.1852	8415.9144	5424.9566	3350.1072	1977.2565	1112.5255	595.1432
461	32751.7024	24534.7516	17747.3494	12374.0091	8299.9905	5344.9077	3297.1543	1943.7793	1092.3495	583.5830
462	32409.2334	24259.8935	17534.3452	12214.9054	8185.6634	5266.0400	3245.0384	1910.8689	1072.5395	572.2474
463	32070.3454	23988.1145	17323.8975	12057.8474	8072.9111	5188.3360	3193.7463	1878.5157	1053.0887	561.1320
464	31735.0011	23719.3803	17115.9756	11902.8089	7961.7118	5111.7787	3143.2649	1846.7103	1033.9907	550.2325
465	31403.1632	23453.6567	16910.5492	11749.7639	7852.0443	5036.3510	3093.5814	1815.4434	1015.2390	539.5447
466	31074.7952	23190.9099	16707.5883	11598.6866	7743.8874	4962.0362	3044.6833	1784.7058	996.8274	529.0644
467	30749.8608	22931.1066	16507.0634	11449.5520	7637.2203	4888.8180	2996.5581	1754.4887	978.7496	518.7878
468	30428.3241	22674.2138	16308.9451	11302.3348	7532.0224	4816.6803	2949.1935	1724.7832	960.9997	508.7108
469	30110.1496	22420.1989	16113.2047	11157.0106	7428.2736	4745.6069	2902.5776	1695.5807	943.5718	498.8295
470	29795.3020	22169.0297	15919.8136	11013.5549	7325.9538	4675.5823	2856.6985	1666.8726	926.4598	489.1401
471	29483.7467	21920.6744	15728.7435	10871.9438	7225.0435	4606.5910	2811.5446	1638.6505	909.6583	479.6390
472	29175.4491	21675.1013	15539.9667	10732.1535	7125.5231	4538.6176	2767.1044	1610.9063	893.1614	470.3224
473	28870.3753	21432.2793	15353.4556	10594.1606	7027.3735	4471.6473	2723.3667	1583.6318	876.9636	461.1868
474	28568.4914	21192.1776	15169.1830	10457.9420	6930.5759	4405.6651	2680.3203	1556.8191	861.0597	452.2286
475	28269.7643	20954.7657	14987.1220	10323.4749	6835.1116	4340.6566	2637.9543	1530.4604	845.4441	443.4445
476	27974.1608	20720.0135	14807.2462	10190.7368	6740.9623	4276.6073	2596.2579	1504.5480	830.1118	434.8309
477	27681.6482	20487.8912	14629.5292	10059.7054	6648.1098	4213.5031	2555.2206	1479.0742	815.0575	426.3847
478	27392.1944	20258.3692	14453.9452	9930.3587	6556.5363	4151.3300	2514.8320	1454.0318	800.2762	418.1025
479	27105.7672	20031.4186	14280.4685	9802.6752	6466.2242	4090.0744	2475.0817	1429.4134	785.7630	409.9812
480	26822.3350	19807.0105	14109.0740	9676.6335	6377.1561	4029.7226	2435.9598	1405.2118	771.5130	402.0177
481	26541.8666	19585.1164	13939.7365	9552.2124	6289.3148	3970.2613	2397.4562	1381.4200	757.5214	394.2088
482	26264.3309	19365.7081	13772.4313	9429.3910	6202.6835	3911.6774	2359.5613	1358.0310	743.7835	386.5516
483	25989.6972	19148.7578	13607.1342	9308.1489	6117.2454	3853.9580	2322.2653	1335.0380	730.2948	379.0432
484	25717.9353	18934.2379	13443.8210	9188.4657	6032.9843	3797.0903	2285.5588	1312.4342	717.0507	371.6806
485	25449.0150	18722.1213	13282.4679	9070.3214	5949.8837	3741.0617	2249.4325	1290.2132	704.0468	364.4610
486	25182.9068	18512.3810	13123.0514	8953.6962	5867.9279	3685.8598	2213.8773	1268.3684	691.2787	357.3816
487	24919.5811	18304.9903	12965.5481	8838.5705	5787.1009	3631.4725	2178.8840	1246.8935	678.7422	350.4398
488	24659.0088	18099.9231	12809.9353	8724.9251	5707.3872	3577.8877	2144.4439	1225.7822	666.4331	343.6328
489	24401.1613	17897.1531	12656.1901	8612.7409	5628.7716	3525.0935	2110.5481	1205.0283	654.3471	336.9580
490	24146.0099	17696.6547	12504.2901	8501.9992	5551.2389	3473.0784	2077.1881	1184.6258	642.4804	330.4129
491	23893.5265	17498.4025	12354.2133	8392.6814	5474.7741	3421.8308	2044.3554	1164.5687	630.8288	323.9949
492	23643.6832	17302.3713	12205.9377	8284.7692	5399.3625	3371.3394	2012.0416	1144.8513	619.3886	317.7016
493	23396.4525	17108.5361	12059.4417	8178.2445	5324.9897	3321.5930	1980.2386	1125.4676	608.1558	311.5305
494	23151.8068	16916.8725	11914.7039	8073.0895	5251.6414	3272.5807	1948.9384	1106.4122	597.1267	305.4792
495	22909.7194	16727.3560	11771.7033	7969.2866	5179.3034	3224.2916	1918.1328	1087.6793	586.2977	299.5456
496	22670.1633	16539.9627	11630.4190	7866.8184	5107.9617	3176.7150	1887.8142	1069.2637	575.6650	293.7271
497	22433.1122	16354.6687	11490.8304	7765.6676	5037.6028	3129.8404	1857.9748	1051.1598	565.2252	288.0217
498	22198.5398	16171.4505	11352.9171	7665.8175	4968.2130	3083.6575	1828.6070	1033.3625	554.9747	282.4271
499	21966.4202	15990.2848	11216.6591	7567.2512	4899.7790	3038.1561	1799.7035	1015.8665	544.9101	276.9412
500	21736.7277	15811.1487	11082.0364	7469.9523	4832.2877	2993.3261	1771.2568	998.6667	535.0280	271.5619
501	21509.4371	15634.0195	10949.0295	7373.9045	4765.7260	2949.1576	1743.2597	981.7582	525.3251	266.2870
502	21284.5231	15458.8745	10817.6189	7279.0916	4700.0812	2905.6408	1715.7052	965.1359	515.7982	261.1146
503	21061.9609	15285.6917	10687.7856	7185.4978	4635.3405	2862.7661	1688.5862	948.7950	506.4441	256.0427
504	20841.7260	15114.4491	10559.5105	7093.1074	4571.4916	2820.5240	1661.8959	932.7308	497.2596	251.0693
505	20623.7939	14945.1248	10432.7749	7001.9050	4508.5222	2778.9053	1635.6274	916.9386	488.2416	246.1924
506	20408.1407	14777.6975	10307.5605	6911.8753	4446.4202	2737.9007	1609.7742	901.4138	479.3872	241.4104
507	20194.7425	14612.1458	10183.8488	6823.0031	4385.1736	2697.5012	1584.3295	886.1519	470.6934	236.7212
508	19983.5756	14448.4487	10061.6220	6735.2737	4324.7706	2657.6977	1559.2871	871.1483	462.1573	232.1231
509	19774.6168	14286.5855	9940.8621	6648.6722	4265.1996	2618.4816	1534.6405	856.3988	453.7759	227.6143
510	19567.8431	14126.5356	9821.5516	6563.1843	4206.4492	2579.8442	1510.3835	841.8990	445.5466	223.1930
511	19363.2314	13968.2788	9703.6731	6478.7956	4148.5081	2541.7768	1486.5099	827.6446	437.4665	218.8577
512	19160.7593	13811.7948	9587.2093	6395.4919	4091.3650	2504.2712	1463.0136	813.6317	429.5329	214.6066
513	18960.4043	13657.0640	9472.1434	6313.2594	4035.0090	2467.3190	1439.8888	799.8560	421.7432	210.4380
514	18762.1443	13504.0665	9358.4585	6232.0841	3979.4294	2430.9121	1417.1294	786.3135	414.0948	206.3504
515	18565.9575	13352.7830	9246.1380	6151.9527	3924.6152	2395.0423	1394.7298	773.0003	406.5851	202.3422
516	18371.8221	13203.1944	9135.1656	6072.8515	3870.5562	2359.7019	1372.6843	759.9125	399.2115	198.4119
517	18179.7167	13055.2815	9025.5251	5994.7674	3817.2417	2324.8829	1350.9872	747.0463	391.9717	194.5579
518	17989.6200	12909.0257	8917.2005	5917.6873	3764.6616	2290.5777	1329.6330	734.3980	384.8632	190.7788
519	17801.5111	12764.4084	8810.1760	5841.5983	3712.8058	2256.7787	1308.6164	721.9638	377.8836	187.0731
520	17615.3691	12621.4112	8704.4360	5766.4877	3661.6643	2223.4784	1287.9320	709.7401	371.0306	183.4393
521	17431.1735	12480.0159	8599.9651	5692.3428	3611.2272	2190.6695	1267.5745	697.7234	364.3019	179.8762
522	17248.9040	12340.2047	8496.7481	5619.1513	3561.4848	2158.3447	1247.5389	685.9102	357.6952	176.3822
523	17068.5404	12201.9598	8394.7699	5546.9008	3512.4276	2126.4969	1227.8199	674.2969	351.2083	172.9562
524	16890.0628	12065.2636	8294.0156	5475.5793	3464.0461	2095.1190	1208.4125	662.8803	344.8390	169.5966
525	16713.4514	11930.0987	8194.4706	5405.1749	3416.3311	2064.2041	1189.3120	651.6570	338.5853	166.3023
526	16538.6868	11796.4481	8096.1203	5335.6758	3369.2733	2033.7454	1170.5133	640.6237	332.4449	163.0721
527	16365.7496	11664.2948	7998.9505	5267.0702	3322.8637	2003.7361	1152.0118	629.7772	326.4160	159.9045
528	16194.6207	11533.6219	7902.9468	5199.3468	3277.0934	1974.1696	1133.8027	619.1144	320.4963	156.7985
529	16025.2812	11404.4130	7808.0955	5132.4941	3231.9535	1945.0394	1115.8815	608.6320	314.6840	153.7528
530	15857.7125	11276.6516	7714.3825	5066.5011	3187.4354	1916.3391	1098.2435	598.3272	308.9772	150.7663
531	15691.8959	11150.3214	7621.7942	5001.3565	3143.5305	1888.0622	1080.8843	588.1969	303.3738	147.8378
532	15527.8132	11025.4065	7530.3173	4937.0496	3100.2303	1860.2026	1063.7995	578.2380	297.8720	144.9662
533	15365.4462	10901.8910	7439.9382	4873.5696	3057.5266	1832.7540	1046.9848	568.4478	292.4700	142.1503
534	15204.7770	10779.7592	7350.6438	4810.9057	3015.4112	1805.7105	1030.4358	558.8233	287.1660	139.3892
535	15045.7879	10658.9956	7262.4212	4749.0476	2973.8758	1779.0661	1014.1484	549.3618	281.9582	136.6817
536	14888.4612	10539.5849	7175.2574	4687.9849	2932.9125	1752.8148	998.1184	540.0605	276.8448	134.0267
537	14732.7796	10421.5120	7089.1398	4627.7072	2892.5135	1726.9508	982.3418	530.9166	271.8241	131.4234
538	14578.7259	10304.7618	7004.0557	4568.2047	2852.6710	1701.4685	966.8146	521.9276	266.8945	128.8706
539	14426.2831	10189.3195	6919.9928	4509.4672	2813.3772	1676.3622	951.5328	513.0908	262.0543	126.3674
540	14275.4343	10075.1706	6836.9389	4451.4849	2774.6248	1651.6263	936.4926	504.4036	257.3019	123.9128
541	14126.1629	9962.3004	6754.8818	4394.2482	2736.4061	1627.2555	921.6901	495.8634	252.6357	121.5059
542	13978.4523	9850.6946	6673.8095	4337.7474	2698.7138	1603.2442	907.1216	487.4679	248.0541	119.1457
543	13832.2862	9740.3392	6593.7102	4281.9731	2661.5407	1579.5873	892.7833	479.2145	243.5555	116.8314
544	13687.6486	9631.2200	6514.5723	4226.9160	2624.8797	1556.2794	878.6717	471.1009	239.1386	114.5621
545	13544.5233	9523.3233	6436.3843	4172.5667	2588.7237	1533.3155	864.7831	463.1246	234.8017	112.3368
546	13402.8947	9416.6354	6359.1346	4118.9163	2553.0656	1510.6904	851.1141	455.2834	230.5436	110.1548
547	13262.7470	9311.1426	6282.8121	4065.9557	2517.8988	1488.3991	837.6611	447.5749	226.3626	108.0151
548	13124.0647	9206.8317	6207.4056	4013.6761	2483.2163	1466.4368	824.4208	439.9969	222.2574	105.9170
549	12986.8326	9103.6893	6132.9041	3962.0687	2449.0116	1444.7985	811.3897	432.5473	218.2267	103.8596
550	12851.0354	9001.7024	6059.2969	3911.1248	2415.2780	1423.4796	798.5646	425.2238	214.2691	101.8422
551	12716.6582	8900.8581	5986.5730	3860.8360	2382.0091	1402.4752	785.9422	418.0243	210.3833	99.8640
552	12583.6862	8801.1435	5914.7220	3811.1938	2349.1984	1381.7807	773.5194	410.9466	206.5680	97.9243
553	12452.1045	8702.5460	5843.7333	3762.1899	2316.8397	1361.3916	761.2929	403.9888	202.8218	96.0222
554	12321.8988	8605.0530	5773.5967	3713.8160	2284.9267	1341.3034	749.2596	397.1488	199.1436	94.1570
555	12193.0545	8508.6523	5704.3018	3666.0642	2253.4533	1321.5115	737.4166	390.4247	195.5320	92.3281
556	12065.5576	8413.3315	5635.8386	3618.9263	2222.4134	1302.0117	725.7608	383.8143	191.9860	90.5347
557	11939.3937	8319.0785	5568.1971	3572.3945	2191.8011	1282.7997	714.2892	377.3159	188.5043	88.7761
558	11814.5492	8225.8815	5501.3675	3526.4611	2161.6104	1263.8711	702.9989	370.9275	185.0857	87.0517
559	11691.0100	8133.7285	5435.3399	3481.1182	2131.8356	1245.2219	691.8870	364.6473	181.7292	85.3608
560	11568.7627	8042.6079	5370.1048	3436.3583	2102.4709	1226.8478	680.9508	358.4734	178.4334	83.7028
561	11447.7936	7952.5082	5305.6527	3392.1740	2073.5107	1208.7448	670.1875	352.4040	175.1975	82.0769
562	11328.0895	7863.4177	5241.9741	3348.5578	2044.9494	1190.9090	659.5943	346.4374	172.0203	80.4826
563	11209.6370	7775.3254	5179.0597	3305.5024	2016.7815	1173.3363	649.1686	340.5719	168.9006	78.9193
564	11092.4232	7688.2199	5116.9005	3263.0006	1989.0016	1156.0229	638.9076	334.8056	165.8376	77.3864
565	10976.4349	7602.0903	5055.4873	3221.0453	1961.6044	1138.9651	628.8088	329.1369	162.8301	75.8832
566	10861.6596	7516.9255	4994.8112	3179.6294	1934.5846	1122.1589	618.8697	323.5643	159.8771	74.4092
567	10748.0843	7432.7148	4934.8634	3138.7461	1907.9369	1105.6007	609.0876	318.0860	156.9777	72.9639
568	10635.6967	7349.4476	4875.6350	3098.3884	1881.6563	1089.2868	599.4602	312.7004	154.1308	71.5466
569	10524.4843	7267.1131	4817.1175	3058.5497	1855.7376	1073.2136	589.9849	307.4060	151.3356	70.1569
570	10414.4347	7185.7010	4759.3023	3019.2232	1830.1760	1057.3776	580.6594	302.2013	148.5911	68.7942
571	10305.5359	7105.2010	4702.1810	2980.4023	1804.9665	1041.7753	571.4813	297.0847	145.8964	67.4579
572	10197.7758	7025.6028	4645.7453	2942.0806	1780.1043	1026.4032	562.4483	292.0547	143.2505	66.1476
573	10091.1425	6946.8963	4589.9870	2904.2517	1755.5844	1011.2580	553.5581	287.1099	140.6526	64.8627
574	9985.6242	6869.0716	4534.8978	2866.9091	1731.4024	996.3362	544.8083	282.2488	138.1019	63.6028
575	9881.2093	6792.1187	4480.4698	2830.0467	1707.5534	981.6346	536.1969	277.4700	135.5974	62.3674
576	9777.8862	6716.0279	4426.6951	2793.6582	1684.0330	967.1499	527.7216	272.7721	133.1383	61.1560
577	9675.6435	6640.7895	4373.5658	2757.7377	1660.8365	952.8789	519.3803	268.1538	130.7238	59.9680
578	9574.4699	6566.3940	4321.0741	2722.2790	1637.9595	938.8186	511.1708	263.6136	128.3530	58.8032
579	9474.3542	6492.8320	4269.2125	2687.2762	1615.3976	924.9657	503.0911	259.1503	126.0253	57.6610
580	9375.2853	6420.0940	4217.9733	2652.7235	1593.1466	911.3172	495.1390	254.7626	123.7398	56.5410
581	9277.2524	6348.1710	4167.3491	2618.6151	1571.2020	897.8701	487.3127	250.4492	121.4958	55.4427
582	9180.2446	6277.0536	4117.3324	2584.9452	1549.5597	884.6214	479.6101	246.2088	119.2924	54.3658
583	9084.2511	6206.7330	4067.9161	2551.7082	1528.2155	871.5682	472.0292	242.0402	117.1290	53.3098
584	8989.2614	6137.2002	4019.0928	2518.8986	1507.1653	858.7077	464.5682	237.9422	115.0049	52.2743
585	8895.2650	6068.4463	3970.8556	2486.5109	1486.4050	846.0369	457.2251	233.9136	112.9192	51.2589
586	8802.2514	6000.4627	3923.1972	2454.5396	1465.9307	833.5530	449.9980	229.9531	110.8714	50.2632
587	8710.2104	5933.2406	3876.1109	2422.9794	1445.7385	821.2534	442.8852	226.0598	108.8607	49.2869
588	8619.1319	5866.7717	3829.5897	2391.8250	1425.8244	809.1352	435.8848	222.2323	106.8865	48.3296
589	8529.0057	5801.0474	3783.6269	2361.0712	1406.1845	797.1959	428.9951	218.4697	104.9481	47.3908
590	8439.8220	5736.0593	3738.2157	2330.7128	1386.8152	785.4327	422.2142	214.7707	103.0448	46.4703
591	8351.5708	5671.7994	3693.3495	2300.7447	1367.7127	773.8432	415.5406	211.1344	101.1761	45.5676
592	8264.2423	5608.2593	3649.0218	2271.1620	1348.8734	762.4246	408.9724	207.5597	99.3412	44.6825
593	8177.8271	5545.4310	3605.2262	2241.9596	1330.2935	751.1745	402.5081	204.0455	97.5396	43.8146
594	8092.3154	5483.3067	3561.9562	2213.1327	1311.9695	740.0904	396.1459	200.5907	95.7707	42.9635
595	8007.6979	5421.8782	3519.2055	2184.6765	1293.8980	729.1699	389.8843	197.1945	94.0339	42.1290
596	7923.9652	5361.1380	3476.9679	2156.5862	1276.0754	718.4105	383.7217	193.8558	92.3286	41.3107
597	7841.1081	5301.0782	3435.2372	2128.8570	1258.4982	707.8099	377.6564	190.5736	90.6542	40.5083
598	7759.1173	5241.6912	3394.0074	2101.4844	1241.1632	697.3657	371.6871	187.3469	89.0101	39.7214
599	7677.9839	5182.9695	3353.2724	2074.4637	1224.0670	687.0756	365.8121	184.1750	87.3959	38.9499
600	7597.6989	5124.9057	3313.0263	2047.7905	1207.2062	676.9373	360.0299	181.0567	85.8110	38.1933
601	7518.2533	5067.4924	3273.2633	2021.4602	1190.5777	666.9486	354.3392	177.9912	84.2548	37.4514
602	7439.6385	5010.7223	3233.9775	1995.4685	1174.1783	657.1074	348.7384	174.9776	82.7268	36.7240
603	7361.8458	4954.5881	3195.1632	1969.8110	1158.0047	647.4113	343.2261	172.0150	81.2265	36.0106
604	7284.8664	4899.0828	3156.8148	1944.4834	1142.0539	637.8583	337.8010	169.1026	79.7534	35.3111
605	7208.6920	4844.1993	3118.9266	1919.4814	1126.3229	628.4463	332.4616	166.2395	78.3071	34.6253
606	7133.3142	4789.9307	3081.4931	1894.8009	1110.8085	619.1731	327.2066	163.4249	76.8870	33.9527
607	7058.7245	4736.2700	3044.5090	1870.4378	1095.5078	610.0368	322.0346	160.6579	75.4926	33.2932
608	6984.9147	4683.2105	3007.9687	1846.3879	1080.4179	601.0353	316.9445	157.9378	74.1235	32.6465
609	6911.8768	4630.7454	2971.8670	1822.6472	1065.5358	592.1666	311.9347	155.2637	72.7793	32.0124
610	6839.6026	4578.8680	2936.1985	1799.2118	1050.8587	583.4288	307.0042	152.6349	71.4594	31.3906
611	6768.0841	4527.5719	2900.9582	1776.0777	1036.3838	574.8199	302.1516	150.0506	70.1635	30.7808
612	6697.3135	4476.8503	2866.1408	1753.2411	1022.1083	566.3381	297.3757	147.5101	68.8910	30.1829
613	6627.2828	4426.6971	2831.7413	1730.6981	1008.0294	557.9814	292.6753	145.0126	67.6417	29.5966
614	6557.9845	4377.1056	2797.7547	1708.4450	994.1444	549.7480	288.0491	142.5574	66.4150	29.0218
615	6489.4107	4328.0697	2764.1760	1686.4780	980.4507	541.6361	283.4961	140.1437	65.2105	28.4580
616	6421.5541	4279.5832	2731.0002	1664.7934	966.9456	533.6439	279.0151	137.7709	64.0279	27.9053
617	6354.4069	4231.6399	2698.2227	1643.3877	953.6266	525.7696	274.6049	135.4383	62.8668	27.3632
618	6287.9619	4184.2336	2665.8386	1622.2572	940.4910	518.0115	270.2644	133.1452	61.7266	26.8317
619	6222.2117	4137.3585	2633.8431	1601.3984	927.5363	510.3679	265.9925	130.8909	60.6072	26.3105
620	6157.1489	4091.0084	2602.2316	1580.8078	914.7601	502.8371	261.7882	128.6747	59.5081	25.7995
621	6092.7666	4045.1776	2570.9996	1560.4819	902.1598	495.4174	257.6503	126.4961	58.4289	25.2983
622	6029.0574	3999.8603	2540.1424	1540.4174	889.7332	488.1072	253.5778	124.3544	57.3693	24.8069
623	5966.0144	3955.0506	2509.6555	1520.6109	877.4777	480.9049	249.5696	122.2489	56.3289	24.3251
624	5903.6306	3910.7430	2479.5345	1501.0590	865.3910	473.8088	245.6248	120.1791	55.3073	23.8526
625	5841.8991	3866.9317	2449.7751	1481.7586	853.4708	466.8174	241.7424	118.1444	54.3043	23.3893
626	5780.8132	3823.6112	2420.3728	1462.7063	841.7147	459.9292	237.9214	116.1440	53.3195	22.9350
627	5720.3659	3780.7760	2391.3235	1443.8989	830.1206	453.1426	234.1607	114.1776	52.3525	22.4895
628	5660.5508	3738.4207	2362.6227	1425.3334	818.6863	446.4562	230.4595	112.2444	51.4031	22.0526
629	5601.3611	3696.5399	2334.2665	1407.0067	807.4094	439.8685	226.8168	110.3440	50.4709	21.6243
630	5542.7903	3655.1282	2306.2505	1388.9155	796.2878	433.3779	223.2316	108.4758	49.5556	21.2042
631	5484.8320	3614.1805	2278.5708	1371.0570	785.3195	426.9831	219.7031	106.6391	48.6569	20.7924
632	5427.4797	3573.6916	2251.2234	1353.4281	774.5022	420.6827	216.2305	104.8336	47.7745	20.3885
633	5370.7271	3533.6562	2224.2041	1336.0259	763.8339	414.4752	212.8126	103.0587	46.9081	19.9925
634	5314.5680	3494.0693	2197.5092	1318.8474	753.3126	408.3594	209.4489	101.3138	46.0574	19.6041
635	5258.9961	3454.9259	2171.1346	1301.8898	742.9362	402.3338	206.1382	99.5984	45.2221	19.2233
636	5204.0052	3416.2211	2145.0766	1285.1502	732.7027	396.3971	202.8800	97.9121	44.4020	18.8499
637	5149.5894	3377.9498	2119.3313	1268.6259	722.6102	390.5480	199.6732	96.2543	43.5968	18.4838
638	5095.7426	3340.1073	2093.8950	1252.3140	712.6567	384.7852	196.5171	94.6246	42.8061	18.1248
639	5042.4588	3302.6887	2068.7640	1236.2119	702.8403	379.1074	193.4109	93.0225	42.0298	17.7727
640	4989.7322	3265.6893	2043.9347	1220.3168	693.1591	373.5134	190.3537	91.4475	41.2676	17.4275
641	4937.5570	3229.1044	2019.4033	1204.6261	683.6113	368.0020	187.3449	89.8992	40.5192	17.0890
642	4885.9273	3192.9294	1995.1664	1189.1372	674.1950	362.5719	184.3837	88.3771	39.7844	16.7570
643	4834.8375	3157.1596	1971.2203	1173.8474	664.9084	357.2219	181.4693	86.8808	39.0629	16.4315
644	4784.2819	3121.7906	1947.5617	1158.7542	655.7497	351.9508	178.6009	85.4098	38.3545	16.1124
645	4734.2549	3086.8177	1924.1870	1143.8550	646.7172	346.7576	175.7779	83.9637	37.6589	15.7994
646	4684.7510	3052.2367	1901.0929	1129.1475	637.8090	341.6409	172.9995	82.5421	36.9759	15.4925
647	4635.7648	3018.0431	1878.2759	1114.6290	629.0236	336.5998	170.2650	81.1446	36.3054	15.1916
648	4587.2908	2984.2325	1855.7328	1100.2972	620.3592	331.6330	167.5737	79.7707	35.6470	14.8965
649	4539.3237	2950.8008	1833.4602	1086.1497	611.8142	326.7395	164.9250	78.4201	35.0005	14.6071
650	4491.8581	2917.7435	1811.4550	1072.1841	603.3868	321.9183	162.3182	77.0924	34.3658	14.3234
651	4444.8889	2885.0566	1789.7138	1058.3981	595.0755	317.1682	159.7525	75.7871	33.7425	14.0452
652	4398.4108	2852.7359	1768.2337	1044.7893	586.8788	312.4881	157.2274	74.5040	33.1306	13.7724
653	4352.4187	2820.7772	1747.0113	1031.3555	578.7949	307.8772	154.7422	73.2425	32.5298	13.5049
654	4306.9075	2789.1766	1726.0436	1018.0945	570.8223	303.3342	152.2963	72.0024	31.9398	13.2425
655	4261.8723	2757.9300	1705.3276	1005.0039	562.9596	298.8583	149.8891	70.7834	31.3606	12.9853
656	4217.3079	2727.0334	1684.8602	992.0817	555.2052	294.4485	147.5199	69.5849	30.7919	12.7331
657	4173.2095	2696.4830	1664.6384	979.3256	547.5576	290.1037	145.1881	68.4068	30.2334	12.4857
658	4129.5722	2666.2748	1644.6594	966.7335	540.0154	285.8230	142.8932	67.2486	29.6851	12.2432
659	4086.3912	2636.4050	1624.9201	954.3034	532.5770	281.6055	140.6346	66.1100	29.1468	12.0054
660	4043.6618	2606.8699	1605.4178	942.0330	525.2411	277.4502	138.4117	64.9906	28.6182	11.7722
661	4001.3791	2577.6656	1586.1495	929.9205	518.0062	273.3563	136.2239	63.8903	28.0992	11.5435
662	3959.5386	2548.7885	1567.1125	917.9637	510.8710	269.3227	134.0707	62.8085	27.5896	11.3193
663	3918.1356	2520.2350	1548.3040	906.1606	503.8341	265.3487	131.9516	61.7451	27.0893	11.0995
664	3877.1655	2492.0012	1529.7212	894.5093	496.8941	261.4333	129.8659	60.6997	26.5980	10.8839
665	3836.6238	2464.0838	1511.3615	883.0078	490.0497	257.5757	127.8132	59.6720	26.1157	10.6724
666	3796.5061	2436.4792	1493.2221	871.6541	483.2996	253.7750	125.7929	58.6617	25.6420	10.4651
667	3756.8078	2409.1838	1475.3004	860.4465	476.6424	250.0303	123.8046	57.6685	25.1770	10.2619
