#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
4449.4779	32140.00	30912.22	106.18	-9346.71	29327.05	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1020.29
4449.4779	32150.00	30922.22	106.18	-9349.49	29336.66	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1020.60
4449.4779	32160.00	30932.22	106.18	-9352.28	29346.26	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1020.90
4449.4779	32170.00	30942.22	106.18	-9355.07	29355.86	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1021.21
4449.4779	32180.00	30952.22	106.18	-9357.86	29365.47	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1021.51
4449.4779	32190.00	30962.22	106.18	-9360.64	29375.07	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1021.82
4449.4779	32200.00	30972.22	106.18	-9363.43	29384.67	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1022.12
4449.4779	32210.00	30982.22	106.18	-9366.22	29394.28	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1022.43
4449.4779	32220.00	30992.22	106.18	-9369.00	29403.88	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1022.73
4449.4779	32230.00	31002.22	106.18	-9371.79	29413.49	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1023.04
4449.4779	32240.00	31012.22	106.18	-9374.58	29423.09	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1023.34
4449.4779	32250.00	31022.22	106.18	-9377.37	29432.69	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1023.65
4449.4779	32260.00	31032.22	106.18	-9380.15	29442.30	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1023.95
4449.4779	32270.00	31042.22	106.18	-9382.94	29451.90	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1024.26
4449.4779	32280.00	31052.22	106.18	-9385.73	29461.50	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1024.56
4449.4779	32290.00	31062.22	106.18	-9388.52	29471.11	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1024.87
4449.4779	32300.00	31072.22	106.18	-9391.30	29480.71	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1025.17
4449.4779	32310.00	31082.22	106.18	-9394.09	29490.32	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1025.48
4449.4779	32320.00	31092.22	106.18	-9396.88	29499.92	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1025.78
4449.4779	32330.00	31102.22	106.18	-9399.66	29509.52	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1026.09
4449.4779	32340.00	31112.22	106.18	-9402.45	29519.13	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1026.39
4449.4779	32350.00	31122.22	106.18	-9405.24	29528.73	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1026.70
4449.4779	32360.00	31132.22	106.18	-9408.03	29538.33	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1027.00
4449.4779	32370.00	31142.22	106.18	-9410.81	29547.94	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1027.31
4449.4779	32380.00	31152.22	106.18	-9413.60	29557.54	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1027.61
4449.4779	32390.00	31162.22	106.18	-9416.39	29567.14	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1027.92
4449.4779	32400.00	31172.22	106.18	-9419.18	29576.75	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1028.22
4449.4779	32410.00	31182.22	106.18	-9421.96	29586.35	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1028.53
4449.4779	32420.00	31192.22	106.18	-9424.75	29595.96	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1028.83
4449.4779	32430.00	31202.22	106.18	-9427.54	29605.56	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1029.14
4449.4779	32440.00	31212.22	106.18	-9430.32	29615.16	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1029.44
4449.4779	32450.00	31222.22	106.18	-9433.11	29624.77	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1029.75
4449.4779	32460.00	31232.22	106.18	-9435.90	29634.37	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1030.05
4449.4779	32470.00	31242.22	106.18	-9438.69	29643.97	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1030.36
4449.4779	32480.00	31252.22	106.18	-9441.47	29653.58	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1030.66
4449.4779	32490.00	31262.22	106.18	-9444.26	29663.18	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1030.96
4449.4779	32500.00	31272.22	106.18	-9447.05	29672.79	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1031.27
4449.4779	32510.00	31282.22	106.18	-9449.84	29682.39	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1031.57
4449.4779	32520.00	31292.22	106.18	-9452.62	29691.99	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1031.88
4449.4779	32530.00	31302.22	106.18	-9455.41	29701.60	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1032.18
4449.4779	32540.00	31312.22	106.18	-9458.20	29711.20	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1032.49
4449.4779	32550.00	31322.22	106.18	-9460.98	29720.80	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1032.79
4449.4779	32560.00	31332.22	106.18	-9463.77	29730.41	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1033.10
4449.4779	32570.00	31342.22	106.18	-9466.56	29740.01	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1033.40
4449.4779	32580.00	31352.22	106.18	-9469.35	29749.62	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1033.71
4449.4779	32590.00	31362.22	106.18	-9472.13	29759.22	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1034.01
4449.4779	32600.00	31372.22	106.18	-9474.92	29768.82	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1034.32
4449.4779	32610.00	31382.22	106.18	-9477.71	29778.43	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1034.62
4449.4779	32620.00	31392.22	106.18	-9480.50	29788.03	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1034.93
4449.4779	32630.00	31402.22	106.18	-9483.28	29797.63	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1035.23
4449.4779	32640.00	31412.22	106.18	-9486.07	29807.24	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1035.54
4449.4779	32650.00	31422.22	106.18	-9488.86	29816.84	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1035.84
4449.4779	32660.00	31432.22	106.18	-9491.64	29826.44	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1036.15
4449.4779	32670.00	31442.22	106.18	-9494.43	29836.05	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1036.45
4449.4779	32680.00	31452.22	106.18	-9497.22	29845.65	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1036.76
4449.4779	32690.00	31462.22	106.18	-9500.01	29855.26	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1037.06
4449.4779	32700.00	31472.22	106.18	-9502.79	29864.86	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1037.37
4449.4779	32710.00	31482.22	106.18	-9505.58	29874.46	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1037.67
4449.4779	32720.00	31492.22	106.18	-9508.37	29884.07	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1037.98
4449.4779	32730.00	31502.22	106.18	-9511.16	29893.67	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1038.28
4449.4779	32740.00	31512.22	106.18	-9513.94	29903.27	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1038.59
4449.4779	32750.00	31522.22	106.18	-9516.73	29912.88	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1038.89
4449.4779	32760.00	31532.22	106.18	-9519.52	29922.48	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1039.20
4449.4779	32770.00	31542.22	106.18	-9522.30	29932.09	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1039.50
4449.4779	32780.00	31552.22	106.18	-9525.09	29941.69	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1039.81
4449.4779	32790.00	31562.22	106.18	-9527.88	29951.29	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1040.11
4449.4779	32800.00	31572.22	106.18	-9530.67	29960.90	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1040.42
4449.4779	32810.00	31582.22	106.18	-9533.45	29970.50	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1040.72
4449.4779	32820.00	31592.22	106.18	-9536.24	29980.10	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1041.03
4449.4779	32830.00	31602.22	106.18	-9539.03	29989.71	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1041.33
4449.4779	32840.00	31612.22	106.18	-9541.82	29999.31	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1041.64
4449.4779	32850.00	31622.22	106.18	-9544.60	30008.92	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1041.94
4449.4779	32860.00	31632.22	106.18	-9547.39	30018.52	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1042.25
4449.4779	32870.00	31642.22	106.18	-9550.18	30028.12	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1042.55
4449.4779	32880.00	31652.22	106.18	-9552.96	30037.73	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1042.86
4449.4779	32890.00	31662.22	106.18	-9555.75	30047.33	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1043.16
4449.4779	32900.00	31672.22	106.18	-9558.54	30056.93	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1043.46
4449.4779	32910.00	31682.22	106.18	-9561.33	30066.54	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1043.77
4449.4779	32920.00	31692.22	106.18	-9564.11	30076.14	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1044.07
4449.4779	32930.00	31702.22	106.18	-9566.90	30085.74	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1044.38
4449.4779	32940.00	31712.22	106.18	-9569.69	30095.35	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1044.68
4449.4779	32950.00	31722.22	106.18	-9572.48	30104.95	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1044.99
4449.4779	32960.00	31732.22	106.18	-9575.26	30114.56	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1045.29
4449.4779	32970.00	31742.22	106.18	-9578.05	30124.16	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1045.60
4449.4779	32980.00	31752.22	106.18	-9580.84	30133.76	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1045.90
4449.4779	32990.00	31762.22	106.18	-9583.62	30143.37	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1046.21
4449.4779	33000.00	31772.22	106.18	-9586.41	30152.97	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1046.51
4449.4779	33010.00	31782.22	106.18	-9589.20	30162.57	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1046.82
4449.4779	33020.00	31792.22	106.18	-9591.99	30172.18	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1047.12
4449.4779	33030.00	31802.22	106.18	-9594.77	30181.78	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1047.43
4449.4779	33040.00	31812.22	106.18	-9597.56	30191.39	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1047.73
4449.4779	33050.00	31822.22	106.18	-9600.35	30200.99	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1048.04
4449.4779	33060.00	31832.22	106.18	-9603.14	30210.59	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1048.34
4449.4779	33070.00	31842.22	106.18	-9605.92	30220.20	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1048.65
4449.4779	33080.00	31852.22	106.18	-9608.71	30229.80	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1048.95
4449.4779	33090.00	31862.22	106.18	-9611.50	30239.40	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1049.26
4449.4779	33100.00	31872.22	106.18	-9614.28	30249.01	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1049.56
4449.4779	33110.00	31882.22	106.18	-9617.07	30258.61	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1049.87
4449.4779	33120.00	31892.22	106.18	-9619.86	30268.22	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1050.17
4449.4779	33130.00	31902.22	106.18	-9622.65	30277.82	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1050.48
4449.4779	33140.00	31912.22	106.18	-9625.43	30287.42	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1050.78
4449.4779	33150.00	31922.22	106.18	-9628.22	30297.03	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1051.09
4449.4779	33160.00	31932.22	106.18	-9631.01	30306.63	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1051.39
4449.4779	33170.00	31942.22	106.18	-9633.80	30316.23	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1051.70
4449.4779	33180.00	31952.22	106.18	-9636.58	30325.84	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1052.00
4449.4779	33190.00	31962.22	106.18	-9639.37	30335.44	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1052.31
4449.4779	33200.00	31972.22	106.18	-9642.16	30345.04	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1052.61
4449.4779	33210.00	31982.22	106.18	-9644.94	30354.65	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1052.92
4449.4779	33220.00	31992.22	106.18	-9647.73	30364.25	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1053.22
4449.4779	33230.00	32002.22	106.18	-9650.52	30373.86	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1053.53
4449.4779	33240.00	32012.22	106.18	-9653.31	30383.46	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1053.83
4449.4779	33250.00	32022.22	106.18	-9656.09	30393.06	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1054.14
4449.4779	33260.00	32032.22	106.18	-9658.88	30402.67	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1054.44
4449.4779	33270.00	32042.22	106.18	-9661.67	30412.27	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1054.75
4449.4779	33280.00	32052.22	106.18	-9664.46	30421.87	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1055.05
4449.4779	33290.00	32062.22	106.18	-9667.24	30431.48	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1055.36
4449.4779	33300.00	32072.22	106.18	-9670.03	30441.08	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1055.66
4449.4779	33310.00	32082.22	106.18	-9672.82	30450.69	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1055.96
4449.4779	33320.00	32092.22	106.18	-9675.60	30460.29	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1056.27
4449.4779	33330.00	32102.22	106.18	-9678.39	30469.89	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1056.57
4449.4779	33340.00	32112.22	106.18	-9681.18	30479.50	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1056.88
4449.4779	33350.00	32122.22	106.18	-9683.97	30489.10	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1057.18
4449.4779	33360.00	32132.22	106.18	-9686.75	30498.70	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1057.49
4449.4779	33370.00	32142.22	106.18	-9689.54	30508.31	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1057.79
4449.4779	33380.00	32152.22	106.18	-9692.33	30517.91	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1058.10
4449.4779	33390.00	32162.22	106.18	-9695.12	30527.52	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1058.40
4449.4779	33400.00	32172.22	106.18	-9697.90	30537.12	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1058.71
4449.4779	33410.00	32182.22	106.18	-9700.69	30546.72	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1059.01
4449.4779	33420.00	32192.22	106.18	-9703.48	30556.33	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1059.32
4449.4779	33430.00	32202.22	106.18	-9706.26	30565.93	255.70	58290.54	0.7999	0.8069	1.00	1.95e+08	999.02	285.01	32.80	0.55	5240916357.05	-0.00	32.80	2997.86	253.88	1059.62
