#z	s	x	dir	northing	easting	Ta	P	atm_dens	col_dens	n	Q	Cp	Rg	V	Ue	M	theta	U	R	Tm	Time
2224.8753	1160.0000	642.7984	134.6240	-501.3746	398.9832	268.7655	77860.8416	1.0165	0.9860	0.9912	1.3989e+07	1003.6974	285.0488	20.5509	12.0101	327209855.3465	0.6617	23.3897	778.8431	279.4940	40.8673
2230.9959	1170.0000	650.7065	134.4977	-506.9297	404.6117	268.7327	77799.8291	1.0158	0.9858	0.9913	1.4180e+07	1003.6209	285.0481	20.5755	11.9732	331415161.6290	0.6587	23.3721	784.4847	279.2854	41.2950
2237.0931	1180.0000	658.6328	134.3719	-512.4850	410.2653	268.7001	77739.0907	1.0151	0.9857	0.9914	1.4371e+07	1003.5461	285.0475	20.5999	11.9365	335634638.7946	0.6557	23.3548	790.1110	279.0808	41.7230
2243.1669	1190.0000	666.5768	134.2465	-518.0404	415.9438	268.6676	77678.6242	1.0145	0.9855	0.9915	1.4563e+07	1003.4730	285.0468	20.6243	11.9000	339868121.5155	0.6528	23.3379	795.7220	278.8802	42.1513
2249.2176	1200.0000	674.5385	134.1217	-523.5956	421.6471	268.6353	77618.4274	1.0138	0.9853	0.9916	1.4755e+07	1003.4017	285.0462	20.6486	11.8638	344115445.5264	0.6499	23.3214	801.3177	278.6834	42.5799
2255.2454	1210.0000	682.5176	133.9973	-529.1506	427.3750	268.6030	77558.4980	1.0131	0.9852	0.9917	1.4948e+07	1003.3319	285.0456	20.6727	11.8279	348376447.5804	0.6470	23.3052	806.8983	278.4903	43.0089
2261.2504	1220.0000	690.5139	133.8734	-534.7049	433.1273	268.5709	77498.8339	1.0125	0.9850	0.9918	1.5142e+07	1003.2637	285.0450	20.6968	11.7922	352650965.4075	0.6441	23.2894	812.4638	278.3007	43.4381
2267.2328	1230.0000	698.5270	133.7500	-540.2586	438.9038	268.5389	77439.4330	1.0118	0.9848	0.9919	1.5336e+07	1003.1970	285.0444	20.7208	11.7567	356938837.6754	0.6413	23.2739	818.0143	278.1147	43.8676
2273.1928	1240.0000	706.5569	133.6270	-545.8114	444.7043	268.5070	77380.2932	1.0112	0.9846	0.9920	1.5531e+07	1003.1318	285.0439	20.7448	11.7215	361239903.9524	0.6385	23.2587	823.5498	277.9320	44.2974
2279.1305	1250.0000	714.6033	133.5045	-551.3630	450.5286	268.4752	77321.4125	1.0105	0.9844	0.9921	1.5727e+07	1003.0680	285.0433	20.7686	11.6865	365554004.6735	0.6357	23.2439	829.0704	277.7526	44.7275
2285.0461	1260.0000	722.6659	133.3824	-556.9134	456.3766	268.4436	77262.7888	1.0099	0.9841	0.9922	1.5923e+07	1003.0056	285.0428	20.7923	11.6517	369880981.1070	0.6330	23.2293	834.5763	277.5763	45.1579
2290.9396	1270.0000	730.7446	133.2608	-562.4624	462.2481	268.4121	77204.4202	1.0092	0.9839	0.9923	1.6120e+07	1002.9445	285.0423	20.8160	11.6171	374220675.3245	0.6303	23.2151	840.0674	277.4032	45.5885
2296.8114	1280.0000	738.8392	133.1396	-568.0098	468.1429	268.3806	77146.3048	1.0086	0.9837	0.9924	1.6317e+07	1002.8847	285.0418	20.8395	11.5827	378572930.1717	0.6276	23.2011	845.5438	277.2331	46.0194
2302.6615	1290.0000	746.9495	133.0189	-573.5554	474.0609	268.3493	77088.4408	1.0080	0.9835	0.9925	1.6515e+07	1002.8262	285.0412	20.8630	11.5485	382937589.2415	0.6249	23.1875	851.0055	277.0659	46.4505
2308.4900	1300.0000	755.0752	132.8986	-579.0992	480.0019	268.3182	77030.8261	1.0073	0.9832	0.9926	1.6713e+07	1002.7689	285.0408	20.8864	11.5146	387314496.8479	0.6222	23.1741	856.4527	276.9015	46.8819
2314.2972	1310.0000	763.2163	132.7788	-584.6408	485.9657	268.2871	76973.4591	1.0067	0.9830	0.9927	1.6912e+07	1002.7128	285.0403	20.9097	11.4808	391703498.0023	0.6196	23.1610	861.8853	276.7399	47.3136
2320.0831	1320.0000	771.3725	132.6594	-590.1802	491.9522	268.2561	76916.3380	1.0061	0.9827	0.9928	1.7112e+07	1002.6578	285.0398	20.9329	11.4472	396104438.3901	0.6170	23.1482	867.3035	276.5810	47.7454
2325.8479	1330.0000	779.5436	132.5405	-595.7173	497.9612	268.2253	76859.4610	1.0054	0.9825	0.9929	1.7312e+07	1002.6040	285.0393	20.9560	11.4137	400517164.3498	0.6144	23.1356	872.7072	276.4246	48.1776
2331.5917	1340.0000	787.7295	132.4220	-601.2519	503.9925	268.1946	76802.8263	1.0048	0.9822	0.9929	1.7512e+07	1002.5513	285.0389	20.9791	11.3805	404941522.8524	0.6118	23.1233	878.0966	276.2709	48.6099
2337.3147	1350.0000	795.9300	132.3039	-606.7838	510.0461	268.1640	76746.4323	1.0042	0.9820	0.9930	1.7713e+07	1002.4996	285.0384	21.0020	11.3474	409377361.4820	0.6093	23.1112	883.4716	276.1196	49.0425
2343.0169	1360.0000	804.1449	132.1862	-612.3129	516.1217	268.1335	76690.2774	1.0036	0.9817	0.9931	1.7915e+07	1002.4490	285.0380	21.0249	11.3145	413824528.4178	0.6068	23.0994	888.8323	275.9707	49.4753
2348.6985	1370.0000	812.3740	132.0690	-617.8391	522.2192	268.1031	76634.3598	1.0029	0.9814	0.9932	1.8117e+07	1002.3994	285.0376	21.0477	11.2817	418282872.4170	0.6043	23.0878	894.1789	275.8241	49.9083
2354.3597	1380.0000	820.6173	131.9521	-623.3623	528.3385	268.0728	76578.6780	1.0023	0.9812	0.9933	1.8320e+07	1002.3507	285.0372	21.0704	11.2491	422752242.7987	0.6018	23.0764	899.5112	275.6798	50.3415
2360.0005	1390.0000	828.8745	131.8358	-628.8823	534.4794	268.0426	76523.2303	1.0017	0.9809	0.9933	1.8523e+07	1002.3030	285.0367	21.0930	11.2167	427232489.4281	0.5993	23.0653	904.8294	275.5378	50.7750
2365.6211	1400.0000	837.1454	131.7198	-634.3991	540.6418	268.0125	76468.0154	1.0011	0.9806	0.9934	1.8726e+07	1002.2562	285.0363	21.1156	11.1844	431723462.7025	0.5969	23.0543	910.1334	275.3979	51.2086
2371.2215	1410.0000	845.4301	131.6042	-639.9124	546.8255	267.9826	76413.0315	1.0005	0.9803	0.9935	1.8930e+07	1002.2103	285.0359	21.1381	11.1523	436225013.5372	0.5944	23.0436	915.4234	275.2602	51.6425
2376.8020	1420.0000	853.7282	131.4891	-645.4222	553.0304	267.9527	76358.2772	0.9999	0.9800	0.9935	1.9135e+07	1002.1653	285.0356	21.1605	11.1203	440736993.3526	0.5920	23.0331	920.6994	275.1244	52.0766
2382.3626	1430.0000	862.0396	131.3743	-650.9283	559.2564	267.9230	76303.7511	0.9993	0.9797	0.9936	1.9340e+07	1002.1212	285.0352	21.1828	11.0885	445259254.0619	0.5896	23.0228	925.9614	274.9908	52.5108
2387.9034	1440.0000	870.3642	131.2600	-656.4307	565.5032	267.8933	76249.4516	0.9987	0.9794	0.9937	1.9545e+07	1002.0779	285.0348	21.2050	11.0567	449791648.0596	0.5873	23.0128	931.2094	274.8590	52.9453
2393.4245	1450.0000	878.7019	131.1461	-661.9292	571.7709	267.8638	76195.3774	0.9981	0.9791	0.9937	1.9751e+07	1002.0354	285.0344	21.2272	11.0252	454334028.2099	0.5849	23.0029	936.4436	274.7292	53.3799
2398.9261	1460.0000	887.0525	131.0326	-667.4238	578.0592	267.8344	76141.5270	0.9975	0.9788	0.9938	1.9958e+07	1001.9937	285.0341	21.2492	10.9937	458886247.8369	0.5826	22.9932	941.6638	274.6012	53.8147
2404.4082	1470.0000	895.4159	130.9194	-672.9142	584.3680	267.8050	76087.8991	0.9969	0.9785	0.9939	2.0164e+07	1001.9527	285.0337	21.2712	10.9624	463448160.7142	0.5802	22.9836	946.8702	274.4751	54.2497
2409.8709	1480.0000	903.7920	130.8067	-678.4005	590.6972	267.7758	76034.4922	0.9963	0.9782	0.9939	2.0371e+07	1001.9125	285.0334	21.2931	10.9312	468019621.0556	0.5779	22.9743	952.0628	274.3508	54.6849
2415.3144	1490.0000	912.1806	130.6944	-683.8825	597.0467	267.7467	75981.3051	0.9957	0.9779	0.9940	2.0579e+07	1001.8730	285.0331	21.3150	10.9002	472600483.5061	0.5756	22.9652	957.2417	274.2281	55.1203
2420.7388	1500.0000	920.5816	130.5825	-689.3602	603.4163	267.7177	75928.3363	0.9951	0.9776	0.9941	2.0787e+07	1001.8343	285.0327	21.3367	10.8692	477190603.1336	0.5733	22.9562	962.4067	274.1072	55.5558
2426.1441	1510.0000	928.9948	130.4709	-694.8333	609.8059	267.6888	75875.5847	0.9946	0.9773	0.9941	2.0995e+07	1001.7962	285.0324	21.3584	10.8384	481789835.4207	0.5711	22.9474	967.5581	273.9879	55.9915
2431.5304	1520.0000	937.4202	130.3598	-700.3020	616.2154	267.6599	75823.0489	0.9940	0.9770	0.9942	2.1204e+07	1001.7589	285.0321	21.3800	10.8077	486398036.2570	0.5688	22.9388	972.6958	273.8703	56.4273
2436.8979	1530.0000	945.8576	130.2490	-705.7659	622.6447	267.6312	75770.7276	0.9934	0.9767	0.9942	2.1413e+07	1001.7221	285.0318	21.4016	10.7771	491015061.9322	0.5666	22.9303	977.8199	273.7542	56.8634
2442.2466	1540.0000	954.3070	130.1387	-711.2251	629.0936	267.6026	75718.6196	0.9928	0.9764	0.9943	2.1623e+07	1001.6861	285.0314	21.4230	10.7466	495640769.1287	0.5644	22.9220	982.9303	273.6397	57.2996
2447.5766	1550.0000	962.7681	130.0287	-716.6795	635.5620	267.5741	75666.7237	0.9922	0.9761	0.9943	2.1833e+07	1001.6506	285.0311	21.4444	10.7162	500275014.9154	0.5621	22.9139	988.0271	273.5266	57.7359
2452.8881	1560.0000	971.2409	129.9191	-722.1290	642.0498	267.5457	75615.0386	0.9917	0.9757	0.9944	2.2043e+07	1001.6158	285.0308	21.4657	10.6859	504917656.7416	0.5600	22.9059	993.1104	273.4151	58.1724
2458.1811	1570.0000	979.7253	129.8099	-727.5734	648.5569	267.5174	75563.5632	0.9911	0.9754	0.9945	2.2254e+07	1001.5816	285.0306	21.4870	10.6558	509568552.4308	0.5578	22.8980	998.1801	273.3050	58.6090
2463.4556	1580.0000	988.2211	129.7010	-733.0128	655.0832	267.4892	75512.2964	0.9905	0.9751	0.9945	2.2465e+07	1001.5479	285.0303	21.5081	10.6257	514227560.1753	0.5556	22.8903	1003.2364	273.1963	59.0458
2468.7118	1590.0000	996.7283	129.5926	-738.4470	661.6285	267.4610	75461.2368	0.9900	0.9748	0.9946	2.2676e+07	1001.5149	285.0300	21.5292	10.5957	518894538.5306	0.5534	22.8828	1008.2791	273.0890	59.4828
2473.9498	1600.0000	1005.2467	129.4845	-743.8760	668.1927	267.4330	75410.3834	0.9894	0.9744	0.9946	2.2888e+07	1001.4823	285.0297	21.5502	10.5658	523569346.4111	0.5513	22.8754	1013.3084	272.9830	59.9198
2479.1697	1610.0000	1013.7762	129.3768	-749.2997	674.7758	267.4051	75359.7351	0.9888	0.9741	0.9947	2.3100e+07	1001.4504	285.0294	21.5712	10.5360	528251843.0842	0.5492	22.8681	1018.3243	272.8784	60.3571
2484.3714	1620.0000	1022.3168	129.2694	-754.7180	681.3776	267.3773	75309.2907	0.9883	0.9738	0.9947	2.3312e+07	1001.4190	285.0292	21.5921	10.5063	532941888.1667	0.5471	22.8610	1023.3267	272.7750	60.7944
2489.5552	1630.0000	1030.8683	129.1625	-760.1308	687.9980	267.3495	75259.0492	0.9877	0.9734	0.9948	2.3525e+07	1001.3880	285.0289	21.6129	10.4767	537639341.6202	0.5450	22.8540	1028.3158	272.6730	61.2319
2494.7211	1640.0000	1039.4307	129.0559	-765.5381	694.6369	267.3219	75209.0094	0.9872	0.9731	0.9948	2.3738e+07	1001.3576	285.0286	21.6336	10.4472	542344063.7465	0.5429	22.8472	1033.2915	272.5721	61.6695
2499.8691	1650.0000	1048.0038	128.9497	-770.9399	701.2942	267.2944	75159.1704	0.9866	0.9728	0.9948	2.3951e+07	1001.3278	285.0284	21.6542	10.4178	547055915.1844	0.5408	22.8405	1038.2539	272.4725	62.1073
2504.9994	1660.0000	1056.5875	128.8438	-776.3359	707.9697	267.2669	75109.5310	0.9861	0.9724	0.9949	2.4165e+07	1001.2983	285.0281	21.6748	10.3884	551774756.9058	0.5387	22.8339	1043.2030	272.3741	62.5452
2510.1120	1670.0000	1065.1817	128.7383	-781.7262	714.6634	267.2396	75060.0902	0.9855	0.9721	0.9949	2.4379e+07	1001.2694	285.0279	21.6953	10.3591	556500450.2117	0.5367	22.8274	1048.1387	272.2768	62.9832
2515.2070	1680.0000	1073.7864	128.6332	-787.1107	721.3752	267.2123	75010.8470	0.9850	0.9718	0.9950	2.4593e+07	1001.2409	285.0276	21.7158	10.3300	561232856.7296	0.5346	22.8210	1053.0612	272.1806	63.4213
2520.2845	1690.0000	1082.4015	128.5284	-792.4894	728.1049	267.1851	74961.8004	0.9844	0.9714	0.9950	2.4807e+07	1001.2129	285.0274	21.7361	10.3008	565971838.4098	0.5326	22.8148	1057.9705	272.0856	63.8596
2525.3446	1700.0000	1091.0268	128.4240	-797.8621	734.8525	267.1581	74912.9493	0.9839	0.9711	0.9951	2.5022e+07	1001.1854	285.0272	21.7564	10.2718	570717257.5226	0.5305	22.8087	1062.8665	271.9917	64.2979
2530.3872	1710.0000	1099.6623	128.3199	-803.2289	741.6178	267.1311	74864.2929	0.9833	0.9708	0.9951	2.5237e+07	1001.1582	285.0269	21.7767	10.2428	575468976.6554	0.5285	22.8027	1067.7494	271.8989	64.7364
2535.4125	1720.0000	1108.3079	128.2162	-808.5896	748.4008	267.1042	74815.8301	0.9828	0.9704	0.9951	2.5452e+07	1001.1315	285.0267	21.7968	10.2140	580226858.7100	0.5265	22.7968	1072.6190	271.8071	65.1750
2540.4206	1730.0000	1116.9635	128.1129	-813.9442	755.2013	267.0774	74767.5599	0.9823	0.9701	0.9952	2.5668e+07	1001.1052	285.0265	21.8169	10.1851	584990766.9000	0.5245	22.7911	1077.4755	271.7163	65.6137
2545.4115	1740.0000	1125.6290	128.0099	-819.2926	762.0193	267.0507	74719.4815	0.9817	0.9697	0.9952	2.5883e+07	1001.0793	285.0262	21.8370	10.1564	589760564.7486	0.5226	22.7854	1082.3188	271.6266	66.0526
2550.3853	1750.0000	1134.3043	127.9073	-824.6349	768.8546	267.0241	74671.5938	0.9812	0.9694	0.9953	2.6099e+07	1001.0539	285.0260	21.8569	10.1277	594536116.0858	0.5206	22.7798	1087.1490	271.5378	66.4915
2555.3421	1760.0000	1142.9894	127.8050	-829.9709	775.7072	266.9976	74623.8960	0.9807	0.9690	0.9953	2.6315e+07	1001.0288	285.0258	21.8768	10.0991	599317285.0467	0.5186	22.7744	1091.9661	271.4500	66.9305
2560.2819	1770.0000	1151.6841	127.7031	-835.3005	782.5769	266.9712	74576.3872	0.9801	0.9687	0.9953	2.6532e+07	1001.0041	285.0256	21.8966	10.0706	604103936.0691	0.5167	22.7690	1096.7701	271.3632	67.3697
2565.2048	1780.0000	1160.3884	127.6015	-840.6238	789.4637	266.9448	74529.0664	0.9796	0.9684	0.9954	2.6748e+07	1000.9797	285.0254	21.9164	10.0421	608895933.8920	0.5147	22.7638	1101.5610	271.2773	67.8089
2570.1108	1790.0000	1169.1022	127.5003	-845.9407	796.3674	266.9186	74481.9328	0.9791	0.9680	0.9954	2.6965e+07	1000.9558	285.0252	21.9361	10.0137	613693143.5529	0.5128	22.7586	1106.3389	271.1923	68.2483
2575.0001	1800.0000	1177.8255	127.3994	-851.2511	803.2880	266.8924	74434.9855	0.9786	0.9677	0.9955	2.7182e+07	1000.9322	285.0250	21.9557	9.9853	618495430.3872	0.5109	22.7536	1111.1037	271.1083	68.6877
2579.8727	1810.0000	1186.5581	127.2988	-856.5550	810.2254	266.8664	74388.2236	0.9781	0.9673	0.9955	2.7400e+07	1000.9089	285.0248	21.9752	9.9570	623302660.0255	0.5089	22.7486	1115.8555	271.0251	69.1272
2584.7286	1820.0000	1195.2999	127.1986	-861.8524	817.1794	266.8404	74341.6463	0.9775	0.9670	0.9955	2.7617e+07	1000.8860	285.0246	21.9947	9.9288	628114698.3926	0.5070	22.7438	1120.5943	270.9428	69.5669
2589.5678	1830.0000	1204.0510	127.0988	-867.1431	824.1500	266.8145	74295.2527	0.9770	0.9666	0.9956	2.7835e+07	1000.8635	285.0244	22.0141	9.9006	632931411.7060	0.5051	22.7390	1125.3201	270.8613	70.0066
2594.3906	1840.0000	1212.8112	126.9993	-872.4271	831.1371	266.7887	74249.0420	0.9765	0.9663	0.9956	2.8052e+07	1000.8412	285.0242	22.0335	9.8725	637752666.4743	0.5033	22.7343	1130.0329	270.7807	70.4464
2599.1969	1850.0000	1221.5805	126.9001	-877.7045	838.1406	266.7630	74203.0133	0.9760	0.9659	0.9956	2.8270e+07	1000.8193	285.0240	22.0528	9.8445	642578329.4962	0.5014	22.7297	1134.7328	270.7009	70.8863
2603.9867	1860.0000	1230.3587	126.8013	-882.9752	845.1604	266.7374	74157.1659	0.9755	0.9656	0.9957	2.8489e+07	1000.7977	285.0238	22.0720	9.8164	647408267.8589	0.4995	22.7252	1139.4197	270.6219	71.3263
2608.7602	1870.0000	1239.1458	126.7028	-888.2390	852.1965	266.7118	74111.4990	0.9750	0.9652	0.9957	2.8707e+07	1000.7765	285.0237	22.0911	9.7885	652242348.9374	0.4976	22.7208	1144.0937	270.5437	71.7664
2613.5174	1880.0000	1247.9418	126.6046	-893.4960	859.2486	266.6864	74066.0117	0.9745	0.9649	0.9957	2.8925e+07	1000.7555	285.0235	22.1102	9.7606	657080440.3929	0.4958	22.7165	1148.7548	270.4663	72.2066
2618.2584	1890.0000	1256.7465	126.5068	-898.7462	866.3168	266.6610	74020.7032	0.9740	0.9646	0.9958	2.9144e+07	1000.7348	285.0233	22.1292	9.7327	661922410.1724	0.4939	22.7122	1153.4030	270.3897	72.6468
2622.9831	1900.0000	1265.5600	126.4093	-903.9895	873.4009	266.6357	73975.5729	0.9735	0.9642	0.9958	2.9363e+07	1000.7145	285.0231	22.1482	9.7049	666768126.5073	0.4921	22.7081	1158.0382	270.3138	73.0871
2627.6917	1910.0000	1274.3820	126.3121	-909.2258	880.5009	266.6106	73930.6198	0.9730	0.9639	0.9958	2.9582e+07	1000.6944	285.0230	22.1671	9.6772	671617457.9125	0.4903	22.7040	1162.6607	270.2386	73.5276
2632.3843	1920.0000	1283.2127	126.2153	-914.4552	887.6166	266.5854	73885.8433	0.9725	0.9635	0.9959	2.9801e+07	1000.6746	285.0228	22.1859	9.6495	676470273.1861	0.4884	22.7000	1167.2702	270.1642	73.9681
2637.0608	1930.0000	1292.0518	126.1188	-919.6775	894.7481	266.5604	73841.2427	0.9720	0.9632	0.9959	3.0020e+07	1000.6550	285.0226	22.2047	9.6218	681326441.4080	0.4866	22.6960	1171.8669	270.0905	74.4086
2641.7213	1940.0000	1300.8994	126.0226	-924.8929	901.8951	266.5355	73796.8171	0.9715	0.9628	0.9959	3.0239e+07	1000.6358	285.0224	22.2234	9.5942	686185831.9397	0.4848	22.6922	1176.4508	270.0175	74.8493
2646.3658	1950.0000	1309.7554	125.9268	-930.1011	909.0577	266.5107	73752.5658	0.9710	0.9625	0.9959	3.0458e+07	1000.6168	285.0223	22.2420	9.5666	691048314.4234	0.4830	22.6884	1181.0218	269.9452	75.2900
2650.9945	1960.0000	1318.6196	125.8313	-935.3022	916.2357	266.4859	73708.4881	0.9705	0.9621	0.9960	3.0678e+07	1000.5981	285.0221	22.2606	9.5391	695913758.7815	0.4812	22.6847	1185.5801	269.8736	75.7308
2655.6074	1970.0000	1327.4921	125.7361	-940.4962	923.4290	266.4612	73664.5834	0.9700	0.9618	0.9960	3.0897e+07	1000.5796	285.0220	22.2791	9.5116	700782035.2160	0.4794	22.6810	1190.1255	269.8026	76.1716
2660.2045	1980.0000	1336.3728	125.6413	-945.6830	930.6376	266.4366	73620.8508	0.9695	0.9614	0.9960	3.1117e+07	1000.5614	285.0218	22.2975	9.4841	705653014.2081	0.4777	22.6774	1194.6582	269.7323	76.6126
2664.7859	1990.0000	1345.2617	125.5467	-950.8626	937.8614	266.4121	73577.2897	0.9690	0.9611	0.9961	3.1337e+07	1000.5435	285.0217	22.3159	9.4567	710526566.5175	0.4759	22.6739	1199.1780	269.6627	77.0536
2669.3515	2000.0000	1354.1585	125.4525	-956.0349	945.1003	266.3877	73533.8994	0.9686	0.9607	0.9961	3.1557e+07	1000.5257	285.0215	22.3342	9.4294	715402563.1825	0.4741	22.6705	1203.6852	269.5937	77.4946
2673.9016	2010.0000	1363.0634	125.3586	-961.2000	952.3542	266.3633	73490.6792	0.9681	0.9604	0.9961	3.1776e+07	1000.5083	285.0214	22.3525	9.4021	720280875.5192	0.4724	22.6671	1208.1795	269.5253	77.9358
2678.4360	2020.0000	1371.9763	125.2651	-966.3578	959.6230	266.3391	73447.6285	0.9676	0.9600	0.9961	3.1996e+07	1000.4910	285.0212	22.3707	9.3748	725161375.1213	0.4706	22.6638	1212.6611	269.4576	78.3770
2682.9549	2030.0000	1380.8970	125.1718	-971.5083	966.9067	266.3149	73404.7465	0.9671	0.9597	0.9962	3.2216e+07	1000.4740	285.0211	22.3888	9.3475	730043933.8599	0.4689	22.6606	1217.1300	269.3904	78.8182
2687.4584	2040.0000	1389.8256	125.0789	-976.6514	974.2051	266.2908	73362.0326	0.9667	0.9593	0.9962	3.2437e+07	1000.4572	285.0209	22.4069	9.3203	734928423.8832	0.4671	22.6574	1221.5862	269.3239	79.2596
2691.9463	2050.0000	1398.7619	124.9863	-981.7871	981.5183	266.2668	73319.4862	0.9662	0.9590	0.9962	3.2657e+07	1000.4407	285.0208	22.4249	9.2931	739814717.6163	0.4654	22.6543	1226.0297	269.2579	79.7009
2696.4189	2060.0000	1407.7060	124.8940	-986.9155	988.8461	266.2429	73277.1065	0.9657	0.9587	0.9962	3.2877e+07	1000.4243	285.0206	22.4428	9.2660	744702687.7611	0.4637	22.6513	1230.4604	269.1926	80.1424
2700.8761	2070.0000	1416.6577	124.8020	-992.0364	996.1884	266.2190	73234.8931	0.9652	0.9583	0.9963	3.3097e+07	1000.4082	285.0205	22.4607	9.2389	749592207.2961	0.4620	22.6483	1234.8785	269.1278	80.5839
2705.3180	2080.0000	1425.6170	124.7104	-997.1499	1003.5451	266.1953	73192.8451	0.9648	0.9580	0.9963	3.3317e+07	1000.3923	285.0204	22.4785	9.2118	754483149.4764	0.4603	22.6454	1239.2839	269.0635	81.0255
2709.7446	2090.0000	1434.5839	124.6190	-1002.2559	1010.9163	266.1716	73150.9620	0.9643	0.9576	0.9963	3.3538e+07	1000.3765	285.0202	22.4963	9.1847	759375387.8335	0.4586	22.6425	1243.6766	268.9998	81.4671
2714.1560	2100.0000	1443.5583	124.5280	-1007.3544	1018.3017	266.1480	73109.2433	0.9638	0.9573	0.9963	3.3758e+07	1000.3610	285.0201	22.5140	9.1577	764268796.1754	0.4569	22.6397	1248.0567	268.9367	81.9088
2718.5522	2110.0000	1452.5401	124.4373	-1012.4454	1025.7014	266.1245	73067.6881	0.9634	0.9569	0.9964	3.3978e+07	1000.3457	285.0200	22.5316	9.1308	769163248.5866	0.4552	22.6369	1252.4241	268.8741	82.3505
2722.9332	2120.0000	1461.5294	124.3469	-1017.5288	1033.1153	266.1010	73026.2961	0.9629	0.9566	0.9964	3.4199e+07	1000.3306	285.0198	22.5492	9.1038	774058619.4279	0.4535	22.6342	1256.7789	268.8121	82.7923
2727.2992	2130.0000	1470.5259	124.2568	-1022.6047	1040.5432	266.0777	72985.0665	0.9625	0.9562	0.9964	3.4419e+07	1000.3157	285.0197	22.5667	9.0769	778954783.3367	0.4518	22.6316	1261.1210	268.7505	83.2341
2731.6501	2140.0000	1479.5298	124.1670	-1027.6730	1047.9851	266.0544	72943.9987	0.9620	0.9559	0.9964	3.4639e+07	1000.3010	285.0196	22.5842	9.0500	783851615.2272	0.4501	22.6290	1265.4505	268.6895	83.6760
2735.9859	2150.0000	1488.5410	124.0776	-1032.7337	1055.4409	266.0312	72903.0922	0.9615	0.9556	0.9965	3.4860e+07	1000.2864	285.0195	22.6016	9.0231	788748990.2901	0.4485	22.6264	1269.7674	268.6290	84.1179
2740.3068	2160.0000	1497.5593	123.9884	-1037.7868	1062.9106	266.0081	72862.3465	0.9611	0.9552	0.9965	3.5080e+07	1000.2721	285.0193	22.6189	8.9963	793646783.9931	0.4468	22.6239	1274.0717	268.5690	84.5599
2744.6127	2170.0000	1506.5847	123.8995	-1042.8323	1070.3941	265.9851	72821.7608	0.9606	0.9549	0.9965	3.5300e+07	1000.2579	285.0192	22.6362	8.9695	798544872.0808	0.4451	22.6215	1278.3633	268.5095	85.0019
2748.9037	2180.0000	1515.6173	123.8110	-1047.8701	1077.8913	265.9621	72781.3347	0.9602	0.9545	0.9965	3.5521e+07	1000.2439	285.0191	22.6534	8.9427	803443130.5752	0.4435	22.6191	1282.6424	268.4504	85.4440
2753.1798	2190.0000	1524.6569	123.7228	-1052.9002	1085.4021	265.9392	72741.0675	0.9597	0.9542	0.9965	3.5741e+07	1000.2300	285.0190	22.6706	8.9159	808341435.7755	0.4419	22.6168	1286.9089	268.3919	85.8861
2757.4411	2200.0000	1533.7035	123.6348	-1057.9227	1092.9265	265.9164	72700.9588	0.9593	0.9539	0.9966	3.5961e+07	1000.2164	285.0189	22.6877	8.8892	813239664.2588	0.4402	22.6145	1291.1628	268.3338	86.3283
2761.6876	2210.0000	1542.7571	123.5472	-1062.9374	1100.4643	265.8937	72661.0079	0.9588	0.9535	0.9966	3.6181e+07	1000.2029	285.0188	22.7047	8.8625	818137692.8800	0.4386	22.6122	1295.4042	268.2762	86.7705
2765.9194	2220.0000	1551.8176	123.4599	-1067.9445	1108.0156	265.8711	72621.2144	0.9584	0.9532	0.9966	3.6401e+07	1000.1896	285.0186	22.7217	8.8358	823035398.7720	0.4369	22.6100	1299.6330	268.2191	87.2128
2770.1364	2230.0000	1560.8849	123.3729	-1072.9438	1115.5802	265.8485	72581.5776	0.9580	0.9528	0.9966	3.6621e+07	1000.1764	285.0185	22.7386	8.8091	827932659.3464	0.4353	22.6079	1303.8492	268.1624	87.6551
2774.3388	2240.0000	1569.9591	123.2862	-1077.9354	1123.1582	265.8260	72542.0971	0.9575	0.9525	0.9966	3.6841e+07	1000.1634	285.0184	22.7555	8.7825	832829352.2935	0.4337	22.6058	1308.0528	268.1062	88.0974
2778.5265	2250.0000	1579.0400	123.1998	-1082.9192	1130.7493	265.8036	72502.7723	0.9571	0.9522	0.9967	3.7061e+07	1000.1506	285.0183	22.7723	8.7559	837725355.5828	0.4321	22.6037	1312.2440	268.0504	88.5398
2782.6995	2260.0000	1588.1277	123.1137	-1087.8952	1138.3535	265.7813	72463.6027	0.9566	0.9518	0.9967	3.7281e+07	1000.1379	285.0182	22.7890	8.7293	842620547.4630	0.4305	22.6017	1316.4226	267.9950	88.9823
