CPU	GPU	log10(CPU/GPU)
3.6667800000e+04	3.6667800000e+04	0.0000000000e+00
3.7544700000e+04	3.7544700000e+04	0.0000000000e+00
3.8427500000e+04	3.8427500000e+04	0.0000000000e+00
3.9316000000e+04	3.9316000000e+04	0.0000000000e+00
4.0209700000e+04	4.0209700000e+04	0.0000000000e+00
4.1108400000e+04	4.1108400000e+04	0.0000000000e+00
4.2011600000e+04	4.2011600000e+04	0.0000000000e+00
4.2919100000e+04	4.2919100000e+04	0.0000000000e+00
4.3830600000e+04	4.3830600000e+04	0.0000000000e+00
4.4745900000e+04	4.4745900000e+04	0.0000000000e+00
4.5664700000e+04	4.5664700000e+04	0.0000000000e+00
4.6586900000e+04	4.6586900000e+04	0.0000000000e+00
4.7512300000e+04	4.7512300000e+04	0.0000000000e+00
4.8440600000e+04	4.8440600000e+04	0.0000000000e+00
4.9371700000e+04	4.9371700000e+04	0.0000000000e+00
5.0305400000e+04	5.0305400000e+04	0.0000000000e+00
5.1241700000e+04	5.1241700000e+04	0.0000000000e+00
5.2180300000e+04	5.2180300000e+04	0.0000000000e+00
5.3121200000e+04	5.3121200000e+04	0.0000000000e+00
5.4064200000e+04	5.4064200000e+04	0.0000000000e+00
5.5009200000e+04	5.5009200000e+04	0.0000000000e+00
5.5956100000e+04	5.5956100000e+04	0.0000000000e+00
5.6904800000e+04	5.6904800000e+04	0.0000000000e+00
5.7855200000e+04	5.7855200000e+04	0.0000000000e+00
5.8807300000e+04	5.8807300000e+04	0.0000000000e+00
5.9761000000e+04	5.9761000000e+04	0.0000000000e+00
6.0716200000e+04	6.0716200000e+04	0.0000000000e+00
6.1672700000e+04	6.1672700000e+04	0.0000000000e+00
6.2630700000e+04	6.2630700000e+04	0.0000000000e+00
6.3589900000e+04	6.3589900000e+04	0.0000000000e+00
6.4550400000e+04	6.4550400000e+04	0.0000000000e+00
6.5512000000e+04	6.5512000000e+04	0.0000000000e+00
6.6474800000e+04	6.6474800000e+04	0.0000000000e+00
6.7438600000e+04	6.7438600000e+04	0.0000000000e+00
6.8403500000e+04	6.8403500000e+04	0.0000000000e+00
6.9369400000e+04	6.9369400000e+04	0.0000000000e+00
7.0336300000e+04	7.0336300000e+04	0.0000000000e+00
7.1304000000e+04	7.1304000000e+04	0.0000000000e+00
7.2272700000e+04	7.2272700000e+04	0.0000000000e+00
7.3242200000e+04	7.3242200000e+04	0.0000000000e+00
7.4212500000e+04	7.4212500000e+04	0.0000000000e+00
3.2640700000e+04	3.2640700000e+04	0.0000000000e+00
3.1788200000e+04	3.1788200000e+04	0.0000000000e+00
3.0944500000e+04	3.0944500000e+04	0.0000000000e+00
3.0110400000e+04	3.0110400000e+04	0.0000000000e+00
2.9286700000e+04	2.9286700000e+04	0.0000000000e+00
2.8474300000e+04	2.8474300000e+04	0.0000000000e+00
2.7674100000e+04	2.7674100000e+04	0.0000000000e+00
2.6887400000e+04	2.6887400000e+04	0.0000000000e+00
2.6115200000e+04	2.6115200000e+04	0.0000000000e+00
2.5359000000e+04	2.5359000000e+04	0.0000000000e+00
2.4620200000e+04	2.4620200000e+04	0.0000000000e+00
2.3900400000e+04	2.3900400000e+04	0.0000000000e+00
2.3201300000e+04	2.3201300000e+04	0.0000000000e+00
2.2525000000e+04	2.2525000000e+04	0.0000000000e+00
2.1873500000e+04	2.1873500000e+04	0.0000000000e+00
2.1249100000e+04	2.1249100000e+04	0.0000000000e+00
2.0654200000e+04	2.0654200000e+04	0.0000000000e+00
2.0091600000e+04	2.0091600000e+04	0.0000000000e+00
1.9563900000e+04	1.9563900000e+04	0.0000000000e+00
1.9074100000e+04	1.9074100000e+04	0.0000000000e+00
1.8625100000e+04	1.8625100000e+04	0.0000000000e+00
1.8220000000e+04	1.8220000000e+04	0.0000000000e+00
1.7861700000e+04	1.7861700000e+04	0.0000000000e+00
1.7553200000e+04	1.7553200000e+04	0.0000000000e+00
1.7297100000e+04	1.7297100000e+04	0.0000000000e+00
1.7095700000e+04	1.7095700000e+04	0.0000000000e+00
1.6951000000e+04	1.6951000000e+04	0.0000000000e+00
1.6864500000e+04	1.6864500000e+04	0.0000000000e+00
1.6837000000e+04	1.6837000000e+04	0.0000000000e+00
1.6868900000e+04	1.6868900000e+04	0.0000000000e+00
1.6959800000e+04	1.6959800000e+04	0.0000000000e+00
1.7108700000e+04	1.7108700000e+04	0.0000000000e+00
1.7314200000e+04	1.7314200000e+04	0.0000000000e+00
1.7574300000e+04	1.7574300000e+04	0.0000000000e+00
1.7886600000e+04	1.7886600000e+04	0.0000000000e+00
1.8248400000e+04	1.8248400000e+04	0.0000000000e+00
1.8656800000e+04	1.8656800000e+04	0.0000000000e+00
1.9108900000e+04	1.9108900000e+04	0.0000000000e+00
1.9601700000e+04	1.9601700000e+04	0.0000000000e+00
2.0132100000e+04	2.0132100000e+04	0.0000000000e+00
2.0697200000e+04	2.0697200000e+04	0.0000000000e+00
2.1294300000e+04	2.1294300000e+04	0.0000000000e+00
2.1920800000e+04	2.1920800000e+04	0.0000000000e+00
2.2574200000e+04	2.2574200000e+04	0.0000000000e+00
2.3252300000e+04	2.3252300000e+04	0.0000000000e+00
2.3953000000e+04	2.3953000000e+04	0.0000000000e+00
2.4674200000e+04	2.4674200000e+04	0.0000000000e+00
2.5414400000e+04	2.5414400000e+04	0.0000000000e+00
2.6171900000e+04	2.6171900000e+04	0.0000000000e+00
2.6945100000e+04	2.6945100000e+04	0.0000000000e+00
2.7732900000e+04	2.7732900000e+04	0.0000000000e+00
2.8534000000e+04	2.8534000000e+04	0.0000000000e+00
2.9347300000e+04	2.9347300000e+04	0.0000000000e+00
3.0171800000e+04	3.0171800000e+04	0.0000000000e+00
3.1006600000e+04	3.1006600000e+04	0.0000000000e+00
3.1851000000e+04	3.1851000000e+04	0.0000000000e+00
3.2704100000e+04	3.2704100000e+04	0.0000000000e+00
3.3565300000e+04	3.3565300000e+04	0.0000000000e+00
3.4434100000e+04	3.4434100000e+04	0.0000000000e+00
3.5309800000e+04	3.5309800000e+04	0.0000000000e+00
3.6191900000e+04	3.6191900000e+04	0.0000000000e+00
