=== LOC DEBUG ===
406: 53237.000000 17837.000000 4.100000
407: 53437.000000 17837.000000 3.800000
408: 53637.000000 17837.000000 3.400000
409: 53837.000000 17837.000000 3.100000
410: 54037.000000 17837.000000 2.900000
411: 54237.000000 17837.000000 2.600000
412: 54437.000000 17837.000000 2.300000
413: 54637.000000 17837.000000 2.100000
414: 54837.000000 17837.000000 1.800000
415: 55037.000000 17837.000000 1.600000
416: 55237.000000 17837.000000 1.400000
417: 55437.000000 17837.000000 1.200000
418: 55637.000000 17837.000000 1.000000
419: 55837.000000 17837.000000 0.800000
420: 56037.000000 17837.000000 0.700000
421: 56237.000000 17837.000000 0.500000
422: 56437.000000 17837.000000 0.300000
423: 56637.000000 17837.000000 0.200000
424: 56837.000000 17837.000000 0.000000
425: 57037.000000 17837.000000 0.000000
426: 57237.000000 17837.000000 0.000000
427: 57437.000000 17837.000000 0.000000
428: 57637.000000 17837.000000 0.000000
429: 57837.000000 17837.000000 0.000000
430: 58037.000000 17837.000000 0.000000
431: 58237.000000 17837.000000 0.000000
432: 58437.000000 17837.000000 0.000000
433: 58637.000000 17837.000000 0.000000
434: 58837.000000 17837.000000 0.000000
435: 59037.000000 17837.000000 0.000000
436: 59237.000000 17837.000000 0.000000
437: 59437.000000 17837.000000 0.000000
438: 59637.000000 17837.000000 0.000000
439: 59837.000000 17837.000000 0.000000
440: 60037.000000 17837.000000 0.000000
441: 60237.000000 17837.000000 0.000000
442: 60437.000000 17837.000000 0.000000
443: 60637.000000 17837.000000 0.000000
444: 60837.000000 17837.000000 0.000000
445: 61037.000000 17837.000000 0.000000
446: 61237.000000 17837.000000 0.000000
447: 61437.000000 17837.000000 0.000000
448: 61637.000000 17837.000000 0.000000
449: 61837.000000 17837.000000 0.000000
450: 62037.000000 17837.000000 0.000000
451: 62237.000000 17837.000000 0.000000
452: 62437.000000 17837.000000 0.000000
453: 62637.000000 17837.000000 0.000000
454: 62837.000000 17837.000000 0.000000
455: 63037.000000 17837.000000 0.000000
456: 63237.000000 17837.000000 0.000000
457: 63437.000000 17837.000000 0.000000
458: 63637.000000 17837.000000 0.000000
459: 63837.000000 17837.000000 0.000000
460: 64037.000000 17837.000000 0.000000
461: 64237.000000 17837.000000 0.000000
462: 64437.000000 17837.000000 0.000000
463: 64637.000000 17837.000000 0.000000
464: 64837.000000 17837.000000 0.000000
465: 65037.000000 17837.000000 0.000000
466: 65237.000000 17837.000000 0.000000
467: 65437.000000 17837.000000 0.000000
468: 65637.000000 17837.000000 0.000000
469: 65837.000000 17837.000000 0.000000
470: 66037.000000 17837.000000 0.000000
471: 66237.000000 17837.000000 0.000000
472: 66437.000000 17837.000000 0.000000
473: 66637.000000 17837.000000 0.000000
474: 66837.000000 17837.000000 0.000000
475: 67037.000000 17837.000000 0.000000
476: 67237.000000 17837.000000 0.000000
477: 67437.000000 17837.000000 0.000000
478: 67637.000000 17837.000000 0.000000
479: 67837.000000 17837.000000 0.000000
480: 68037.000000 17837.000000 0.000000
481: 68237.000000 17837.000000 0.000000
482: 68437.000000 17837.000000 0.000000
483: 68637.000000 17837.000000 0.000000
484: 68837.000000 17837.000000 0.000000
485: 69037.000000 17837.000000 0.000000
486: 69237.000000 17837.000000 0.000000
487: 69437.000000 17837.000000 0.000000
488: 69637.000000 17837.000000 0.000000
489: 69837.000000 17837.000000 0.000000
490: 70037.000000 17837.000000 0.000000
491: 70237.000000 17837.000000 0.000000
492: 70437.000000 17837.000000 0.000000
493: 70637.000000 17837.000000 0.000000
