x(m)	y(m)	z(m)	distfromvent(m)	ttlmassloading(kg/sq-m)	F(percent)	Mean(phi)	5phi	4phi	3phi	2phi	1phi	0phi	-1phi	-2phi	-3phi	-4phi
718000	3492000	73	56710.0	1.7839e-01	100.0000	2.9046	1.4716e-06	1.2542e-03	1.5886e-01	1.8277e-02	1.4501e-11	7.6951e-24	6.1300e-34	5.5878e-41	0.0000e+00	0.0000e+00
719000	3492000	30	57420.4	2.1551e-01	100.0000	2.8681	1.5207e-06	1.1691e-03	1.8473e-01	2.9608e-02	6.0925e-11	6.8037e-23	7.2884e-33	7.0016e-40	0.0000e+00	0.0000e+00
720000	3492000	46	58139.3	2.6557e-01	100.0000	2.8449	1.5457e-06	1.0926e-03	2.2220e-01	4.2282e-02	1.9180e-10	4.3132e-22	6.4033e-32	6.7312e-39	0.0000e+00	0.0000e+00
721000	3492000	170	58866.4	3.4739e-01	100.0000	2.8638	1.6465e-06	1.0119e-03	2.9803e-01	4.8345e-02	3.5453e-10	1.5204e-21	3.3570e-31	4.1666e-38	0.0000e+00	0.0000e+00
722000	3492000	57	59601.4	3.7801e-01	100.0000	2.7883	1.6001e-06	9.4606e-04	2.9610e-01	8.0965e-02	1.8412e-09	1.6420e-20	4.5253e-30	5.5537e-37	0.0000e+00	0.0000e+00
723000	3492000	17	60344.0	4.2047e-01	100.0000	2.7351	1.6384e-06	8.8554e-04	3.0732e-01	1.1226e-01	6.2117e-09	1.1137e-19	4.0554e-29	5.2179e-36	3.7835e-44	0.0000e+00
724000	3492000	9	61094.0	4.7810e-01	100.0000	2.6957	1.6657e-06	8.2512e-04	3.3096e-01	1.4631e-01	1.7987e-08	6.2920e-19	3.0555e-28	4.1869e-35	3.3911e-43	0.0000e+00
725000	3492000	48	61851.0	5.5671e-01	100.0000	2.6798	1.6815e-06	7.5751e-04	3.7694e-01	1.7901e-01	4.3533e-08	2.8536e-18	1.8700e-27	2.7863e-34	2.2337e-42	0.0000e+00
726000	3492000	9	62614.9	6.0165e-01	100.0000	2.6248	1.7135e-06	7.1261e-04	3.7450e-01	2.2644e-01	1.2633e-07	1.6090e-17	1.3719e-26	2.1310e-33	1.6140e-41	0.0000e+00
727000	3492000	0	63385.3	6.5866e-01	100.0000	2.5870	1.7368e-06	6.6432e-04	3.8533e-01	2.7267e-01	3.2202e-07	7.7371e-17	8.6280e-26	1.4142e-32	1.0157e-40	0.0000e+00
728000	3492000	0	64162.0	7.1236e-01	100.0000	2.5540	1.7575e-06	6.1707e-04	3.9342e-01	3.1832e-01	7.6783e-07	3.4194e-16	4.9704e-25	8.6075e-32	5.8644e-40	0.0000e+00
729000	3492000	86	64944.9	8.3885e-01	100.0000	2.5840	1.7522e-06	5.4423e-04	4.8879e-01	3.4951e-01	1.4532e-06	1.1235e-15	2.1635e-24	4.0827e-31	2.7253e-39	0.0000e+00
730000	3492000	0	65733.7	7.9238e-01	100.0000	2.4914	1.7948e-06	5.3232e-04	3.8830e-01	4.0354e-01	3.8536e-06	5.6916e-15	1.3778e-23	2.6382e-30	1.6047e-38	0.0000e+00
731000	3492000	0	66528.1	8.1487e-01	100.0000	2.4623	1.8113e-06	4.9454e-04	3.7570e-01	4.3866e-01	8.1118e-06	2.1436e-14	6.6297e-23	1.3286e-29	7.6078e-38	0.0000e+00
732000	3492000	0	67328.0	8.2433e-01	100.0000	2.4351	1.8263e-06	4.5961e-04	3.5772e-01	4.6613e-01	1.6382e-05	7.6541e-14	3.0044e-22	6.2810e-29	3.3779e-37	0.0000e+00
733000	3492000	0	68133.2	8.2069e-01	100.0000	2.4101	1.8399e-06	4.2736e-04	3.3575e-01	4.8448e-01	3.1741e-05	2.5911e-13	1.2822e-21	2.7877e-28	1.4047e-36	0.0000e+00
734000	3492000	0	68943.5	8.0458e-01	100.0000	2.3878	1.8519e-06	3.9763e-04	3.1130e-01	4.9283e-01	5.9006e-05	8.3159e-13	5.1532e-21	1.1615e-27	5.4704e-36	0.0000e+00
735000	3492000	0	69758.8	7.7722e-01	100.0000	2.3686	1.8624e-06	3.7025e-04	2.8582e-01	4.9093e-01	1.0525e-04	2.5303e-12	1.9505e-20	4.5435e-27	1.9952e-35	0.0000e+00
736000	3492000	0	70578.7	7.4028e-01	100.0000	2.3527	1.8714e-06	3.4507e-04	2.6056e-01	4.7919e-01	1.8014e-04	7.2992e-12	6.9528e-20	1.6685e-26	6.8156e-35	0.0000e+00
737000	3492000	0	71403.3	6.9568e-01	100.0000	2.3404	1.8789e-06	3.2193e-04	2.3649e-01	4.5857e-01	2.9587e-04	1.9962e-11	2.3340e-19	5.7522e-26	2.1804e-34	0.0000e+00
738000	3492000	0	72232.3	6.4549e-01	100.0000	2.3321	1.8848e-06	3.0069e-04	2.1425e-01	4.3047e-01	4.6631e-04	5.1757e-11	7.3787e-19	1.8617e-25	6.5329e-34	0.0000e+00
739000	3492000	0	73065.6	5.9173e-01	100.0000	2.3280	1.8891e-06	2.8120e-04	1.9420e-01	3.9654e-01	7.0529e-04	1.2722e-10	2.1968e-18	5.6566e-25	1.8332e-33	0.0000e+00
740000	3492000	0	73903.0	5.3628e-01	100.0000	2.3280	1.8919e-06	2.6334e-04	1.7640e-01	3.5859e-01	1.0238e-03	2.9645e-10	6.1593e-18	1.6135e-24	4.8176e-33	0.0000e+00
741000	3492000	0	74744.4	4.8082e-01	100.0000	2.3324	1.8932e-06	2.4699e-04	1.6076e-01	3.1839e-01	1.4262e-03	6.5491e-10	1.6263e-17	4.3209e-24	1.1857e-32	4.3440e-44
742000	3492000	0	75589.7	4.2675e-01	100.0000	2.3412	1.8929e-06	2.3203e-04	1.4703e-01	2.7758e-01	1.9069e-03	1.3716e-09	4.0439e-17	1.0863e-23	2.7332e-32	7.8473e-44
743000	3492000	0	76438.7	3.7519e-01	100.0000	2.3543	1.8912e-06	2.1835e-04	1.3494e-01	2.3758e-01	2.4472e-03	2.7231e-09	9.4695e-17	2.5638e-23	5.9006e-32	1.4574e-43
744000	3492000	0	77291.3	3.2698e-01	100.0000	2.3719	1.8880e-06	2.0585e-04	1.2419e-01	1.9957e-01	3.0143e-03	5.1253e-09	2.0883e-16	5.6807e-23	1.1930e-31	2.3822e-43
745000	3492000	0	78147.5	2.8271e-01	100.0000	2.3938	1.8834e-06	1.9446e-04	1.1450e-01	1.6445e-01	3.5638e-03	9.1447e-09	4.3368e-16	1.1817e-22	2.2591e-31	3.7134e-43
746000	3492000	0	79007.0	2.4273e-01	100.0000	2.4202	1.8773e-06	1.8408e-04	1.0568e-01	1.3283e-01	4.0445e-03	1.5467e-08	8.4816e-16	2.3076e-22	4.0064e-31	5.3950e-43
747000	3492000	0	79869.7	2.0719e-01	100.0000	2.4512	1.8699e-06	1.7464e-04	9.7531e-02	1.0508e-01	4.4058e-03	2.4800e-08	1.5621e-15	4.2306e-22	6.6542e-31	7.3148e-43
748000	3492000	0	80735.7	1.7605e-01	100.0000	2.4867	1.8612e-06	1.6606e-04	8.9947e-02	8.1330e-02	4.6069e-03	3.7693e-08	2.7094e-15	7.2815e-22	1.0351e-30	9.4027e-43
749000	3492000	0	81604.7	1.4915e-01	100.0000	2.5266	1.8511e-06	1.5829e-04	8.2841e-02	6.1523e-02	4.6240e-03	5.4307e-08	4.4254e-15	1.1766e-21	1.5080e-30	1.1014e-42
750000	3492000	0	82476.6	1.2620e-01	99.9999	2.5706	1.8398e-06	1.5127e-04	7.6162e-02	4.5431e-02	4.4549e-03	7.4169e-08	6.8070e-15	1.7848e-21	2.0575e-30	1.2093e-42
650000	3491000	44	49762.7	8.2409e-08	100.0000	4.5731	4.7229e-08	3.5180e-08	4.7173e-15	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3491000	44	49207.7	9.3339e-08	100.0000	4.5414	5.0534e-08	4.2805e-08	1.0623e-14	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3491000	46	48666.9	1.0443e-07	100.0000	4.5111	5.3378e-08	5.1050e-08	2.2693e-14	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3491000	51	48140.9	1.1598e-07	100.0000	4.4818	5.5877e-08	6.0105e-08	4.6778e-14	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3491000	57	47630.0	1.2778e-07	100.0000	4.4534	5.7941e-08	6.9838e-08	9.2965e-14	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3491000	65	47134.8	1.3940e-07	100.0000	4.4264	5.9438e-08	7.9960e-08	1.7760e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656000	3491000	76	46655.8	1.5026e-07	100.0000	4.4008	6.0224e-08	9.0038e-08	3.2519e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657000	3491000	89	46193.5	1.5923e-07	100.0000	4.3771	6.0041e-08	9.9192e-08	5.6534e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658000	3491000	106	45748.4	1.6784e-07	100.0000	4.3547	5.9540e-08	1.0829e-07	9.3721e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659000	3491000	126	45320.9	1.7951e-07	100.0000	4.3334	5.9841e-08	1.1966e-07	1.5156e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660000	3491000	151	44911.7	1.8749e-07	100.0000	4.3147	5.9006e-08	1.2848e-07	2.2923e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661000	3491000	180	44521.2	1.8988e-07	100.0000	4.2989	5.6765e-08	1.3311e-07	3.2168e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662000	3491000	214	44149.9	1.8969e-07	100.0000	4.2853	5.4121e-08	1.3557e-07	4.0663e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663000	3491000	254	43798.2	1.8854e-07	100.0000	4.2739	5.1655e-08	1.3688e-07	5.0541e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
664000	3491000	303	43466.7	1.7226e-07	100.0000	4.2691	4.6367e-08	1.2589e-07	4.9387e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
665000	3491000	359	43155.9	1.5316e-07	100.0000	4.2671	4.0914e-08	1.1224e-07	4.1240e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
666000	3491000	429	42866.1	1.1619e-07	100.0000	4.2763	3.2102e-08	8.4081e-08	2.5190e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
667000	3491000	513	42597.9	7.1853e-08	100.0000	4.2983	2.1432e-08	5.0420e-08	8.6736e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
668000	3491000	581	42351.6	4.8417e-08	100.0000	4.3070	1.4866e-08	3.3550e-08	6.1996e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
669000	3491000	591	42127.5	6.0549e-08	100.0000	4.2655	1.6075e-08	4.4473e-08	1.3322e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
670000	3491000	728	41926.1	1.2723e-08	100.0000	4.3399	4.3246e-09	8.3981e-09	7.4020e-14	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
671000	3491000	712	41747.8	2.5394e-08	100.0000	4.2679	6.8028e-09	1.8591e-08	2.7758e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
672000	3491000	411	41592.7	8.8900e-07	100.0000	4.0812	7.2823e-08	8.1557e-07	6.0289e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
673000	3491000	454	41461.1	9.5292e-07	100.0000	4.0730	7.0278e-08	8.8191e-07	7.2641e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
674000	3491000	434	41353.3	1.5734e-06	100.0000	4.0534	8.6050e-08	1.4853e-06	2.0029e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
675000	3491000	428	41269.5	2.3655e-06	100.0000	4.0400	9.9210e-08	2.2616e-06	4.6151e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
676000	3491000	236	41209.8	9.0605e-06	100.0000	4.0035	1.7263e-07	8.7471e-06	1.4075e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
677000	3491000	296	41174.3	9.8847e-06	100.0000	3.9997	1.6849e-07	9.5447e-06	1.7152e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
678000	3491000	243	41163.0	1.7314e-05	100.0000	3.9846	2.0165e-07	1.6644e-05	4.6777e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
679000	3491000	258	41176.1	2.3093e-05	100.0000	3.9756	2.1479e-07	2.2100e-05	7.7815e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
680000	3491000	184	41213.4	4.2005e-05	100.0000	3.9359	2.5419e-07	3.8806e-05	2.9454e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
681000	3491000	189	41274.9	5.7247e-05	100.0000	3.9186	2.7088e-07	5.2048e-05	4.9283e-06	1.1210e-44	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
682000	3491000	242	41360.5	6.6017e-05	100.0000	3.9347	2.7825e-07	6.1150e-05	4.5884e-06	1.1603e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
683000	3491000	188	41470.0	1.0888e-04	100.0000	3.8766	3.1296e-07	9.4821e-05	1.3745e-05	1.4428e-39	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
684000	3491000	144	41603.3	1.6477e-04	100.0000	3.8421	3.5365e-07	1.3804e-04	2.6374e-05	9.1979e-37	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
685000	3491000	160	41760.2	2.1334e-04	100.0000	3.8215	3.7122e-07	1.7451e-04	3.8458e-05	1.0710e-34	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
686000	3491000	144	41940.3	2.9425e-04	100.0000	3.7860	4.0148e-07	2.3049e-04	6.3357e-05	1.9583e-32	1.3312e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
687000	3491000	125	42143.3	4.0808e-04	100.0000	3.7355	4.3226e-07	2.9926e-04	1.0838e-04	2.8188e-30	7.5936e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
688000	3491000	74	42369.0	6.0704e-04	100.0000	3.6551	4.9075e-07	3.9670e-04	2.0985e-04	5.3525e-28	5.2381e-40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
689000	3491000	107	42617.0	7.3425e-04	100.0000	3.6372	4.8924e-07	4.6692e-04	2.6685e-04	1.8104e-26	8.1777e-39	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
690000	3491000	99	42886.9	9.6700e-04	100.0000	3.5891	5.1896e-07	5.6864e-04	3.9784e-04	9.9044e-25	1.9226e-37	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
691000	3491000	122	43178.2	1.1501e-03	100.0000	3.5839	5.4458e-07	6.7045e-04	4.7913e-04	2.7273e-23	2.3502e-36	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
692000	3491000	72	43490.6	1.5929e-03	100.0000	3.5079	6.0630e-07	8.0781e-04	7.8447e-04	1.7045e-21	6.9889e-35	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
693000	3491000	113	43823.6	1.8654e-03	100.0000	3.4958	6.0707e-07	9.2369e-04	9.4112e-04	2.5757e-20	5.2636e-34	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
694000	3491000	142	44176.7	2.1322e-03	100.0000	3.4967	6.3851e-07	1.0578e-03	1.0738e-03	3.8269e-19	4.0791e-33	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
695000	3491000	127	44549.4	2.7398e-03	100.0000	3.4386	6.7303e-07	1.2004e-03	1.5387e-03	8.4448e-18	5.7041e-32	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
696000	3491000	103	44941.4	3.5355e-03	100.0000	3.3789	7.0558e-07	1.3383e-03	2.1965e-03	1.6980e-16	8.4677e-31	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
697000	3491000	120	45352.0	4.1291e-03	100.0000	3.3589	7.4269e-07	1.4802e-03	2.6481e-03	1.8342e-15	6.7752e-30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
698000	3491000	112	45780.7	5.0373e-03	100.0000	3.3196	7.7729e-07	1.6085e-03	3.4280e-03	2.2219e-14	7.3049e-29	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
699000	3491000	81	46227.1	6.2540e-03	100.0000	3.2734	8.3001e-07	1.7079e-03	4.5452e-03	2.7452e-13	9.5255e-28	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
700000	3491000	127	46690.7	6.9480e-03	100.0000	3.2669	8.5599e-07	1.8529e-03	5.0943e-03	1.5688e-12	4.9194e-27	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
701000	3491000	131	47170.9	8.1646e-03	100.0000	3.2394	8.9617e-07	1.9531e-03	6.2106e-03	1.1356e-11	4.0211e-26	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
702000	3491000	118	47667.3	9.7038e-03	100.0000	3.2083	9.3070e-07	2.0192e-03	7.6836e-03	8.2379e-11	3.8016e-25	3.6434e-44	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
703000	3491000	119	48179.3	1.1300e-02	100.0000	3.1843	9.7089e-07	2.0811e-03	9.2175e-03	4.7870e-10	2.9213e-24	7.6651e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
704000	3491000	143	48706.4	1.2951e-02	100.0000	3.1665	1.0242e-06	2.1539e-03	1.0796e-02	2.1604e-09	1.6754e-23	1.1374e-41	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
705000	3491000	130	49248.3	1.5157e-02	100.0000	3.1427	1.0585e-06	2.1601e-03	1.2996e-02	1.1332e-08	1.3865e-22	2.3033e-40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
706000	3491000	220	49804.3	1.4007e-02	100.0000	3.1636	1.1752e-06	2.2899e-03	1.1716e-02	2.9629e-08	3.7023e-22	1.5600e-39	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
707000	3491000	116	50374.0	2.0099e-02	100.0000	3.1062	1.1309e-06	2.1327e-03	1.7965e-02	2.1906e-07	7.2562e-21	7.0171e-38	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
708000	3491000	144	50957.0	2.3379e-02	100.0000	3.0916	1.1953e-06	2.1398e-03	2.1237e-02	7.1516e-07	3.4775e-20	8.0669e-37	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
709000	3491000	172	51552.8	2.6915e-02	100.0000	3.0792	1.2632e-06	2.1308e-03	2.4781e-02	2.2063e-06	1.6237e-19	8.9200e-36	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
710000	3491000	80	52160.9	3.4750e-02	100.0000	3.0563	1.2528e-06	1.9659e-03	3.2773e-02	1.0406e-05	2.0899e-18	2.6464e-34	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
711000	3491000	61	52781.0	4.2245e-02	100.0000	3.0439	1.3036e-06	1.8843e-03	4.0327e-02	3.2361e-05	1.2982e-17	3.8158e-33	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
712000	3491000	66	53412.6	4.8208e-02	100.0000	3.0360	1.3391e-06	1.8211e-03	4.6299e-02	8.6289e-05	6.5602e-17	4.3901e-32	9.5288e-44	0.0000e+00	0.0000e+00	0.0000e+00
713000	3491000	151	54055.4	4.8052e-02	100.0000	3.0345	1.4157e-06	1.8161e-03	4.6072e-02	1.6327e-04	1.7768e-16	2.6522e-31	1.1561e-42	0.0000e+00	0.0000e+00	0.0000e+00
714000	3491000	128	54708.8	5.4852e-02	100.0000	3.0239	1.4289e-06	1.7114e-03	5.2734e-02	4.0520e-04	1.0411e-15	3.4545e-30	2.1455e-41	0.0000e+00	0.0000e+00	0.0000e+00
715000	3491000	117	55372.7	6.3906e-02	100.0000	3.0116	1.4547e-06	1.6165e-03	6.1409e-02	8.7881e-04	5.2604e-15	3.8442e-29	3.3841e-40	0.0000e+00	0.0000e+00	0.0000e+00
716000	3491000	90	56046.5	8.4130e-02	100.0000	2.9962	1.4757e-06	1.5145e-03	8.0779e-02	1.8348e-03	2.8004e-14	4.4845e-28	5.4667e-39	0.0000e+00	0.0000e+00	0.0000e+00
717000	3491000	146	56729.9	9.3131e-02	100.0000	2.9857	1.5710e-06	1.4503e-03	8.8893e-02	2.7859e-03	8.2507e-14	2.8202e-27	5.1823e-38	0.0000e+00	0.0000e+00	0.0000e+00
718000	3491000	106	57422.6	1.1386e-01	100.0000	2.9645	1.5501e-06	1.3472e-03	1.0711e-01	5.3933e-03	4.4324e-13	3.2420e-26	8.0092e-37	2.6625e-44	0.0000e+00	0.0000e+00
719000	3491000	26	58124.2	1.5694e-01	100.0000	2.9434	1.6023e-06	1.2498e-03	1.4555e-01	1.0137e-02	2.5313e-12	4.0596e-25	1.3239e-35	6.6562e-43	0.0000e+00	0.0000e+00
720000	3491000	29	58834.5	1.8675e-01	100.0000	2.9227	1.6335e-06	1.1742e-03	1.6997e-01	1.5606e-02	9.1906e-12	3.0691e-24	1.3987e-34	7.9636e-42	0.0000e+00	0.0000e+00
721000	3491000	42	59553.1	2.2311e-01	100.0000	2.9021	1.6619e-06	1.1005e-03	1.9905e-01	2.2956e-02	3.0824e-11	2.1079e-23	1.3410e-33	8.4086e-41	0.0000e+00	0.0000e+00
722000	3491000	19	60279.8	2.5354e-01	100.0000	2.8681	1.6954e-06	1.0299e-03	2.1803e-01	3.4480e-02	1.1441e-10	1.6159e-22	1.3957e-32	9.3468e-40	0.0000e+00	0.0000e+00
723000	3491000	34	61014.1	2.9857e-01	100.0000	2.8429	1.7220e-06	9.6109e-04	2.4974e-01	4.7872e-02	3.5164e-10	9.9288e-22	1.1817e-31	8.6320e-39	0.0000e+00	0.0000e+00
724000	3491000	165	61756.0	4.2386e-01	100.0000	2.8749	1.8378e-06	8.7841e-04	3.6909e-01	5.3886e-02	6.3063e-10	3.3430e-21	5.8816e-31	5.0656e-38	0.0000e+00	0.0000e+00
725000	3491000	7	62505.0	3.8456e-01	100.0000	2.7661	1.7778e-06	8.4018e-04	2.9294e-01	9.0785e-02	3.5856e-09	4.0408e-20	8.6970e-30	7.2332e-37	0.0000e+00	0.0000e+00
726000	3491000	19	63260.9	4.4167e-01	100.0000	2.7371	1.8017e-06	7.8072e-04	3.2401e-01	1.1688e-01	9.8372e-09	2.1430e-19	6.2187e-29	5.5766e-36	0.0000e+00	0.0000e+00
727000	3491000	0	64023.6	4.9093e-01	100.0000	2.6946	1.8256e-06	7.3160e-04	3.3954e-01	1.5066e-01	2.8535e-08	1.2113e-18	4.6456e-28	4.4028e-35	1.6816e-43	0.0000e+00
728000	3491000	0	64792.7	5.4567e-01	100.0000	2.6602	1.8474e-06	6.8178e-04	3.5886e-01	1.8612e-01	7.4853e-08	6.0497e-18	3.0706e-27	3.0971e-34	1.2962e-42	0.0000e+00
729000	3491000	124	65568.0	7.4787e-01	100.0000	2.7267	1.8876e-06	5.9862e-04	5.4226e-01	2.0501e-01	1.3269e-07	1.8756e-17	1.3123e-26	1.4920e-33	6.4600e-42	0.0000e+00
730000	3491000	0	66349.4	6.4485e-01	100.0000	2.5926	1.8866e-06	5.9166e-04	3.8098e-01	2.6328e-01	4.5402e-07	1.2841e-16	1.1192e-25	1.2667e-32	4.9135e-41	0.0000e+00
731000	3491000	0	67136.5	6.8456e-01	100.0000	2.5600	1.9040e-06	5.5119e-04	3.8226e-01	3.0175e-01	1.0505e-06	5.4615e-16	6.1755e-25	7.3688e-32	2.7064e-40	0.0000e+00
732000	3491000	0	67929.3	7.1507e-01	100.0000	2.5286	1.9198e-06	5.1360e-04	3.7693e-01	3.3762e-01	2.3316e-06	2.2022e-15	3.2091e-24	4.0243e-31	1.3961e-39	0.0000e+00
733000	3491000	0	68727.5	7.3496e-01	100.0000	2.4986	1.9341e-06	4.7876e-04	3.6551e-01	3.6897e-01	4.9644e-06	8.4186e-15	1.5705e-23	2.0633e-30	6.7442e-39	0.0000e+00
734000	3491000	0	69530.8	7.4346e-01	100.0000	2.4706	1.9467e-06	4.4651e-04	3.4895e-01	3.9405e-01	1.0141e-05	3.0512e-14	7.2381e-23	9.9309e-30	3.0511e-38	0.0000e+00
735000	3491000	0	70339.3	7.4042e-01	100.0000	2.4447	1.9578e-06	4.1670e-04	3.2847e-01	4.1150e-01	1.9872e-05	1.0484e-13	3.1417e-22	4.4874e-29	1.2927e-37	0.0000e+00
736000	3491000	0	71152.6	7.2630e-01	100.0000	2.4216	1.9673e-06	3.8918e-04	3.0544e-01	4.2043e-01	3.7363e-05	3.4153e-13	1.2842e-21	1.9036e-28	5.1297e-37	0.0000e+00
737000	3491000	0	71970.5	7.0213e-01	100.0000	2.4014	1.9751e-06	3.6382e-04	2.8119e-01	4.2051e-01	6.7401e-05	1.0548e-12	4.9438e-21	7.5811e-28	1.9064e-36	0.0000e+00
738000	3491000	0	72793.1	6.6933e-01	100.0000	2.3847	1.9813e-06	3.4046e-04	2.5690e-01	4.1197e-01	1.1666e-04	3.0884e-12	1.7923e-20	2.8344e-27	6.6350e-36	0.0000e+00
739000	3491000	0	73620.0	6.2960e-01	100.0000	2.3716	1.9858e-06	3.1896e-04	2.3353e-01	3.9555e-01	1.9376e-04	8.5728e-12	6.1195e-20	9.9486e-27	2.1628e-35	0.0000e+00
740000	3491000	0	74451.2	5.8476e-01	100.0000	2.3626	1.9888e-06	2.9921e-04	2.1173e-01	3.7242e-01	3.0880e-04	2.2560e-11	1.9676e-19	3.2782e-26	6.6025e-35	0.0000e+00
