i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
972	89796.1613	-40882.3012	767759.1613	3491280.6988	4775950.8483	5.4457e-41
973	89887.7642	-40922.4123	767850.7642	3491240.5877	4775950.8483	4.8787e-41
974	89979.3672	-40962.5234	767942.3672	3491200.4766	4775950.8483	4.3707e-41
975	90070.9701	-41002.6345	768033.9701	3491160.3655	4775950.8483	3.9156e-41
976	90162.5730	-41042.7456	768125.5730	3491120.2544	4775950.8483	3.5079e-41
977	90254.1760	-41082.8567	768217.1760	3491080.1433	4775950.8483	3.1426e-41
978	90345.7789	-41122.9678	768308.7789	3491040.0322	4775950.8483	2.8154e-41
979	90437.3819	-41163.0789	768400.3819	3490999.9211	4775950.8483	2.5223e-41
980	90528.9848	-41203.1900	768491.9848	3490959.8100	4775950.8483	2.2596e-41
981	90620.5877	-41243.3011	768583.5877	3490919.6989	4775950.8483	2.0244e-41
982	90712.1907	-41283.4122	768675.1907	3490879.5878	4775950.8483	1.8136e-41
983	90803.7936	-41323.5234	768766.7936	3490839.4766	4775950.8483	1.6248e-41
984	90895.3966	-41363.6345	768858.3966	3490799.3655	4775950.8483	1.4556e-41
985	90986.9995	-41403.7456	768949.9995	3490759.2544	4775950.8483	1.3040e-41
986	91078.6025	-41443.8567	769041.6025	3490719.1433	4775950.8483	1.1682e-41
987	91170.2054	-41483.9678	769133.2054	3490679.0322	4775950.8483	1.0466e-41
988	91261.8083	-41524.0789	769224.8083	3490638.9211	4775950.8483	9.3764e-42
989	91353.4113	-41564.1900	769316.4113	3490598.8100	4775950.8483	8.4001e-42
990	91445.0142	-41604.3011	769408.0142	3490558.6989	4775950.8483	7.5255e-42
991	91536.6172	-41644.4122	769499.6172	3490518.5878	4775950.8483	6.7419e-42
992	91628.2201	-41684.5233	769591.2201	3490478.4767	4775950.8483	6.0400e-42
993	91719.8230	-41724.6344	769682.8230	3490438.3656	4775950.8483	5.4111e-42
994	91811.4260	-41764.7455	769774.4260	3490398.2545	4775950.8483	4.8477e-42
995	91903.0289	-41804.8567	769866.0289	3490358.1433	4775950.8483	4.3430e-42
996	91994.6319	-41844.9678	769957.6319	3490318.0322	4775950.8483	3.8908e-42
997	92086.2348	-41885.0789	770049.2348	3490277.9211	4775950.8483	3.4857e-42
998	92177.8378	-41925.1900	770140.8378	3490237.8100	4775950.8483	3.1228e-42
999	92269.4407	-41965.3011	770232.4407	3490197.6989	4775950.8483	2.7976e-42
