i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
970	92818.3859	-43694.2379	770781.3859	3488468.7621	5377614.0523	1.8556e-10
971	92909.9889	-43734.3490	770872.9889	3488428.6510	5377614.0523	1.7841e-10
972	93001.5918	-43774.4601	770964.5918	3488388.5399	5377614.0523	1.7153e-10
973	93093.1948	-43814.5712	771056.1948	3488348.4288	5377614.0523	1.6491e-10
974	93184.7977	-43854.6823	771147.7977	3488308.3177	5377614.0523	1.5855e-10
975	93276.4007	-43894.7934	771239.4007	3488268.2066	5377614.0523	1.5244e-10
976	93368.0036	-43934.9045	771331.0036	3488228.0955	5377614.0523	1.4656e-10
977	93459.6065	-43975.0156	771422.6065	3488187.9844	5377614.0523	1.4091e-10
978	93551.2095	-44015.1267	771514.2095	3488147.8733	5377614.0523	1.3548e-10
979	93642.8124	-44055.2379	771605.8124	3488107.7621	5377614.0523	1.3025e-10
980	93734.4154	-44095.3490	771697.4154	3488067.6510	5377614.0523	1.2523e-10
981	93826.0183	-44135.4601	771789.0183	3488027.5399	5377614.0523	1.2040e-10
982	93917.6212	-44175.5712	771880.6212	3487987.4288	5377614.0523	1.1576e-10
983	94009.2242	-44215.6823	771972.2242	3487947.3177	5377614.0523	1.1130e-10
984	94100.8271	-44255.7934	772063.8271	3487907.2066	5377614.0523	1.0701e-10
985	94192.4301	-44295.9045	772155.4301	3487867.0955	5377614.0523	1.0288e-10
986	94284.0330	-44336.0156	772247.0330	3487826.9844	5377614.0523	9.8917e-11
987	94375.6360	-44376.1267	772338.6360	3487786.8733	5377614.0523	9.5104e-11
988	94467.2389	-44416.2378	772430.2389	3487746.7622	5377614.0523	9.1438e-11
989	94558.8418	-44456.3489	772521.8418	3487706.6511	5377614.0523	8.7913e-11
990	94650.4448	-44496.4600	772613.4448	3487666.5400	5377614.0523	8.4524e-11
991	94742.0477	-44536.5712	772705.0477	3487626.4288	5377614.0523	8.1266e-11
992	94833.6507	-44576.6823	772796.6507	3487586.3177	5377614.0523	7.8134e-11
993	94925.2536	-44616.7934	772888.2536	3487546.2066	5377614.0523	7.5122e-11
994	95016.8565	-44656.9045	772979.8565	3487506.0955	5377614.0523	7.2227e-11
995	95108.4595	-44697.0156	773071.4595	3487465.9844	5377614.0523	6.9443e-11
996	95200.0624	-44737.1267	773163.0624	3487425.8733	5377614.0523	6.6766e-11
997	95291.6654	-44777.2378	773254.6654	3487385.7622	5377614.0523	6.4193e-11
998	95383.2683	-44817.3489	773346.2683	3487345.6511	5377614.0523	6.1719e-11
999	95474.8713	-44857.4600	773437.8713	3487305.5400	5377614.0523	5.9341e-11
