s	phi4.0	phi3.9	phi3.8	phi3.7	phi3.6	phi3.5	phi3.4	phi3.3	phi3.2	phi3.1
671	5438.7800	6486.7838	7648.9569	8905.2170	10221.0464	11545.0434	12807.7557	13922.7805	14791.2079	15310.3168
672	5435.5174	6482.3140	7642.9029	8897.1211	10210.3732	11531.1961	12790.1112	13900.7499	14764.3261	15278.3583
673	5432.2567	6477.8473	7636.8537	8889.0325	10199.7112	11517.3654	12772.4910	13878.7543	14737.4933	15246.4667
674	5428.9979	6473.3837	7630.8093	8880.9513	10189.0603	11503.5513	12754.8950	13856.7934	14710.7092	15214.6415
675	5425.7411	6468.9231	7624.7697	8872.8775	10178.4206	11489.7537	12737.3233	13834.8673	14683.9737	15182.8828
676	5422.4863	6464.4656	7618.7348	8864.8110	10167.7919	11475.9727	12719.7758	13812.9759	14657.2869	15151.1904
677	5419.2334	6460.0112	7612.7047	8856.7518	10157.1744	11462.2083	12702.2525	13791.1191	14630.6485	15119.5642
678	5415.9825	6455.5599	7606.6794	8848.6999	10146.5679	11448.4603	12684.7533	13769.2969	14604.0586	15088.0039
679	5412.7335	6451.1116	7600.6588	8840.6554	10135.9725	11434.7288	12667.2782	13747.5093	14577.5170	15056.5096
680	5409.4865	6446.6664	7594.6431	8832.6182	10125.3882	11421.0138	12649.8272	13725.7561	14551.0236	15025.0810
681	5406.2414	6442.2243	7588.6320	8824.5883	10114.8149	11407.3153	12632.4002	13704.0373	14524.5784	14993.7180
682	5402.9982	6437.7852	7582.6258	8816.5657	10104.2527	11393.6332	12614.9972	13682.3529	14498.1812	14962.4204
683	5399.7570	6433.3492	7576.6243	8808.5504	10093.7015	11379.9674	12597.6182	13660.7029	14471.8320	14931.1882
684	5396.5178	6428.9162	7570.6275	8800.5423	10083.1613	11366.3181	12580.2632	13639.0870	14445.5307	14900.0212
685	5393.2805	6424.4863	7564.6355	8792.5416	10072.6321	11352.6852	12562.9321	13617.5054	14419.2773	14868.9192
686	5390.0451	6420.0595	7558.6482	8784.5481	10062.1139	11339.0686	12545.6248	13595.9579	14393.0715	14837.8822
687	5386.8117	6415.6357	7552.6657	8776.5619	10051.6067	11325.4683	12528.3414	13574.4446	14366.9133	14806.9099
688	5383.5802	6411.2149	7546.6879	8768.5830	10041.1105	11311.8844	12511.0818	13552.9652	14340.8027	14776.0023
689	5380.3507	6406.7972	7540.7149	8760.6113	10030.6253	11298.3167	12493.8460	13531.5199	14314.7395	14745.1592
690	5377.1231	6402.3825	7534.7465	8752.6468	10020.1509	11284.7653	12476.6339	13510.1085	14288.7237	14714.3805
691	5373.8974	6397.9709	7528.7829	8744.6896	10009.6876	11271.2302	12459.4455	13488.7309	14262.7552	14683.6660
692	5370.6736	6393.5623	7522.8240	8736.7397	9999.2351	11257.7113	12442.2808	13467.3872	14236.8339	14653.0157
693	5367.4518	6389.1568	7516.8698	8728.7969	9988.7936	11244.2086	12425.1398	13446.0773	14210.9597	14622.4293
694	5364.2320	6384.7543	7510.9204	8720.8614	9978.3629	11230.7221	12408.0223	13424.8011	14185.1325	14591.9068
695	5361.0140	6380.3548	7504.9756	8712.9331	9967.9432	11217.2518	12390.9285	13403.5585	14159.3523	14561.4480
696	5357.7980	6375.9583	7499.0356	8705.0120	9957.5343	11203.7976	12373.8582	13382.3496	14133.6189	14531.0527
697	5354.5839	6371.5649	7493.1002	8697.0981	9947.1363	11190.3596	12356.8114	13361.1742	14107.9322	14500.7209
698	5351.3718	6367.1745	7487.1696	8689.1914	9936.7492	11176.9377	12339.7881	13340.0323	14082.2923	14470.4525
699	5348.1616	6362.7872	7481.2436	8681.2919	9926.3729	11163.5319	12322.7883	13318.9239	14056.6990	14440.2472
700	5344.9533	6358.4028	7475.3224	8673.3995	9916.0074	11150.1422	12305.8118	13297.8489	14031.1521	14410.1049
701	5341.7469	6354.0215	7469.4058	8665.5144	9905.6528	11136.7685	12288.8588	13276.8072	14005.6517	14380.0256
702	5338.5424	6349.6432	7463.4939	8657.6364	9895.3090	11123.4109	12271.9291	13255.7989	13980.1977	14350.0091
703	5335.3399	6345.2679	7457.5867	8649.7655	9884.9760	11110.0693	12255.0228	13234.8237	13954.7899	14320.0552
704	5332.1393	6340.8957	7451.6841	8641.9019	9874.6537	11096.7437	12238.1397	13213.8818	13929.4283	14290.1638
705	5328.9406	6336.5264	7445.7863	8634.0453	9864.3423	11083.4341	12221.2799	13192.9730	13904.1127	14260.3349
706	5325.7438	6332.1602	7439.8931	8626.1960	9854.0416	11070.1404	12204.4433	13172.0973	13878.8432	14230.5682
707	5322.5490	6327.7969	7434.0045	8618.3537	9843.7517	11056.8627	12187.6299	13151.2546	13853.6196	14200.8636
708	5319.3561	6323.4367	7428.1207	8610.5186	9833.4725	11043.6009	12170.8397	13130.4449	13828.4419	14171.2210
709	5316.1650	6319.0795	7422.2414	8602.6906	9823.2041	11030.3550	12154.0726	13109.6681	13803.3099	14141.6404
710	5312.9759	6314.7252	7416.3669	8594.8697	9812.9464	11017.1250	12137.3286	13088.9242	13778.2236	14112.1214
711	5309.7887	6310.3740	7410.4970	8587.0560	9802.6993	11003.9109	12120.6077	13068.2131	13753.1828	14082.6641
712	5306.6035	6306.0258	7404.6317	8579.2493	9792.4630	10990.7127	12103.9098	13047.5348	13728.1876	14053.2683
713	5303.4201	6301.6806	7398.7711	8571.4497	9782.2374	10977.5302	12087.2349	13026.8892	13703.2378	14023.9338
714	5300.2386	6297.3383	7392.9151	8563.6573	9772.0225	10964.3636	12070.5830	13006.2763	13678.3334	13994.6606
715	5297.0591	6292.9991	7387.0637	8555.8719	9761.8182	10951.2127	12053.9540	12985.6960	13653.4742	13965.4484
716	5293.8814	6288.6628	7381.2170	8548.0936	9751.6246	10938.0777	12037.3479	12965.1482	13628.6602	13936.2973
717	5290.7057	6284.3296	7375.3749	8540.3223	9741.4416	10924.9584	12020.7647	12944.6330	13603.8913	13907.2070
718	5287.5319	6279.9993	7369.5374	8532.5581	9731.2692	10911.8548	12004.2044	12924.1503	13579.1674	13878.1774
719	5284.3600	6275.6720	7363.7046	8524.8010	9721.1075	10898.7669	11987.6668	12903.6999	13554.4885	13849.2084
720	5281.1899	6271.3477	7357.8763	8517.0510	9710.9564	10885.6948	11971.1521	12883.2819	13529.8543	13820.2999
721	5278.0218	6267.0263	7352.0527	8509.3079	9700.8159	10872.6383	11954.6601	12862.8962	13505.2650	13791.4517
722	5274.8556	6262.7080	7346.2337	8501.5720	9690.6860	10859.5975	11938.1908	12842.5428	13480.7204	13762.6637
723	5271.6913	6258.3926	7340.4193	8493.8430	9680.5666	10846.5723	11921.7442	12822.2216	13456.2203	13733.9358
724	5268.5288	6254.0802	7334.6095	8486.1211	9670.4579	10833.5627	11905.3203	12801.9325	13431.7648	13705.2679
725	5265.3683	6249.7708	7328.8043	8478.4062	9660.3597	10820.5688	11888.9190	12781.6756	13407.3538	13676.6599
726	5262.2097	6245.4643	7323.0037	8470.6983	9650.2720	10807.5904	11872.5403	12761.4506	13382.9871	13648.1115
727	5259.0529	6241.1608	7317.2076	8462.9974	9640.1948	10794.6276	11856.1841	12741.2577	13358.6646	13619.6228
728	5255.8981	6236.8603	7311.4162	8455.3035	9630.1282	10781.6803	11839.8505	12721.0968	13334.3864	13591.1935
729	5252.7451	6232.5627	7305.6294	8447.6167	9620.0721	10768.7486	11823.5394	12700.9677	13310.1523	13562.8235
730	5249.5941	6228.2681	7299.8471	8439.9368	9610.0265	10755.8324	11807.2508	12680.8705	13285.9623	13534.5128
731	5246.4449	6223.9764	7294.0694	8432.2639	9599.9914	10742.9317	11790.9846	12660.8051	13261.8162	13506.2612
732	5243.2976	6219.6877	7288.2963	8424.5979	9589.9668	10730.0464	11774.7408	12640.7715	13237.7140	13478.0685
733	5240.1522	6215.4020	7282.5277	8416.9389	9579.9526	10717.1766	11758.5194	12620.7695	13213.6556	13449.9347
734	5237.0087	6211.1192	7276.7637	8409.2869	9569.9489	10704.3223	11742.3203	12600.7992	13189.6409	13421.8596
735	5233.8671	6206.8394	7271.0043	8401.6419	9559.9556	10691.4833	11726.1436	12580.8605	13165.6699	13393.8431
736	5230.7274	6202.5625	7265.2495	8394.0038	9549.9728	10678.6598	11709.9891	12560.9534	13141.7425	13365.8851
737	5227.5895	6198.2886	7259.4991	8386.3726	9540.0004	10665.8516	11693.8569	12541.0777	13117.8585	13337.9855
738	5224.4536	6194.0176	7253.7534	8378.7484	9530.0384	10653.0588	11677.7469	12521.2335	13094.0179	13310.1441
739	5221.3195	6189.7495	7248.0122	8371.1311	9520.0868	10640.2814	11661.6591	12501.4207	13070.2207	13282.3608
740	5218.1873	6185.4844	7242.2755	8363.5208	9510.1456	10627.5192	11645.5935	12481.6393	13046.4667	13254.6355
741	5215.0569	6181.2223	7236.5434	8355.9173	9500.2148	10614.7724	11629.5500	12461.8891	13022.7559	13226.9680
742	5211.9285	6176.9630	7230.8158	8348.3208	9490.2943	10602.0409	11613.5286	12442.1702	12999.0881	13199.3584
743	5208.8019	6172.7067	7225.0927	8340.7312	9480.3843	10589.3246	11597.5293	12422.4825	12975.4634	13171.8063
744	5205.6772	6168.4534	7219.3742	8333.1485	9470.4845	10576.6236	11581.5520	12402.8260	12951.8816	13144.3118
745	5202.5544	6164.2029	7213.6602	8325.5726	9460.5951	10563.9378	11565.5968	12383.2005	12928.3427	13116.8747
746	5199.4334	6159.9554	7207.9507	8318.0037	9450.7160	10551.2673	11549.6635	12363.6061	12904.8466	13089.4948
747	5196.3143	6155.7108	7202.2458	8310.4416	9440.8473	10538.6119	11533.7521	12344.0428	12881.3931	13062.1721
748	5193.1971	6151.4692	7196.5453	8302.8864	9430.9888	10525.9717	11517.8627	12324.5103	12857.9823	13034.9064
749	5190.0818	6147.2305	7190.8494	8295.3381	9421.1407	10513.3467	11501.9952	12305.0088	12834.6141	13007.6976
750	5186.9683	6142.9946	7185.1580	8287.7967	9411.3028	10500.7368	11486.1495	12285.5382	12811.2883	12980.5457
751	5183.8567	6138.7618	7179.4711	8280.2621	9401.4752	10488.1421	11470.3257	12266.0983	12788.0049	12953.4504
752	5180.7470	6134.5318	7173.7886	8272.7343	9391.6579	10475.5624	11454.5237	12246.6892	12764.7638	12926.4116
753	5177.6391	6130.3047	7168.1107	8265.2134	9381.8508	10462.9979	11438.7434	12227.3108	12741.5649	12899.4293
754	5174.5331	6126.0806	7162.4373	8257.6993	9372.0539	10450.4484	11422.9849	12207.9631	12718.4082	12872.5034
755	5171.4290	6121.8593	7156.7684	8250.1921	9362.2673	10437.9139	11407.2481	12188.6460	12695.2936	12845.6336
756	5168.3267	6117.6410	7151.1039	8242.6917	9352.4909	10425.3945	11391.5329	12169.3595	12672.2210	12818.8199
757	5165.2263	6113.4256	7145.4439	8235.1981	9342.7247	10412.8901	11375.8394	12150.1035	12649.1904	12792.0622
758	5162.1277	6109.2131	7139.7885	8227.7113	9332.9687	10400.4007	11360.1676	12130.8779	12626.2016	12765.3603
759	5159.0310	6105.0035	7134.1375	8220.2313	9323.2229	10387.9263	11344.5173	12111.6828	12603.2545	12738.7142
760	5155.9362	6100.7967	7128.4909	8212.7581	9313.4873	10375.4669	11328.8886	12092.5180	12580.3492	12712.1237
761	5152.8432	6096.5929	7122.8488	8205.2918	9303.7619	10363.0224	11313.2814	12073.3836	12557.4855	12685.5887
762	5149.7521	6092.3920	7117.2112	8197.8322	9294.0466	10350.5928	11297.6957	12054.2794	12534.6634	12659.1091
763	5146.6628	6088.1940	7111.5781	8190.3794	9284.3414	10338.1781	11282.1315	12035.2055	12511.8827	12632.6848
764	5143.5754	6083.9989	7105.9494	8182.9333	9274.6464	10325.7783	11266.5887	12016.1618	12489.1435	12606.3156
765	5140.4898	6079.8066	7100.3252	8175.4941	9264.9615	10313.3934	11251.0674	11997.1482	12466.4455	12580.0014
766	5137.4061	6075.6173	7094.7054	8168.0616	9255.2867	10301.0234	11235.5674	11978.1646	12443.7889	12553.7422
767	5134.3242	6071.4308	7089.0901	8160.6358	9245.6220	10288.6681	11220.0888	11959.2112	12421.1734	12527.5378
768	5131.2442	6067.2472	7083.4792	8153.2168	9235.9674	10276.3277	11204.6315	11940.2877	12398.5990	12501.3881
769	5128.1660	6063.0665	7077.8728	8145.8046	9226.3229	10264.0021	11189.1955	11921.3941	12376.0656	12475.2930
770	5125.0897	6058.8887	7072.2708	8138.3991	9216.6885	10251.6913	11173.7807	11902.5305	12353.5731	12449.2524
771	5122.0152	6054.7138	7066.6732	8131.0003	9207.0641	10239.3953	11158.3872	11883.6967	12331.1216	12423.2661
772	5118.9426	6050.5417	7061.0801	8123.6082	9197.4498	10227.1140	11143.0149	11864.8926	12308.7109	12397.3341
773	5115.8718	6046.3725	7055.4913	8116.2229	9187.8455	10214.8474	11127.6638	11846.1184	12286.3408	12371.4561
774	5112.8028	6042.2062	7049.9071	8108.8443	9178.2512	10202.5956	11112.3338	11827.3739	12264.0115	12345.6323
775	5109.7357	6038.0428	7044.3272	8101.4724	9168.6670	10190.3584	11097.0250	11808.6590	12241.7227	12319.8623
776	5106.6705	6033.8822	7038.7517	8094.1071	9159.0927	10178.1359	11081.7372	11789.9737	12219.4744	12294.1461
777	5103.6070	6029.7245	7033.1807	8086.7486	9149.5285	10165.9281	11066.4705	11771.3180	12197.2666	12268.4835
778	5100.5454	6025.5697	7027.6141	8079.3968	9139.9743	10153.7349	11051.2249	11752.6918	12175.0991	12242.8746
779	5097.4857	6021.4177	7022.0518	8072.0517	9130.4300	10141.5563	11036.0002	11734.0951	12152.9720	12217.3191
780	5094.4278	6017.2686	7016.4940	8064.7132	9120.8957	10129.3924	11020.7965	11715.5278	12130.8850	12191.8169
781	5091.3717	6013.1223	7010.9406	8057.3814	9111.3713	10117.2430	11005.6138	11696.9899	12108.8382	12166.3680
782	5088.3174	6008.9789	7005.3916	8050.0563	9101.8569	10105.1082	10990.4519	11678.4813	12086.8314	12140.9722
783	5085.2650	6004.8384	6999.8469	8042.7378	9092.3525	10092.9880	10975.3110	11660.0021	12064.8646	12115.6294
784	5082.2144	6000.7007	6994.3067	8035.4260	9082.8579	10080.8823	10960.1909	11641.5520	12042.9378	12090.3395
785	5079.1656	5996.5658	6988.7708	8028.1208	9073.3733	10068.7911	10945.0917	11623.1312	12021.0508	12065.1024
786	5076.1187	5992.4338	6983.2393	8020.8223	9063.8986	10056.7145	10930.0132	11604.7395	11999.2036	12039.9180
787	5073.0736	5988.3047	6977.7122	8013.5304	9054.4337	10044.6523	10914.9555	11586.3769	11977.3961	12014.7862
788	5070.0303	5984.1784	6972.1895	8006.2452	9044.9788	10032.6046	10899.9186	11568.0433	11955.6282	11989.7068
789	5066.9889	5980.0549	6966.6711	7998.9665	9035.5337	10020.5713	10884.9024	11549.7388	11933.8999	11964.6797
790	5063.9492	5975.9343	6961.1571	7991.6945	9026.0985	10008.5524	10869.9069	11531.4632	11912.2110	11939.7049
791	5060.9114	5971.8165	6955.6475	7984.4291	9016.6732	9996.5480	10854.9320	11513.2166	11890.5616	11914.7823
792	5057.8755	5967.7016	6950.1423	7977.1703	9007.2576	9984.5580	10839.9778	11494.9988	11868.9516	11889.9116
793	5054.8413	5963.5895	6944.6413	7969.9181	8997.8520	9972.5824	10825.0441	11476.8098	11847.3808	11865.0929
794	5051.8090	5959.4802	6939.1448	7962.6725	8988.4561	9960.6211	10810.1310	11458.6497	11825.8492	11840.3260
795	5048.7784	5955.3738	6933.6526	7955.4335	8979.0700	9948.6741	10795.2385	11440.5182	11804.3567	11815.6107
796	5045.7497	5951.2702	6928.1647	7948.2010	8969.6938	9936.7415	10780.3665	11422.4155	11782.9034	11790.9471
797	5042.7229	5947.1694	6922.6812	7940.9752	8960.3273	9924.8232	10765.5150	11404.3414	11761.4889	11766.3349
798	5039.6978	5943.0714	6917.2020	7933.7559	8950.9707	9912.9192	10750.6839	11386.2959	11740.1135	11741.7742
799	5036.6745	5938.9763	6911.7272	7926.5431	8941.6238	9901.0295	10735.8733	11368.2789	11718.7768	11717.2647
800	5033.6531	5934.8840	6906.2567	7919.3370	8932.2866	9889.1541	10721.0831	11350.2905	11697.4790	11692.8063
801	5030.6335	5930.7945	6900.7905	7912.1373	8922.9592	9877.2929	10706.3133	11332.3305	11676.2198	11668.3990
802	5027.6156	5926.7078	6895.3287	7904.9442	8913.6416	9865.4459	10691.5638	11314.3989	11654.9993	11644.0427
803	5024.5996	5922.6240	6889.8712	7897.7577	8904.3336	9853.6131	10676.8346	11296.4958	11633.8174	11619.7371
804	5021.5854	5918.5429	6884.4180	7890.5777	8895.0354	9841.7945	10662.1257	11278.6209	11612.6739	11595.4824
805	5018.5730	5914.4647	6878.9691	7883.4042	8885.7469	9829.9901	10647.4371	11260.7743	11591.5689	11571.2782
806	5015.5625	5910.3893	6873.5245	7876.2373	8876.4681	9818.1998	10632.7687	11242.9560	11570.5022	11547.1246
807	5012.5537	5906.3167	6868.0842	7869.0768	8867.1990	9806.4237	10618.1205	11225.1659	11549.4738	11523.0214
808	5009.5467	5902.2469	6862.6483	7861.9229	8857.9396	9794.6617	10603.4925	11207.4039	11528.4837	11498.9685
809	5006.5415	5898.1799	6857.2166	7854.7754	8848.6898	9782.9139	10588.8847	11189.6700	11507.5316	11474.9658
810	5003.5382	5894.1157	6851.7892	7847.6345	8839.4497	9771.1801	10574.2969	11171.9642	11486.6177	11451.0132
811	5000.5366	5890.0543	6846.3662	7840.5001	8830.2193	9759.4604	10559.7293	11154.2864	11465.7418	11427.1106
812	4997.5369	5885.9957	6840.9474	7833.3721	8820.9985	9747.7547	10545.1817	11136.6365	11444.9038	11403.2580
813	4994.5389	5881.9399	6835.5329	7826.2506	8811.7873	9736.0631	10530.6542	11119.0146	11424.1037	11379.4551
814	4991.5427	5877.8869	6830.1227	7819.1356	8802.5857	9724.3855	10516.1467	11101.4206	11403.3413	11355.7018
815	4988.5484	5873.8366	6824.7168	7812.0271	8793.3938	9712.7219	10501.6592	11083.8544	11382.6168	11331.9982
816	4985.5558	5869.7892	6819.3152	7804.9250	8784.2114	9701.0723	10487.1917	11066.3161	11361.9298	11308.3441
817	4982.5650	5865.7446	6813.9178	7797.8294	8775.0386	9689.4367	10472.7440	11048.8054	11341.2805	11284.7393
818	4979.5760	5861.7027	6808.5247	7790.7403	8765.8754	9677.8150	10458.3163	11031.3225	11320.6687	11261.1838
819	4976.5888	5857.6637	6803.1359	7783.6576	8756.7218	9666.2073	10443.9085	11013.8672	11300.0944	11237.6774
820	4973.6034	5853.6274	6797.7514	7776.5813	8747.5777	9654.6135	10429.5205	10996.4396	11279.5575	11214.2202
821	4970.6198	5849.5939	6792.3711	7769.5114	8738.4432	9643.0336	10415.1523	10979.0395	11259.0578	11190.8118
822	4967.6380	5845.5632	6786.9950	7762.4480	8729.3183	9631.4675	10400.8039	10961.6670	11238.5955	11167.4524
823	4964.6580	5841.5352	6781.6232	7755.3910	8720.2028	9619.9154	10386.4753	10944.3219	11218.1703	11144.1417
824	4961.6798	5837.5101	6776.2557	7748.3404	8711.0969	9608.3771	10372.1664	10927.0044	11197.7823	11120.8797
825	4958.7033	5833.4877	6770.8924	7741.2963	8702.0004	9596.8527	10357.8773	10909.7142	11177.4313	11097.6662
826	4955.7286	5829.4680	6765.5334	7734.2585	8692.9135	9585.3420	10343.6078	10892.4513	11157.1173	11074.5012
827	4952.7558	5825.4512	6760.1786	7727.2271	8683.8361	9573.8452	10329.3580	10875.2158	11136.8402	11051.3845
828	4949.7847	5821.4371	6754.8281	7720.2022	8674.7681	9562.3622	10315.1278	10858.0075	11116.5999	11028.3161
829	4946.8153	5817.4258	6749.4817	7713.1836	8665.7096	9550.8929	10300.9172	10840.8265	11096.3965	11005.2959
830	4943.8478	5813.4172	6744.1396	7706.1714	8656.6606	9539.4374	10286.7262	10823.6727	11076.2297	10982.3237
831	4940.8820	5809.4114	6738.8018	7699.1655	8647.6210	9527.9957	10272.5547	10806.5460	11056.0996	10959.3994
832	4937.9181	5805.4084	6733.4682	7692.1661	8638.5909	9516.5676	10258.4028	10789.4464	11036.0061	10936.5230
833	4934.9559	5801.4081	6728.1387	7685.1730	8629.5702	9505.1533	10244.2704	10772.3739	11015.9492	10913.6944
834	4931.9954	5797.4106	6722.8135	7678.1862	8620.5589	9493.7527	10230.1574	10755.3284	10995.9286	10890.9134
835	4929.0368	5793.4159	6717.4926	7671.2058	8611.5570	9482.3657	10216.0639	10738.3098	10975.9445	10868.1799
836	4926.0799	5789.4238	6712.1758	7664.2318	8602.5645	9470.9924	10201.9898	10721.3182	10955.9967	10845.4939
837	4923.1248	5785.4346	6706.8632	7657.2641	8593.5815	9459.6327	10187.9350	10704.3535	10936.0851	10822.8553
838	4920.1715	5781.4481	6701.5549	7650.3027	8584.6078	9448.2867	10173.8997	10687.4156	10916.2097	10800.2639
839	4917.2200	5777.4643	6696.2507	7643.3477	8575.6434	9436.9543	10159.8837	10670.5045	10896.3704	10777.7197
840	4914.2702	5773.4833	6690.9508	7636.3990	8566.6884	9425.6354	10145.8870	10653.6202	10876.5672	10755.2225
841	4911.3222	5769.5050	6685.6550	7629.4566	8557.7428	9414.3302	10131.9095	10636.7626	10856.8000	10732.7723
842	4908.3759	5765.5295	6680.3634	7622.5205	8548.8065	9403.0385	10117.9514	10619.9316	10837.0687	10710.3690
843	4905.4314	5761.5567	6675.0760	7615.5907	8539.8796	9391.7603	10104.0124	10603.1273	10817.3733	10688.0124
844	4902.4887	5757.5866	6669.7928	7608.6672	8530.9619	9380.4957	10090.0927	10586.3496	10797.7137	10665.7025
845	4899.5478	5753.6193	6664.5138	7601.7500	8522.0536	9369.2446	10076.1921	10569.5984	10778.0898	10643.4391
846	4896.6086	5749.6547	6659.2390	7594.8391	8513.1546	9358.0069	10062.3107	10552.8738	10758.5015	10621.2223
847	4893.6712	5745.6929	6653.9683	7587.9345	8504.2649	9346.7828	10048.4484	10536.1756	10738.9489	10599.0518
848	4890.7355	5741.7337	6648.7018	7581.0361	8495.3844	9335.5721	10034.6052	10519.5038	10719.4318	10576.9275
849	4887.8016	5737.7773	6643.4395	7574.1441	8486.5133	9324.3749	10020.7811	10502.8584	10699.9501	10554.8495
850	4884.8695	5733.8237	6638.1813	7567.2583	8477.6514	9313.1910	10006.9760	10486.2394	10680.5039	10532.8175
851	4881.9391	5729.8727	6632.9274	7560.3787	8468.7987	9302.0207	9993.1899	10469.6466	10661.0930	10510.8316
852	4879.0105	5725.9245	6627.6775	7553.5054	8459.9553	9290.8637	9979.4229	10453.0801	10641.7174	10488.8915
853	4876.0836	5721.9790	6622.4318	7546.6384	8451.1211	9279.7200	9965.6748	10436.5398	10622.3770	10466.9972
854	4873.1585	5718.0362	6617.1903	7539.7776	8442.2962	9268.5898	9951.9456	10420.0257	10603.0718	10445.1487
855	4870.2352	5714.0961	6611.9529	7532.9230	8433.4805	9257.4729	9938.2354	10403.5377	10583.8016	10423.3457
856	4867.3136	5710.1588	6606.7197	7526.0747	8424.6739	9246.3693	9924.5440	10387.0758	10564.5665	10401.5882
857	4864.3937	5706.2241	6601.4906	7519.2326	8415.8766	9235.2791	9910.8715	10370.6400	10545.3663	10379.8762
858	4861.4757	5702.2922	6596.2656	7512.3967	8407.0885	9224.2021	9897.2178	10354.2301	10526.2010	10358.2095
859	4858.5593	5698.3630	6591.0448	7505.5670	8398.3095	9213.1385	9883.5830	10337.8463	10507.0705	10336.5880
860	4855.6447	5694.4365	6585.8281	7498.7436	8389.5397	9202.0881	9869.9669	10321.4883	10487.9748	10315.0116
861	4852.7319	5690.5127	6580.6156	7491.9263	8380.7791	9191.0509	9856.3696	10305.1563	10468.9139	10293.4803
862	4849.8208	5686.5916	6575.4071	7485.1153	8372.0276	9180.0270	9842.7910	10288.8500	10449.8875	10271.9939
863	4846.9114	5682.6732	6570.2028	7478.3104	8363.2852	9169.0164	9829.2312	10272.5696	10430.8958	10250.5524
864	4844.0038	5678.7575	6565.0026	7471.5117	8354.5520	9158.0189	9815.6900	10256.3150	10411.9385	10229.1556
865	4841.0980	5674.8445	6559.8065	7464.7192	8345.8279	9147.0346	9802.1674	10240.0860	10393.0157	10207.8035
866	4838.1938	5670.9341	6554.6146	7457.9329	8337.1129	9136.0635	9788.6635	10223.8828	10374.1273	10186.4960
867	4835.2915	5667.0265	6549.4267	7451.1527	8328.4070	9125.1056	9775.1782	10207.7051	10355.2732	10165.2329
868	4832.3908	5663.1216	6544.2430	7444.3788	8319.7102	9114.1608	9761.7115	10191.5531	10336.4534	10144.0143
869	4829.4919	5659.2194	6539.0633	7437.6109	8311.0225	9103.2291	9748.2633	10175.4267	10317.6678	10122.8399
870	4826.5948	5655.3198	6533.8878	7430.8492	8302.3438	9092.3105	9734.8337	10159.3257	10298.9164	10101.7097
871	4823.6994	5651.4230	6528.7163	7424.0937	8293.6742	9081.4051	9721.4226	10143.2502	10280.1990	10080.6236
872	4820.8057	5647.5288	6523.5490	7417.3443	8285.0137	9070.5127	9708.0299	10127.2002	10261.5156	10059.5816
873	4817.9137	5643.6373	6518.3857	7410.6011	8276.3622	9059.6333	9694.6557	10111.1756	10242.8662	10038.5834
874	4815.0235	5639.7485	6513.2265	7403.8639	8267.7197	9048.7671	9681.2999	10095.1763	10224.2507	10017.6291
875	4812.1351	5635.8624	6508.0714	7397.1329	8259.0863	9037.9138	9667.9625	10079.2023	10205.6690	9996.7185
876	4809.2483	5631.9790	6502.9204	7390.4081	8250.4619	9027.0736	9654.6435	10063.2536	10187.1211	9975.8516
877	4806.3633	5628.0982	6497.7735	7383.6893	8241.8465	9016.2464	9641.3428	10047.3302	10168.6069	9955.0282
878	4803.4800	5624.2201	6492.6306	7376.9766	8233.2401	9005.4322	9628.0604	10031.4319	10150.1263	9934.2483
879	4800.5985	5620.3447	6487.4918	7370.2701	8224.6426	8994.6309	9614.7964	10015.5588	10131.6793	9913.5118
880	4797.7187	5616.4719	6482.3571	7363.5696	8216.0542	8983.8426	9601.5506	9999.7108	10113.2659	9892.8186
881	4794.8406	5612.6018	6477.2264	7356.8753	8207.4747	8973.0672	9588.3231	9983.8879	10094.8859	9872.1685
882	4791.9642	5608.7344	6472.0998	7350.1870	8198.9042	8962.3048	9575.1138	9968.0901	10076.5393	9851.5616
883	4789.0895	5604.8697	6466.9773	7343.5048	8190.3426	8951.5552	9561.9227	9952.3172	10058.2261	9830.9977
884	4786.2166	5601.0076	6461.8588	7336.8287	8181.7900	8940.8186	9548.7497	9936.5693	10039.9461	9810.4767
885	4783.3454	5597.1481	6456.7443	7330.1586	8173.2463	8930.0948	9535.5950	9920.8463	10021.6994	9789.9985
886	4780.4760	5593.2914	6451.6339	7323.4946	8164.7115	8919.3839	9522.4583	9905.1482	10003.4858	9769.5631
887	4777.6082	5589.4373	6446.5276	7316.8367	8156.1856	8908.6859	9509.3397	9889.4749	9985.3054	9749.1703
888	4774.7422	5585.5858	6441.4253	7310.1848	8147.6687	8898.0006	9496.2392	9873.8264	9967.1579	9728.8201
889	4771.8779	5581.7370	6436.3270	7303.5390	8139.1606	8887.3282	9483.1568	9858.2027	9949.0435	9708.5124
890	4769.0153	5577.8908	6431.2328	7296.8992	8130.6614	8876.6686	9470.0924	9842.6037	9930.9620	9688.2471
891	4766.1544	5574.0473	6426.1426	7290.2654	8122.1711	8866.0218	9457.0459	9827.0294	9912.9133	9668.0241
892	4763.2952	5570.2065	6421.0564	7283.6377	8113.6896	8855.3877	9444.0175	9811.4798	9894.8974	9647.8432
893	4760.4378	5566.3683	6415.9743	7277.0160	8105.2171	8844.7664	9431.0070	9795.9547	9876.9143	9627.7045
894	4757.5821	5562.5327	6410.8961	7270.4003	8096.7533	8834.1579	9418.0144	9780.4542	9858.9639	9607.6079
