s	phi1.0	phi0.9	phi0.8	phi0.7	phi0.6	phi0.5	phi0.4	phi0.3	phi0.2	phi0.1
448	5769.6123	4376.7475	3225.4941	2304.9278	1593.8670	1064.2276	684.5271	423.0911	250.6107	141.8533
449	5704.0095	4323.4322	3183.4011	2272.7046	1569.9973	1047.1550	672.7644	415.3039	245.6702	138.8583
450	5639.1526	4270.7663	3141.8574	2240.9318	1546.4850	1030.3563	661.2039	407.6600	240.8272	135.9265
451	5575.0332	4218.7419	3100.8559	2209.6032	1523.3248	1013.8271	649.8420	400.1567	236.0797	133.0566
452	5511.6428	4167.3513	3060.3895	2178.7126	1500.5115	997.5630	638.6753	392.7916	231.4257	130.2473
453	5448.9732	4116.5867	3020.4512	2148.2539	1478.0398	981.5599	627.7005	385.5621	226.8635	127.4974
454	5387.0162	4066.4405	2981.0340	2118.2210	1455.9046	965.8135	616.9143	378.4656	222.3912	124.8055
455	5325.7637	4016.9051	2942.1313	2088.6079	1434.1010	950.3197	606.3134	371.4997	218.0071	122.1704
456	5265.2076	3967.9731	2903.7362	2059.4088	1412.6239	935.0745	595.8947	364.6620	213.7094	119.5910
457	5205.3401	3919.6373	2865.8422	2030.6180	1391.4684	920.0738	585.6551	357.9502	209.4964	117.0660
458	5146.1533	3871.8902	2828.4427	2002.2296	1370.6298	905.3138	575.5913	351.3619	205.3665	114.5943
459	5087.6394	3824.7247	2791.5313	1974.2381	1350.1032	890.7905	565.7006	344.8949	201.3180	112.1749
460	5029.7909	3778.1338	2755.1016	1946.6380	1329.8840	876.5003	555.9798	338.5469	197.3493	109.8065
461	4972.6002	3732.1105	2719.1473	1919.4237	1309.9677	862.4392	546.4260	332.3157	193.4589	107.4881
462	4916.0597	3686.6478	2683.6622	1892.5898	1290.3496	848.6038	537.0364	326.1992	189.6451	105.2187
463	4860.1622	3641.7389	2648.6402	1866.1311	1271.0253	834.9903	527.8081	320.1953	185.9066	102.9971
464	4804.9002	3597.3770	2614.0752	1840.0423	1251.9904	821.5952	518.7384	314.3020	182.2417	100.8225
465	4750.2665	3553.5555	2579.9613	1814.3182	1233.2406	808.4150	509.8246	308.5170	178.6491	98.6938
466	4696.2541	3510.2679	2546.2926	1788.9538	1214.7716	795.4462	501.0639	302.8386	175.1273	96.6100
467	4642.8558	3467.5075	2513.0633	1763.9439	1196.5791	782.6855	492.4538	297.2647	171.6749	94.5703
468	4590.0647	3425.2681	2480.2676	1739.2837	1178.6592	770.1295	483.9916	291.7933	168.2906	92.5736
469	4537.8738	3383.5432	2447.8999	1714.9683	1161.0075	757.7749	475.6749	286.4227	164.9730	90.6190
470	4486.2763	3342.3265	2415.9546	1690.9927	1143.6203	745.6185	467.5010	281.1509	161.7208	88.7058
471	4435.2656	3301.6120	2384.4262	1667.3524	1126.4934	733.6571	459.4676	275.9762	158.5327	86.8329
472	4384.8348	3261.3934	2353.3092	1644.0426	1109.6230	721.8876	451.5723	270.8967	155.4074	84.9995
473	4334.9775	3221.6647	2322.5983	1621.0586	1093.0053	710.3069	443.8126	265.9107	152.3438	83.2049
474	4285.6871	3182.4200	2292.2882	1598.3959	1076.6365	698.9120	436.1863	261.0164	149.3406	81.4482
475	4236.9571	3143.6533	2262.3737	1576.0501	1060.5127	687.6999	428.6910	256.2123	146.3965	79.7285
476	4188.7812	3105.3589	2232.8495	1554.0167	1044.6305	676.6677	421.3245	251.4965	143.5106	78.0452
477	4141.1531	3067.5309	2203.7106	1532.2913	1028.9861	665.8124	414.0846	246.8676	140.6815	76.3974
478	4094.0665	3030.1638	2174.9520	1510.8696	1013.5760	655.1313	406.9691	242.3238	137.9081	74.7844
479	4047.5153	2993.2518	2146.5687	1489.7474	998.3967	644.6216	399.9759	237.8637	135.1895	73.2054
480	4001.4934	2956.7895	2118.5558	1468.9205	983.4447	634.2804	393.1028	233.4857	132.5244	71.6598
481	3955.9948	2920.7714	2090.9085	1448.3848	968.7166	624.1051	386.3479	229.1882	129.9119	70.1468
482	3911.0136	2885.1920	2063.6220	1428.1361	954.2091	614.0931	379.7090	224.9699	127.3509	68.6658
483	3866.5438	2850.0460	2036.6915	1408.1706	939.9188	604.2417	373.1842	220.8292	124.8403	67.2160
484	3822.5797	2815.3282	2010.1125	1388.4841	925.8426	594.5483	366.7715	216.7647	122.3793	65.7969
485	3779.1154	2781.0332	1983.8804	1369.0729	911.9772	585.0104	360.4690	212.7750	119.9668	64.4077
486	3736.1453	2747.1561	1957.9906	1349.9330	898.3194	575.6256	354.2748	208.8588	117.6018	63.0478
487	3693.6639	2713.6916	1932.4386	1331.0608	884.8661	566.3912	348.1871	205.0146	115.2835	61.7167
488	3651.6654	2680.6347	1907.2202	1312.4523	871.6144	557.3051	342.2039	201.2412	113.0108	60.4136
489	3610.1445	2647.9806	1882.3308	1294.1040	858.5611	548.3647	336.3236	197.5372	110.7830	59.1381
490	3569.0957	2615.7242	1857.7662	1276.0123	845.7033	539.5677	330.5443	193.9014	108.5990	57.8895
491	3528.5137	2583.8607	1833.5222	1258.1734	833.0380	530.9118	324.8644	190.3326	106.4582	56.6672
492	3488.3931	2552.3854	1809.5946	1240.5839	820.5624	522.3948	319.2820	186.8294	104.3595	55.4708
493	3448.7286	2521.2935	1785.9792	1223.2404	808.2737	514.0144	313.7956	183.3907	102.3022	54.2996
494	3409.5152	2490.5804	1762.6720	1206.1393	796.1689	505.7685	308.4034	180.0153	100.2855	53.1532
495	3370.7476	2460.2414	1739.6690	1189.2773	784.2455	497.6548	303.1039	176.7020	98.3085	52.0309
496	3332.4209	2430.2719	1716.9662	1172.6510	772.5006	489.6713	297.8955	173.4497	96.3705	50.9324
497	3294.5299	2400.6676	1694.5596	1156.2572	760.9317	481.8159	292.7765	170.2572	94.4707	49.8570
498	3257.0698	2371.4238	1672.4455	1140.0925	749.5359	474.0865	287.7455	167.1235	92.6083	48.8044
499	3220.0356	2342.5363	1650.6199	1124.1538	738.3109	466.4811	282.8010	164.0475	90.7827	47.7739
500	3183.4225	2314.0007	1629.0792	1108.4380	727.2539	458.9977	277.9414	161.0281	88.9931	46.7653
501	3147.2257	2285.8127	1607.8196	1092.9418	716.3626	451.6344	273.1654	158.0643	87.2387	45.7779
502	3111.4405	2257.9680	1586.8374	1077.6623	705.6343	444.3892	268.4714	155.1550	85.5189	44.8114
503	3076.0622	2230.4626	1566.1291	1062.5965	695.0667	437.2602	263.8581	152.2993	83.8330	43.8652
504	3041.0861	2203.2922	1545.6909	1047.7412	684.6574	430.2455	259.3240	149.4962	82.1804	42.9391
505	3006.5077	2176.4528	1525.5195	1033.0936	674.4040	423.3435	254.8679	146.7446	80.5603	42.0325
506	2972.3225	2149.9403	1505.6114	1018.6508	664.3041	416.5521	250.4883	144.0437	78.9722	41.1451
507	2938.5260	2123.7508	1485.9630	1004.4099	654.3555	409.8697	246.1840	141.3925	77.4154	40.2764
508	2905.1138	2097.8803	1466.5711	990.3681	644.5558	403.2944	241.9537	138.7900	75.8892	39.4260
509	2872.0815	2072.3250	1447.4322	976.5226	634.9029	396.8247	237.7960	136.2355	74.3932	38.5936
510	2839.4248	2047.0810	1428.5431	962.8707	625.3946	390.4587	233.7098	133.7280	72.9266	37.7787
511	2807.1394	2022.1444	1409.9005	949.4096	616.0287	384.1949	229.6938	131.2667	71.4890	36.9811
512	2775.2211	1997.5117	1391.5012	936.1367	606.8031	378.0316	225.7468	128.8507	70.0797	36.2003
513	2743.6657	1973.1790	1373.3420	923.0493	597.7156	371.9671	221.8676	126.4791	68.6982	35.4360
514	2712.4691	1949.1427	1355.4197	910.1450	588.7642	365.9999	218.0551	124.1512	67.3439	34.6878
515	2681.6273	1925.3992	1337.7314	897.4210	579.9468	360.1285	214.3082	121.8661	66.0163	33.9554
516	2651.1361	1901.9450	1320.2739	884.8749	571.2615	354.3512	210.6255	119.6231	64.7149	33.2385
517	2620.9916	1878.7764	1303.0442	872.5042	562.7063	348.6666	207.0062	117.4213	63.4391	32.5367
518	2591.1899	1855.8901	1286.0394	860.3065	554.2792	343.0732	203.4491	115.2601	62.1885	31.8498
519	2561.7270	1833.2825	1269.2564	848.2793	545.9783	337.5696	199.9531	113.1387	60.9626	31.1773
520	2532.5992	1810.9504	1252.6925	836.4202	537.8018	332.1542	196.5172	111.0563	59.7608	30.5191
521	2503.8025	1788.8903	1236.3448	824.7269	529.7476	326.8257	193.1403	109.0122	58.5827	29.8747
522	2475.3333	1767.0989	1220.2104	813.1971	521.8141	321.5827	189.8214	107.0058	57.4278	29.2439
523	2447.1877	1745.5730	1204.2866	801.8285	513.9994	316.4238	186.5596	105.0363	56.2957	28.6265
524	2419.3622	1724.3093	1188.5705	790.6188	506.3018	311.3477	183.3538	103.1030	55.1859	28.0221
525	2391.8531	1703.3046	1173.0596	779.5658	498.7194	306.3530	180.2031	101.2054	54.0980	27.4305
526	2364.6568	1682.5558	1157.7510	768.6673	491.2506	301.4384	177.1066	99.3426	53.0316	26.8513
527	2337.7697	1662.0598	1142.6423	757.9213	483.8936	296.6026	174.0632	97.5142	51.9861	26.2844
528	2311.1883	1641.8134	1127.7307	747.3254	476.6468	291.8445	171.0722	95.7194	50.9613	25.7294
529	2284.9092	1621.8136	1113.0137	736.8777	469.5085	287.1626	168.1325	93.9576	49.9567	25.1862
530	2258.9288	1602.0575	1098.4888	726.5760	462.4772	282.5559	165.2434	92.2282	48.9718	24.6544
531	2233.2439	1582.5420	1084.1534	716.4184	455.5511	278.0231	162.4039	90.5307	48.0064	24.1339
532	2207.8510	1563.2643	1070.0051	706.4027	448.7288	273.5630	159.6132	88.8645	47.0601	23.6243
533	2182.7469	1544.2214	1056.0415	696.5271	442.0086	269.1744	156.8705	87.2289	46.1323	23.1256
534	2157.9282	1525.4104	1042.2601	686.7895	435.3891	264.8563	154.1748	85.6234	45.2229	22.6373
535	2133.3916	1506.8286	1028.6585	677.1881	428.8687	260.6074	151.5255	84.0474	44.3314	22.1593
536	2109.1341	1488.4732	1015.2344	667.7209	422.4459	256.4267	148.9218	82.5005	43.4575	21.6915
537	2085.1524	1470.3413	1001.9855	658.3861	416.1194	252.3130	146.3628	80.9820	42.6008	21.2335
538	2061.4434	1452.4304	988.9095	649.1817	409.8876	248.2653	143.8477	79.4915	41.7610	20.7852
539	2038.0040	1434.7376	976.0042	640.1061	403.7491	244.2826	141.3759	78.0284	40.9377	20.3463
540	2014.8310	1417.2603	963.2672	631.1573	397.7025	240.3638	138.9465	76.5922	40.1307	19.9168
541	1991.9216	1399.9960	950.6965	622.3336	391.7465	236.5078	136.5589	75.1825	39.3396	19.4963
542	1969.2727	1382.9419	938.2898	613.6333	385.8797	232.7137	134.2123	73.7987	38.5640	19.0846
543	1946.8812	1366.0956	926.0451	605.0546	380.1008	228.9805	131.9061	72.4404	37.8038	18.6817
544	1924.7444	1349.4545	913.9601	596.5958	374.4084	225.3071	129.6394	71.1071	37.0586	18.2873
545	1902.8593	1333.0161	902.0329	588.2553	368.8013	221.6927	127.4117	69.7983	36.3280	17.9011
546	1881.2230	1316.7780	890.2613	580.0314	363.2781	218.1362	125.2223	68.5137	35.6119	17.5232
547	1859.8328	1300.7376	878.6433	571.9225	357.8376	214.6368	123.0706	67.2526	34.9098	17.1532
548	1838.6857	1284.8927	867.1769	563.9269	352.4787	211.1936	120.9558	66.0148	34.2216	16.7911
549	1817.7791	1269.2408	855.8602	556.0432	347.1999	207.8056	118.8773	64.7998	33.5470	16.4365
550	1797.1102	1253.7795	844.6911	548.2696	342.0003	204.4719	116.8345	63.6071	32.8857	16.0895
551	1776.6764	1238.5066	833.6678	540.6047	336.8785	201.1917	114.8269	62.4363	32.2374	15.7498
552	1756.4749	1223.4197	822.7884	533.0470	331.8334	197.9642	112.8537	61.2872	31.6019	15.4173
553	1736.5030	1208.5166	812.0509	525.5949	326.8638	194.7884	110.9145	60.1591	30.9789	15.0918
554	1716.7583	1193.7951	801.4536	518.2470	321.9687	191.6635	109.0086	59.0519	30.3682	14.7731
555	1697.2381	1179.2529	790.9946	511.0018	317.1469	188.5888	107.1354	57.9650	29.7695	14.4612
556	1677.9398	1164.8878	780.6720	503.8579	312.3973	185.5634	105.2944	56.8981	29.1826	14.1559
557	1658.8609	1150.6977	770.4842	496.8139	307.7188	182.5866	103.4851	55.8509	28.6074	13.8570
558	1639.9990	1136.6805	760.4293	489.8684	303.1104	179.6575	101.7068	54.8229	28.0434	13.5644
559	1621.3516	1122.8340	750.5056	483.0199	298.5711	176.7754	99.9591	53.8139	27.4906	13.2780
560	1602.9162	1109.1562	740.7115	476.2672	294.0997	173.9395	98.2415	52.8234	26.9486	12.9977
561	1584.6904	1095.6450	731.0451	469.6089	289.6952	171.1491	96.5533	51.8511	26.4174	12.7233
562	1566.6718	1082.2984	721.5049	463.0437	285.3567	168.4035	94.8942	50.8968	25.8966	12.4546
563	1548.8581	1069.1144	712.0892	456.5703	281.0832	165.7020	93.2635	49.9600	25.3861	12.1917
564	1531.2470	1056.0909	702.7964	450.1874	276.8737	163.0437	91.6609	49.0405	24.8856	11.9343
565	1513.8361	1043.2262	693.6249	443.8937	272.7273	160.4281	90.0859	48.1378	24.3951	11.6823
566	1496.6232	1030.5181	684.5730	437.6880	268.6429	157.8545	88.5379	47.2518	23.9141	11.4357
567	1479.6060	1017.9648	675.6393	431.5691	264.6197	155.3222	87.0164	46.3821	23.4427	11.1942
568	1462.7822	1005.5645	666.8221	425.5356	260.6568	152.8305	85.5212	45.5284	22.9806	10.9579
569	1446.1498	993.3152	658.1200	419.5866	256.7532	150.3787	84.0516	44.6905	22.5275	10.7265
570	1429.7065	981.2151	649.5315	413.7207	252.9080	147.9663	82.6073	43.8679	22.0834	10.5000
571	1413.4502	969.2625	641.0551	407.9368	249.1205	145.5926	81.1878	43.0605	21.6481	10.2783
572	1397.3787	957.4554	632.6892	402.2338	245.3896	143.2570	79.7927	42.2679	21.2213	10.0613
573	1381.4899	945.7921	624.4326	396.6105	241.7147	140.9588	78.4216	41.4900	20.8030	9.8489
574	1365.7818	934.2710	616.2837	391.0658	238.0948	138.6975	77.0740	40.7263	20.3929	9.6410
575	1350.2523	922.8901	608.2411	385.5987	234.5290	136.4725	75.7496	39.9767	19.9909	9.4374
576	1334.8994	911.6480	600.3035	380.2079	231.0167	134.2832	74.4479	39.2409	19.5968	9.2381
577	1319.7211	900.5427	592.4695	374.8926	227.5570	132.1290	73.1686	38.5187	19.2105	9.0431
578	1304.7153	889.5727	584.7378	369.6515	224.1491	130.0093	71.9113	37.8097	18.8318	8.8522
579	1289.8802	878.7364	577.1069	364.4837	220.7923	127.9237	70.6756	37.1138	18.4605	8.6653
580	1275.2137	868.0321	569.5756	359.3882	217.4857	125.8715	69.4612	36.4307	18.0966	8.4823
581	1260.7140	857.4581	562.1426	354.3639	214.2286	123.8523	68.2676	35.7602	17.7399	8.3032
582	1246.3792	847.0130	554.8066	349.4098	211.0203	121.8654	67.0945	35.1020	17.3901	8.1279
583	1232.2074	836.6951	547.5663	344.5250	207.8601	119.9104	65.9415	34.4559	17.0473	7.9563
584	1218.1967	826.5029	540.4205	339.7085	204.7472	117.9868	64.8084	33.8217	16.7113	7.7883
585	1204.3453	816.4349	533.3680	334.9593	201.6809	116.0940	63.6948	33.1992	16.3818	7.6239
586	1190.6514	806.4895	526.4075	330.2766	198.6605	114.2316	62.6003	32.5882	16.0589	7.4629
587	1177.1132	796.6652	519.5378	325.6592	195.6854	112.3991	61.5246	31.9884	15.7423	7.3053
588	1163.7290	786.9606	512.7578	321.1065	192.7548	110.5959	60.4673	31.3996	15.4320	7.1511
589	1150.4969	777.3743	506.0663	316.6173	189.8681	108.8217	59.4283	30.8217	15.1277	7.0001
590	1137.4153	767.9047	499.4621	312.1910	187.0246	107.0760	58.4071	30.2544	14.8295	6.8523
591	1124.4824	758.5504	492.9440	307.8265	184.2237	105.3583	57.4034	29.6975	14.5372	6.7077
592	1111.6966	749.3102	486.5111	303.5230	181.4648	103.6681	56.4170	29.1509	14.2506	6.5660
593	1099.0562	740.1824	480.1621	299.2797	178.7472	102.0050	55.4476	28.6144	13.9697	6.4274
594	1086.5595	731.1659	473.8959	295.0958	176.0702	100.3686	54.4948	28.0877	13.6943	6.2917
595	1074.2049	722.2592	467.7115	290.9703	173.4334	98.7585	53.5584	27.5708	13.4243	6.1589
596	1061.9907	713.4610	461.6079	286.9025	170.8361	97.1742	52.6380	27.0633	13.1597	6.0288
597	1049.9155	704.7700	455.5838	282.8915	168.2776	95.6153	51.7335	26.5652	12.9003	5.9015
598	1037.9775	696.1848	449.6384	278.9367	165.7575	94.0814	50.8446	26.0762	12.6459	5.7769
599	1026.1753	687.7042	443.7706	275.0371	163.2751	92.5721	49.9709	25.5963	12.3966	5.6550
600	1014.5073	679.3270	437.9794	271.1920	160.8299	91.0871	49.1122	25.1252	12.1523	5.5356
601	1002.9719	671.0517	432.2637	267.4007	158.4213	89.6258	48.2682	24.6627	11.9127	5.4187
602	991.5677	662.8773	426.6226	263.6624	156.0488	88.1880	47.4388	24.2088	11.6779	5.3043
603	980.2932	654.8025	421.0552	259.9764	153.7118	86.7733	46.6236	23.7632	11.4476	5.1923
604	969.1469	646.8260	415.5604	256.3419	151.4098	85.3813	45.8225	23.3258	11.2220	5.0827
605	958.1273	638.9467	410.1373	252.7582	149.1423	84.0116	45.0351	22.8965	11.0007	4.9754
606	947.2330	631.1633	404.7849	249.2246	146.9088	82.6638	44.2612	22.4751	10.7839	4.8703
607	936.4626	623.4748	399.5025	245.7404	144.7086	81.3377	43.5006	22.0614	10.5713	4.7675
608	925.8146	615.8800	394.2889	242.3049	142.5415	80.0329	42.7531	21.6554	10.3629	4.6668
609	915.2877	608.3776	389.1434	238.9174	140.4068	78.7490	42.0185	21.2568	10.1586	4.5683
610	904.8805	600.9667	384.0651	235.5773	138.3040	77.4857	41.2965	20.8656	9.9583	4.4718
611	894.5917	593.6460	379.0530	232.2839	136.2328	76.2426	40.5868	20.4815	9.7620	4.3774
612	884.4198	586.4145	374.1063	229.0365	134.1926	75.0195	39.8894	20.1045	9.5696	4.2850
613	874.3636	579.2711	369.2242	225.8346	132.1829	73.8160	39.2039	19.7345	9.3809	4.1945
614	864.4217	572.2147	364.4058	222.6774	130.2033	72.6319	38.5303	19.3713	9.1960	4.1060
615	854.5929	565.2443	359.6503	219.5643	128.2534	71.4667	37.8682	19.0147	9.0147	4.0193
616	844.8759	558.3587	354.9568	216.4948	126.3327	70.3202	37.2175	18.6648	8.8370	3.9344
617	835.2693	551.5571	350.3246	213.4681	124.4407	69.1921	36.5779	18.3212	8.6628	3.8513
618	825.7719	544.8383	345.7528	210.4838	122.5771	68.0821	35.9494	17.9840	8.4920	3.7700
619	816.3826	538.2013	341.2407	207.5412	120.7414	66.9899	35.3317	17.6530	8.3246	3.6904
620	807.1000	531.6452	336.7875	204.6398	118.9332	65.9153	34.7245	17.3281	8.1605	3.6125
621	797.9229	525.1690	332.3924	201.7789	117.1520	64.8578	34.1278	17.0092	7.9996	3.5362
622	788.8502	518.7716	328.0546	198.9580	115.3975	63.8174	33.5414	16.6961	7.8419	3.4616
623	779.8807	512.4522	323.7735	196.1765	113.6694	62.7936	32.9650	16.3888	7.6873	3.3885
624	771.0131	506.2098	319.5482	193.4339	111.9670	61.7863	32.3986	16.0871	7.5358	3.3170
625	762.2464	500.0434	315.3781	190.7297	110.2902	60.7951	31.8418	15.7910	7.3872	3.2469
626	753.5793	493.9521	311.2624	188.0633	108.6385	59.8198	31.2947	15.5004	7.2416	3.1784
627	745.0108	487.9350	307.2004	185.4341	107.0115	58.8601	30.7569	15.2151	7.0989	3.1113
628	736.5398	481.9912	303.1914	182.8417	105.4089	57.9159	30.2284	14.9351	6.9589	3.0456
629	728.1650	476.1199	299.2347	180.2855	103.8303	56.9868	29.7090	14.6602	6.8217	2.9813
630	719.8855	470.3200	295.3297	177.7651	102.2754	56.0726	29.1985	14.3903	6.6872	2.9183
631	711.7001	464.5908	291.4756	175.2799	100.7437	55.1731	28.6967	14.1255	6.5554	2.8567
632	703.6078	458.9314	287.6718	172.8295	99.2350	54.2880	28.2036	13.8655	6.4262	2.7964
633	695.6075	453.3409	283.9177	170.4133	97.7488	53.4171	27.7190	13.6103	6.2995	2.7374
634	687.6981	447.8185	280.2125	168.0309	96.2849	52.5601	27.2427	13.3598	6.1753	2.6796
635	679.8787	442.3634	276.5557	165.6818	94.8430	51.7170	26.7745	13.1139	6.0536	2.6230
636	672.1483	436.9748	272.9467	163.3656	93.4226	50.8873	26.3144	12.8725	5.9342	2.5676
637	664.5057	431.6518	269.3847	161.0817	92.0235	50.0710	25.8623	12.6356	5.8173	2.5134
638	656.9500	426.3936	265.8692	158.8297	90.6453	49.2677	25.4178	12.4030	5.7026	2.4603
639	649.4802	421.1995	262.3996	156.6093	89.2878	48.4773	24.9811	12.1747	5.5902	2.4084
640	642.0953	416.0687	258.9752	154.4198	87.9507	47.6997	24.5518	11.9507	5.4800	2.3575
641	634.7944	411.0003	255.5956	152.2610	86.6335	46.9344	24.1299	11.7307	5.3719	2.3078
642	627.5766	405.9937	252.2600	150.1324	85.3361	46.1815	23.7153	11.5148	5.2660	2.2590
643	620.4408	401.0481	248.9680	148.0335	84.0581	45.4407	23.3078	11.3029	5.1622	2.2113
644	613.3861	396.1627	245.7190	145.9640	82.7992	44.7117	22.9072	11.0948	5.0605	2.1646
645	606.4117	391.3369	242.5123	143.9234	81.5592	43.9944	22.5136	10.8906	4.9607	2.1189
646	599.5165	386.5698	239.3475	141.9113	80.3378	43.2886	22.1268	10.6902	4.8629	2.0742
647	592.6998	381.8608	236.2240	139.9274	79.1347	42.5942	21.7465	10.4934	4.7670	2.0304
648	585.9606	377.2092	233.1413	137.9712	77.9495	41.9109	21.3728	10.3003	4.6731	1.9875
649	579.2979	372.6142	230.0988	136.0423	76.7822	41.2386	21.0056	10.1107	4.5809	1.9456
650	572.7111	368.0752	227.0959	134.1404	75.6323	40.5770	20.6446	9.9246	4.4906	1.9045
651	566.1991	363.5915	224.1323	132.2651	74.4996	39.9260	20.2899	9.7419	4.4021	1.8643
652	559.7612	359.1624	221.2074	130.4160	73.3839	39.2855	19.9412	9.5626	4.3153	1.8249
653	553.3965	354.7872	218.3206	128.5928	72.2849	38.6553	19.5986	9.3866	4.2303	1.7864
654	547.1042	350.4654	215.4715	126.7950	71.2024	38.0352	19.2618	9.2138	4.1469	1.7487
655	540.8834	346.1962	212.6596	125.0224	70.1360	37.4250	18.9308	9.0443	4.0651	1.7118
656	534.7333	341.9790	209.8844	123.2746	69.0857	36.8246	18.6055	8.8778	3.9850	1.6756
657	528.6532	337.8132	207.1453	121.5512	68.0511	36.2339	18.2858	8.7144	3.9064	1.6402
658	522.6422	333.6981	204.4421	119.8519	67.0319	35.6526	17.9716	8.5540	3.8294	1.6056
659	516.6995	329.6332	201.7741	118.1763	66.0280	35.0807	17.6627	8.3966	3.7539	1.5717
660	510.8245	325.6177	199.1409	116.5242	65.0392	34.5179	17.3592	8.2420	3.6799	1.5385
661	505.0162	321.6512	196.5421	114.8952	64.0652	33.9642	17.0609	8.0903	3.6074	1.5060
662	499.2739	317.7330	193.9772	113.2889	63.1057	33.4193	16.7678	7.9414	3.5363	1.4742
663	493.5970	313.8626	191.4458	111.7051	62.1607	32.8832	16.4796	7.7952	3.4665	1.4431
664	487.9846	310.0393	188.9474	110.1435	61.2298	32.3557	16.1965	7.6518	3.3982	1.4127
665	482.4360	306.2625	186.4816	108.6037	60.3128	31.8366	15.9181	7.5109	3.3312	1.3828
666	476.9505	302.5318	184.0480	107.0854	59.4095	31.3259	15.6446	7.3727	3.2655	1.3536
667	471.5274	298.8465	181.6462	105.5883	58.5198	30.8233	15.3758	7.2370	3.2012	1.3250
668	466.1660	295.2061	179.2757	104.1122	57.6434	30.3289	15.1116	7.1038	3.1381	1.2971
669	460.8655	291.6100	176.9361	102.6567	56.7801	29.8423	14.8519	6.9730	3.0762	1.2697
670	455.6252	288.0578	174.6271	101.2215	55.9298	29.3636	14.5967	6.8447	3.0156	1.2429
671	450.4446	284.5488	172.3482	99.8064	55.0922	28.8925	14.3459	6.7187	2.9561	1.2166
672	445.3229	281.0826	170.0991	98.4111	54.2671	28.4290	14.0993	6.5951	2.8978	1.1910
673	440.2594	277.6586	167.8792	97.0353	53.4544	27.9730	13.8571	6.4737	2.8407	1.1658
674	435.2534	274.2763	165.6884	95.6787	52.6539	27.5242	13.6190	6.3545	2.7847	1.1412
675	430.3044	270.9352	163.5262	94.3411	51.8654	27.0827	13.3849	6.2376	2.7298	1.1171
676	425.4117	267.6348	161.3921	93.0222	51.0886	26.6482	13.1549	6.1228	2.6760	1.0935
677	420.5746	264.3746	159.2860	91.7218	50.3235	26.2207	12.9289	6.0101	2.6232	1.0704
678	415.7925	261.1541	157.2073	90.4395	49.5699	25.8001	12.7067	5.8994	2.5715	1.0478
679	411.0648	257.9728	155.1557	89.1751	48.8275	25.3862	12.4884	5.7909	2.5208	1.0257
680	406.3908	254.8303	153.1309	87.9284	48.0963	24.9789	12.2738	5.6843	2.4711	1.0040
681	401.7700	251.7261	151.1325	86.6992	47.3760	24.5782	12.0629	5.5797	2.4224	0.9828
682	397.2017	248.6597	149.1602	85.4871	46.6665	24.1839	11.8556	5.4770	2.3747	0.9621
683	392.6853	245.6307	147.2137	84.2920	45.9676	23.7960	11.6519	5.3761	2.3279	0.9418
684	388.2203	242.6385	145.2925	83.1136	45.2792	23.4142	11.4516	5.2772	2.2820	0.9219
685	383.8061	239.6828	143.3964	81.9516	44.6011	23.0386	11.2548	5.1801	2.2370	0.9024
686	379.4421	236.7631	141.5251	80.8059	43.9331	22.6690	11.0614	5.0847	2.1929	0.8834
687	375.1277	233.8790	139.6782	79.6763	43.2752	22.3053	10.8714	4.9911	2.1497	0.8647
688	370.8623	231.0300	137.8554	78.5624	42.6271	21.9475	10.6846	4.8993	2.1073	0.8465
689	366.6455	228.2157	136.0564	77.4641	41.9887	21.5954	10.5010	4.8091	2.0657	0.8286
690	362.4766	225.4357	134.2808	76.3811	41.3599	21.2490	10.3205	4.7206	2.0250	0.8111
691	358.3551	222.6895	132.5284	75.3133	40.7405	20.9081	10.1432	4.6337	1.9851	0.7940
692	354.2804	219.9769	130.7989	74.2604	40.1304	20.5727	9.9689	4.5484	1.9460	0.7772
693	350.2521	217.2972	129.0920	73.2222	39.5294	20.2427	9.7976	4.4647	1.9076	0.7608
694	346.2696	214.6502	127.4073	72.1986	38.9374	19.9179	9.6292	4.3825	1.8700	0.7447
695	342.3324	212.0354	125.7447	71.1892	38.3543	19.5984	9.4637	4.3019	1.8331	0.7290
696	338.4399	209.4525	124.1037	70.1940	37.7799	19.2840	9.3011	4.2227	1.7970	0.7136
697	334.5917	206.9011	122.4841	69.2126	37.2141	18.9746	9.1413	4.1450	1.7616	0.6986
698	330.7873	204.3807	120.8857	68.2450	36.6567	18.6702	8.9842	4.0687	1.7268	0.6838
699	327.0261	201.8910	119.3081	67.2910	36.1078	18.3707	8.8298	3.9938	1.6928	0.6694
700	323.3077	199.4317	117.7511	66.3502	35.5670	18.0760	8.6781	3.9203	1.6594	0.6552
701	319.6316	197.0023	116.2145	65.4226	35.0344	17.7860	8.5290	3.8481	1.6267	0.6414
702	315.9972	194.6025	114.6979	64.5080	34.5097	17.5007	8.3824	3.7773	1.5946	0.6279
703	312.4042	192.2320	113.2010	63.6062	33.9929	17.2200	8.2384	3.7078	1.5632	0.6146
704	308.8520	189.8903	111.7238	62.7170	33.4838	16.9437	8.0968	3.6395	1.5324	0.6016
705	305.3403	187.5772	110.2658	61.8402	32.9824	16.6719	7.9577	3.5725	1.5022	0.5889
706	301.8684	185.2922	108.8268	60.9756	32.4884	16.4045	7.8209	3.5068	1.4726	0.5765
