x(m)	y(m)	z(m)	distfromvent(m)	ttlmassloading(kg/sq-m)	F(percent)	Mean(phi)	5phi	4phi	3phi	2phi	1phi	0phi	-1phi	-2phi	-3phi	-4phi
733000	3501500	10	63002.3	2.0877e-01	99.9875	2.1433	0.0000e+00	2.9467e-06	5.7739e-02	1.2322e-01	2.7784e-02	2.6069e-05	1.0321e-09	2.9090e-14	1.2115e-20	2.7146e-29
733500	3501500	0	63439.6	1.8943e-01	99.9869	2.1661	0.0000e+00	2.9345e-06	5.6921e-02	1.0707e-01	2.5415e-02	2.4907e-05	9.6394e-10	2.6195e-14	1.0079e-20	1.9842e-29
734000	3501500	0	63877.7	1.7193e-01	99.9863	2.1917	0.0000e+00	2.9274e-06	5.6135e-02	9.2639e-02	2.3127e-02	2.3619e-05	8.9337e-10	2.3370e-14	8.3043e-21	1.4358e-29
734500	3501500	0	64316.8	1.5616e-01	99.9858	2.2204	0.0000e+00	2.9198e-06	5.5386e-02	7.9821e-02	2.0931e-02	2.2247e-05	8.2269e-10	2.0685e-14	6.7863e-21	1.0303e-29
735000	3501500	0	64756.8	1.4202e-01	99.9853	2.2520	0.0000e+00	2.9118e-06	5.4663e-02	6.8490e-02	1.8841e-02	2.0813e-05	7.5276e-10	1.8165e-14	5.5005e-21	7.3308e-30
735500	3501500	0	65197.6	1.2936e-01	99.9850	2.2864	0.0000e+00	2.9033e-06	5.3955e-02	5.8522e-02	1.6866e-02	1.9340e-05	6.8428e-10	1.5827e-14	4.4220e-21	5.1724e-30
736000	3501500	0	65639.3	1.1808e-01	99.9849	2.3236	0.0000e+00	2.8943e-06	5.3254e-02	4.9792e-02	1.5016e-02	1.7850e-05	6.1788e-10	1.3682e-14	3.5259e-21	3.6189e-30
736500	3501500	0	66081.8	1.0806e-01	99.9849	2.3631	0.0000e+00	2.8849e-06	5.2555e-02	4.2185e-02	1.3296e-02	1.6364e-05	5.5412e-10	1.1734e-14	2.7885e-21	2.5108e-30
737000	3501500	0	66525.1	9.9165e-02	99.9850	2.4046	0.0000e+00	2.8750e-06	5.1851e-02	3.5587e-02	1.1709e-02	1.4900e-05	4.9347e-10	9.9850e-15	2.1874e-21	1.7273e-30
737500	3501500	0	66969.2	9.1301e-02	99.9852	2.4476	0.0000e+00	2.8647e-06	5.1139e-02	2.9892e-02	1.0254e-02	1.3476e-05	4.3634e-10	8.4299e-15	1.7018e-21	1.1784e-30
738000	3501500	0	67414.1	8.4362e-02	99.9856	2.4915	0.0000e+00	2.8540e-06	5.0416e-02	2.5000e-02	8.9314e-03	1.2106e-05	3.8303e-10	7.0611e-15	1.3133e-21	7.9716e-31
738500	3501500	0	67859.8	7.8246e-02	99.9862	2.5358	0.0000e+00	2.8429e-06	4.9679e-02	2.0817e-02	7.7364e-03	1.0801e-05	3.3378e-10	5.8681e-15	1.0051e-21	5.3474e-31
739000	3501500	0	68306.2	7.2863e-02	99.9869	2.5799	0.0000e+00	2.8313e-06	4.8928e-02	1.7258e-02	6.6645e-03	9.5722e-06	2.8872e-10	4.8385e-15	7.6304e-22	3.5570e-31
739500	3501500	0	68753.3	6.8127e-02	99.9876	2.6230	0.0000e+00	2.8194e-06	4.8161e-02	1.4245e-02	5.7096e-03	8.4258e-06	2.4789e-10	3.9582e-15	5.7453e-22	2.3462e-31
740000	3501500	0	69201.2	6.3960e-02	99.9885	2.6646	0.0000e+00	2.8070e-06	4.7379e-02	1.1706e-02	4.8645e-03	7.3667e-06	2.1126e-10	3.2126e-15	4.2907e-22	1.5346e-31
740500	3501500	0	69649.8	6.0289e-02	99.9894	2.7041	0.0000e+00	2.7943e-06	4.6581e-02	9.5769e-03	4.1217e-03	6.3973e-06	1.7870e-10	2.5870e-15	3.1782e-22	9.9532e-32
741000	3501500	0	70099.1	5.7050e-02	99.9903	2.7413	0.0000e+00	2.7812e-06	4.5769e-02	7.8000e-03	3.4730e-03	5.5179e-06	1.5003e-10	2.0669e-15	2.3349e-22	6.4014e-32
741500	3501500	0	70549.1	5.4184e-02	99.9913	2.7756	0.0000e+00	2.7678e-06	4.4941e-02	6.3244e-03	2.9103e-03	4.7273e-06	1.2502e-10	1.6384e-15	1.7015e-22	4.0825e-32
742000	3501500	0	70999.7	5.1638e-02	99.9922	2.8070	0.0000e+00	2.7540e-06	4.4101e-02	5.1048e-03	2.4253e-03	4.0227e-06	1.0340e-10	1.2885e-15	1.2297e-22	2.5818e-32
742500	3501500	0	71451.0	4.9367e-02	99.9931	2.8353	0.0000e+00	2.7398e-06	4.3249e-02	4.1019e-03	2.0099e-03	3.4000e-06	8.4886e-11	1.0054e-15	8.8152e-23	1.6190e-32
743000	3501500	0	71902.9	4.7329e-02	99.9940	2.8606	0.0000e+00	2.7253e-06	4.2386e-02	3.2810e-03	1.6565e-03	2.8543e-06	6.9165e-11	7.7836e-16	6.2677e-23	1.0068e-32
743500	3501500	0	72355.5	4.5489e-02	99.9948	2.8828	0.0000e+00	2.7105e-06	4.1514e-02	2.6125e-03	1.3576e-03	2.3800e-06	5.5935e-11	5.9785e-16	4.4200e-23	6.2081e-33
744000	3501500	0	72808.7	4.3816e-02	99.9955	2.9022	0.0000e+00	2.6954e-06	4.0634e-02	2.0707e-03	1.1065e-03	1.9711e-06	4.4899e-11	4.5560e-16	3.0916e-23	3.7960e-33
744500	3501500	0	73262.5	4.2283e-02	99.9962	2.9189	0.0000e+00	2.6800e-06	3.9748e-02	1.6337e-03	8.9686e-04	1.6215e-06	3.5771e-11	3.4447e-16	2.1448e-23	2.3016e-33
745000	3501500	0	73716.9	4.0867e-02	99.9968	2.9332	0.0000e+00	2.6644e-06	3.8857e-02	1.2830e-03	7.2289e-04	1.3249e-06	2.8286e-11	2.5840e-16	1.4758e-23	1.3838e-33
745500	3501500	0	74171.9	3.9550e-02	99.9973	2.9453	0.0000e+00	2.6484e-06	3.7964e-02	1.0030e-03	5.7942e-04	1.0752e-06	2.2200e-11	1.9232e-16	1.0072e-23	8.2503e-34
746000	3501500	0	74627.4	3.8314e-02	99.9977	2.9555	0.0000e+00	2.6322e-06	3.7068e-02	7.8045e-04	4.6185e-04	8.6673e-07	1.7294e-11	1.4201e-16	6.8182e-24	4.8776e-34
746500	3501500	0	75083.6	3.7146e-02	99.9981	2.9640	0.0000e+00	2.6157e-06	3.6172e-02	6.0446e-04	3.6608e-04	6.9394e-07	1.3371e-11	1.0404e-16	4.5777e-24	2.8594e-34
747000	3501500	0	75540.2	3.6035e-02	99.9985	2.9711	0.0000e+00	2.5989e-06	3.5278e-02	4.6599e-04	2.8856e-04	5.5186e-07	1.0261e-11	7.5626e-17	3.0484e-24	1.6623e-34
747500	3501500	0	75997.5	3.4972e-02	99.9988	2.9769	0.0000e+00	2.5820e-06	3.4386e-02	3.5756e-04	2.2619e-04	4.3591e-07	7.8161e-12	5.4540e-17	2.0135e-24	9.5822e-35
748000	3501500	0	76455.2	3.3950e-02	99.9990	2.9816	0.0000e+00	2.5648e-06	3.3498e-02	2.7308e-04	1.7631e-04	3.4199e-07	5.9091e-12	3.9024e-17	1.3190e-24	5.4773e-35
748500	3501500	0	76913.5	3.2962e-02	99.9992	2.9855	0.0000e+00	2.5473e-06	3.2615e-02	2.0758e-04	1.3666e-04	2.6651e-07	4.4340e-12	2.7703e-17	8.5706e-25	3.1047e-35
749000	3501500	0	77372.3	3.2003e-02	99.9994	2.9886	0.0000e+00	2.5297e-06	3.1738e-02	1.5705e-04	1.0534e-04	2.0628e-07	3.3023e-12	1.9512e-17	5.5235e-25	1.7450e-35
749500	3501500	0	77831.6	3.1071e-02	99.9995	2.9911	0.0000e+00	2.5119e-06	3.0869e-02	1.1827e-04	8.0741e-05	1.5859e-07	2.4411e-12	1.3634e-17	3.5307e-25	9.7260e-36
750000	3501500	0	78291.4	3.0162e-02	99.9996	2.9931	0.0000e+00	2.4939e-06	3.0009e-02	8.8638e-05	6.1542e-05	1.2110e-07	1.7911e-12	9.4522e-18	2.2384e-25	5.3753e-36
650000	3501000	31	41869.6	2.2496e-07	100.0000	3.9904	0.0000e+00	2.2280e-07	2.1534e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650500	3501000	29	41537.3	2.3464e-07	100.0000	3.9883	0.0000e+00	2.3189e-07	2.7473e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3501000	28	41208.4	2.4450e-07	100.0000	3.9857	0.0000e+00	2.4101e-07	3.4923e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651500	3501000	26	40883.0	2.5475e-07	100.0000	3.9826	0.0000e+00	2.5031e-07	4.4333e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3501000	25	40561.2	2.6541e-07	100.0000	3.9788	0.0000e+00	2.5979e-07	5.6202e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652500	3501000	24	40243.0	2.7648e-07	100.0000	3.9743	0.0000e+00	2.6937e-07	7.1072e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3501000	23	39928.5	2.8820e-07	100.0000	3.9688	0.0000e+00	2.7921e-07	8.9848e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653500	3501000	22	39617.8	3.0058e-07	100.0000	3.9623	0.0000e+00	2.8924e-07	1.1342e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3501000	21	39311.0	3.1373e-07	100.0000	3.9544	0.0000e+00	2.9944e-07	1.4297e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654500	3501000	20	39008.3	3.2792e-07	100.0000	3.9451	0.0000e+00	3.0991e-07	1.8014e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3501000	20	38709.6	3.4334e-07	100.0000	3.9339	0.0000e+00	3.2065e-07	2.2687e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655500	3501000	19	38415.1	3.6023e-07	100.0000	3.9207	0.0000e+00	3.3167e-07	2.8557e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656000	3501000	18	38124.9	3.7889e-07	100.0000	3.9052	0.0000e+00	3.4297e-07	3.5928e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656500	3501000	17	37839.0	3.9957e-07	100.0000	3.8871	0.0000e+00	3.5445e-07	4.5126e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657000	3501000	17	37557.7	4.2302e-07	100.0000	3.8659	0.0000e+00	3.6631e-07	5.6710e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657500	3501000	16	37280.9	4.4986e-07	100.0000	3.8415	0.0000e+00	3.7856e-07	7.1307e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658000	3501000	15	37008.8	4.8050e-07	100.0000	3.8137	0.0000e+00	3.9099e-07	8.9507e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658500	3501000	14	36741.5	5.1648e-07	100.0000	3.7821	0.0000e+00	4.0392e-07	1.1256e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659000	3501000	13	36479.1	5.5834e-07	100.0000	3.7469	0.0000e+00	4.1705e-07	1.4129e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659500	3501000	12	36221.7	6.0840e-07	100.0000	3.7079	0.0000e+00	4.3067e-07	1.7773e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660000	3501000	11	35969.5	6.6806e-07	100.0000	3.6655	0.0000e+00	4.4460e-07	2.2346e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660500	3501000	10	35722.4	7.3966e-07	100.0000	3.6203	0.0000e+00	4.5883e-07	2.8083e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661000	3501000	8	35480.6	8.2673e-07	100.0000	3.5727	0.0000e+00	4.7347e-07	3.5327e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661500	3501000	7	35244.3	9.3337e-07	100.0000	3.5234	0.0000e+00	4.8851e-07	4.4485e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662000	3501000	6	35013.6	1.0638e-06	100.0000	3.4737	0.0000e+00	5.0387e-07	5.5993e-07	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662500	3501000	4	34788.5	1.2251e-06	100.0000	3.4241	0.0000e+00	5.1964e-07	7.0550e-07	0.0000e+00	3.5032e-44	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663000	3501000	3	34569.1	1.4224e-06	100.0000	3.3765	0.0000e+00	5.3561e-07	8.8682e-07	4.7644e-44	7.2587e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663500	3501000	2	34355.7	1.6655e-06	100.0000	3.3314	0.0000e+00	5.5188e-07	1.1136e-06	7.3989e-43	8.0435e-42	1.5414e-44	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
664000	3501000	0	34148.2	1.9678e-06	100.0000	3.2889	0.0000e+00	5.6857e-07	1.3993e-06	9.2065e-42	8.4358e-41	2.6344e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
664500	3501000	0	33946.8	2.3118e-06	100.0000	3.2529	0.0000e+00	5.8461e-07	1.7272e-06	1.0764e-40	8.4403e-40	2.5686e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
665000	3501000	0	33751.6	2.7093e-06	100.0000	3.2216	0.0000e+00	6.0041e-07	2.1089e-06	1.2288e-39	8.1050e-39	2.2751e-41	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
665500	3501000	0	33562.8	3.1866e-06	100.0000	3.1935	0.0000e+00	6.1652e-07	2.5701e-06	1.3831e-38	7.5098e-38	1.9235e-40	2.5223e-44	0.0000e+00	0.0000e+00	0.0000e+00
666000	3501000	0	33380.3	3.7590e-06	100.0000	3.1684	0.0000e+00	6.3292e-07	3.1260e-06	1.5346e-37	6.7145e-37	1.5588e-39	2.8446e-43	0.0000e+00	0.0000e+00	0.0000e+00
666500	3501000	0	33204.4	4.4444e-06	100.0000	3.1462	0.0000e+00	6.4962e-07	3.7948e-06	1.6763e-36	5.7934e-36	1.2111e-38	2.0711e-42	0.0000e+00	0.0000e+00	0.0000e+00
667000	3501000	0	33035.1	5.2639e-06	100.0000	3.1266	0.0000e+00	6.6662e-07	4.5973e-06	1.7982e-35	4.8242e-35	9.0223e-38	1.4362e-41	8.4078e-45	0.0000e+00	0.0000e+00
667500	3501000	0	32872.6	6.2419e-06	100.0000	3.1096	0.0000e+00	6.8392e-07	5.5580e-06	1.8884e-34	3.8772e-34	6.4456e-37	9.5057e-41	8.9683e-44	0.0000e+00	0.0000e+00
668000	3501000	0	32716.9	7.4070e-06	100.0000	3.0947	0.0000e+00	7.0152e-07	6.7054e-06	1.9348e-33	3.0078e-33	4.4159e-36	6.0045e-40	5.9976e-43	0.0000e+00	0.0000e+00
668500	3501000	0	32568.1	8.7919e-06	100.0000	3.0818	0.0000e+00	7.1942e-07	8.0725e-06	1.9274e-32	2.2523e-32	2.9015e-35	3.6239e-39	3.4948e-42	0.0000e+00	0.0000e+00
669000	3501000	0	32426.3	1.0435e-05	100.0000	3.0707	0.0000e+00	7.3761e-07	9.6973e-06	1.8609e-31	1.6281e-31	1.8285e-34	2.0899e-38	1.9365e-41	1.8217e-44	0.0000e+00
669500	3501000	0	32291.7	1.2380e-05	100.0000	3.0611	0.0000e+00	7.5610e-07	1.1624e-05	1.7365e-30	1.1363e-30	1.1054e-33	1.1519e-37	1.0212e-40	1.1911e-43	0.0000e+00
670000	3501000	0	32164.3	1.4677e-05	100.0000	3.0528	0.0000e+00	7.7489e-07	1.3902e-05	1.5625e-29	7.6561e-30	6.4099e-33	6.0686e-37	5.1380e-40	6.1517e-43	0.0000e+00
670500	3501000	0	32044.2	1.7383e-05	100.0000	3.0457	0.0000e+00	7.9398e-07	1.6589e-05	1.3531e-28	4.9809e-29	3.5661e-32	3.0569e-36	2.4671e-39	2.8432e-42	0.0000e+00
671000	3501000	99	31931.4	9.8702e-06	100.0000	3.0701	0.0000e+00	6.9206e-07	9.1781e-06	1.9484e-28	1.4800e-28	1.0893e-31	9.4778e-36	7.9252e-39	9.4812e-42	2.8026e-45
671500	3501000	267	31826.1	2.8862e-06	100.0000	3.2110	0.0000e+00	6.0900e-07	2.2772e-06	1.4206e-28	2.6762e-28	2.0183e-31	1.8999e-35	1.7606e-38	2.3348e-41	1.8217e-44
672000	3501000	380	31728.4	1.4663e-06	100.0000	3.3954	0.0000e+00	5.7976e-07	8.8653e-07	2.9543e-28	7.1971e-28	4.9631e-31	4.7120e-35	4.6000e-38	6.4485e-41	6.1657e-44
672500	3501000	428	31638.2	1.1794e-06	100.0000	3.4919	0.0000e+00	5.8020e-07	5.9923e-07	1.3101e-27	3.0290e-27	1.7780e-30	1.5748e-34	1.5176e-37	2.1132e-40	2.1440e-43
673000	3501000	332	31555.7	2.4534e-06	100.0000	3.2665	0.0000e+00	6.5392e-07	1.7994e-06	2.8861e-26	3.4774e-26	1.5296e-29	1.0724e-33	8.8609e-37	1.0705e-39	9.5428e-43
673500	3501000	423	31481.0	1.5881e-06	100.0000	3.4035	0.0000e+00	6.4086e-07	9.4725e-07	7.1793e-26	1.0207e-25	3.8815e-29	2.6398e-33	2.2355e-36	2.7795e-39	2.5392e-42
674000	3501000	409	31414.0	2.1296e-06	100.0000	3.3177	0.0000e+00	6.7665e-07	1.4529e-06	5.8886e-25	6.0867e-25	1.8317e-28	1.0751e-32	8.4307e-36	9.7831e-39	8.4120e-42
674500	3501000	411	31354.8	2.4134e-06	100.0000	3.2931	0.0000e+00	7.0740e-07	1.7060e-06	3.9244e-24	3.1324e-24	7.5059e-28	3.8624e-32	2.8463e-35	3.1242e-38	2.5513e-41
675000	3501000	379	31303.5	3.5758e-06	100.0000	3.2104	0.0000e+00	7.5233e-07	2.8235e-06	3.8129e-23	1.9524e-23	3.6309e-27	1.5808e-31	1.0606e-34	1.0672e-37	8.0538e-41
675500	3501000	380	31260.2	4.1710e-06	100.0000	3.1880	0.0000e+00	7.8407e-07	3.3870e-06	2.4235e-22	9.4042e-23	1.3785e-26	5.2487e-31	3.3053e-34	3.1372e-37	2.2370e-40
676000	3501000	353	31224.8	5.3974e-06	100.0000	3.1526	0.0000e+00	8.2345e-07	4.5739e-06	2.0564e-21	5.2006e-22	5.9061e-26	1.9158e-30	1.1055e-33	9.6578e-37	6.3642e-40
676500	3501000	351	31197.3	6.4110e-06	100.0000	3.1336	0.0000e+00	8.5622e-07	5.5548e-06	1.2479e-20	2.3674e-21	2.0991e-25	5.9415e-30	3.2140e-33	2.6389e-36	1.6319e-39
677000	3501000	328	31177.9	9.6063e-06	100.0000	3.0926	0.0000e+00	8.8939e-07	8.7169e-06	9.2182e-20	1.1793e-20	8.0775e-25	1.9604e-29	9.7741e-33	7.4077e-36	4.2245e-39
677500	3501000	316	31166.4	1.3927e-05	100.0000	3.0661	0.0000e+00	9.2054e-07	1.3007e-05	5.7461e-19	5.3066e-20	2.8111e-24	5.9165e-29	2.7482e-32	1.9392e-35	1.0245e-38
678000	3501000	331	31163.0	1.2935e-05	100.0000	3.0739	0.0000e+00	9.5639e-07	1.1979e-05	2.5203e-18	1.9582e-19	8.0454e-24	1.5073e-28	6.6915e-32	4.4980e-35	2.2373e-38
678500	3501000	280	31167.6	2.7016e-05	100.0000	3.0364	0.0000e+00	9.8472e-07	2.6031e-05	2.1495e-17	1.0193e-18	3.2006e-23	5.0681e-28	2.0396e-31	1.2375e-34	5.5214e-38
679000	3501000	259	31180.2	3.3720e-05	100.0000	3.0301	0.0000e+00	1.0166e-06	3.2704e-05	1.2500e-16	4.2900e-18	1.0348e-22	1.4272e-27	5.3571e-31	3.0087e-34	1.2254e-37
679500	3501000	284	31200.9	3.6567e-05	100.0000	3.0287	0.0000e+00	1.0501e-06	3.5517e-05	4.3752e-16	1.3582e-17	2.5258e-22	3.1613e-27	1.1523e-30	6.2119e-34	2.3711e-37
680000	3501000	292	31229.5	4.1832e-05	100.0000	3.0259	0.0000e+00	1.0844e-06	4.0748e-05	1.7333e-15	4.5417e-17	6.4812e-22	7.3163e-27	2.5664e-30	1.3122e-33	4.6284e-37
680500	3501000	239	31266.1	6.0836e-05	100.0000	3.0182	0.0000e+00	1.1081e-06	5.9728e-05	1.1736e-14	2.0343e-16	2.2292e-21	2.1800e-26	7.0325e-30	3.2530e-33	1.0155e-36
681000	3501000	287	31310.6	5.7130e-05	100.0000	3.0202	0.0000e+00	1.1542e-06	5.5976e-05	2.9787e-14	5.1802e-16	4.3412e-21	4.0120e-26	1.2966e-29	5.8718e-33	1.7247e-36
681500	3501000	264	31363.1	7.0719e-05	100.0000	3.0167	0.0000e+00	1.1829e-06	6.9536e-05	1.3768e-13	1.8427e-15	1.1883e-20	9.9249e-26	3.0501e-29	1.2817e-32	3.3766e-36
682000	3501000	276	31423.4	7.8417e-05	100.0000	3.0156	0.0000e+00	1.2227e-06	7.7194e-05	4.4950e-13	5.3032e-15	2.6249e-20	2.0584e-25	6.2132e-29	2.4899e-32	5.9967e-36
682500	3501000	246	31491.5	1.0471e-04	100.0000	3.0119	0.0000e+00	1.2446e-06	1.0346e-04	1.9625e-12	1.8055e-14	6.9407e-20	5.0114e-25	1.4447e-28	5.3600e-32	1.1485e-35
683000	3501000	271	31567.5	1.0608e-04	100.0000	3.0122	0.0000e+00	1.2933e-06	1.0478e-04	5.3951e-12	4.5954e-14	1.3600e-19	9.5393e-25	2.7477e-28	9.8192e-32	1.9289e-35
683500	3501000	200	31651.1	1.9780e-04	100.0000	3.0065	0.0000e+00	1.2817e-06	1.9652e-04	2.8623e-11	1.7640e-13	4.1647e-19	2.6721e-24	7.1760e-28	2.3090e-31	3.9290e-35
684000	3501000	212	31742.4	2.0699e-04	100.0000	3.0064	0.0000e+00	1.3238e-06	2.0567e-04	7.9367e-11	4.4566e-13	8.2343e-19	5.2137e-24	1.3936e-27	4.2844e-31	6.6189e-35
684500	3501000	240	31841.2	1.9360e-04	100.0000	3.0071	0.0000e+00	1.3816e-06	1.9221e-04	1.9135e-10	1.0160e-12	1.4703e-18	9.4222e-24	2.5415e-27	7.5489e-31	1.0673e-34
685000	3501000	222	31947.6	2.5203e-04	100.0000	3.0056	0.0000e+00	1.4010e-06	2.5063e-04	6.0537e-10	2.7643e-12	3.2246e-18	2.0401e-23	5.3714e-27	1.4926e-30	1.8805e-34
685500	3501000	231	32061.5	2.7093e-04	100.0000	3.0053	0.0000e+00	1.4454e-06	2.6948e-04	1.5467e-09	6.4589e-12	6.0720e-18	3.9155e-23	1.0276e-26	2.7216e-30	3.1006e-34
686000	3501000	231	32182.7	3.0971e-04	100.0000	3.0048	0.0000e+00	1.4817e-06	3.0822e-04	4.0346e-09	1.5230e-11	1.1737e-17	7.7283e-23	2.0092e-26	5.0399e-30	5.1641e-34
686500	3501000	234	32311.2	3.4613e-04	100.0000	3.0044	0.0000e+00	1.5227e-06	3.4460e-04	9.9466e-09	3.4303e-11	2.1953e-17	1.4914e-22	3.8511e-26	9.1694e-30	8.4641e-34
687000	3501000	224	32446.9	4.2152e-04	100.0000	3.0036	0.0000e+00	1.5471e-06	4.1995e-04	2.5592e-08	7.9573e-11	4.3260e-17	3.0163e-22	7.6598e-26	1.7148e-29	1.4150e-33
687500	3501000	220	32589.7	4.9300e-04	100.0000	3.0031	0.0000e+00	1.5789e-06	4.9136e-04	6.1187e-08	1.7420e-10	8.1569e-17	5.8955e-22	1.4791e-25	3.1264e-29	2.3140e-33
688000	3501000	210	32739.5	5.9432e-04	100.0000	3.0025	0.0000e+00	1.6022e-06	5.9257e-04	1.4531e-07	3.7911e-10	1.5609e-16	1.1682e-21	2.8837e-25	5.7327e-29	3.7942e-33
688500	3501000	198	32896.2	7.2573e-04	100.0000	3.0018	0.0000e+00	1.6234e-06	7.2377e-04	3.3580e-07	8.0728e-10	2.9794e-16	2.3112e-21	5.6061e-25	1.0468e-28	6.1889e-33
689000	3501000	195	33059.8	8.7717e-04	100.0000	3.0011	0.0000e+00	1.6581e-06	8.7479e-04	7.1879e-07	1.6118e-09	5.4090e-16	4.3865e-21	1.0515e-24	1.8539e-28	9.8351e-33
689500	3501000	130	33230.0	1.5698e-03	100.0000	2.9998	0.0000e+00	1.6619e-06	1.5663e-03	1.8931e-06	3.8553e-09	1.2276e-15	1.0037e-20	2.2980e-24	3.7031e-28	1.7166e-32
690000	3501000	148	33406.9	1.7414e-03	100.0000	2.9990	0.0000e+00	1.7050e-06	1.7362e-03	3.4771e-06	6.7681e-09	2.0180e-15	1.7498e-20	4.0046e-24	6.1579e-28	2.5859e-32
690500	3501000	181	33590.3	1.8106e-03	100.0000	2.9977	0.0000e+00	1.7583e-06	1.8029e-03	5.9359e-06	1.1060e-08	3.1305e-15	2.9011e-20	6.6838e-24	9.8682e-28	3.7769e-32
691000	3501000	164	33780.1	2.4314e-03	100.0000	2.9959	0.0000e+00	1.7822e-06	2.4178e-03	1.1783e-05	2.0781e-08	5.7912e-15	5.5697e-20	1.2572e-23	1.7358e-27	5.9325e-32
691500	3501000	182	33976.2	2.8418e-03	100.0000	2.9935	0.0000e+00	1.8292e-06	2.8197e-03	2.0268e-05	3.4055e-08	9.3938e-15	9.5566e-20	2.1514e-23	2.8220e-27	8.7432e-32
692000	3501000	178	34178.5	3.6682e-03	100.0000	2.9906	0.0000e+00	1.8623e-06	3.6299e-03	3.6340e-05	5.8223e-08	1.6284e-14	1.7311e-19	3.8438e-23	4.7338e-27	1.3200e-31
692500	3501000	169	34386.9	4.8097e-03	100.0000	2.9869	0.0000e+00	1.8895e-06	4.7431e-03	6.4631e-05	9.9205e-08	2.8642e-14	3.1691e-19	6.9167e-23	7.9568e-27	1.9954e-31
693000	3501000	212	34601.2	5.4182e-03	100.0000	2.9825	0.0000e+00	1.9781e-06	5.3194e-03	9.6693e-05	1.4006e-07	4.1745e-14	4.9430e-19	1.0882e-22	1.1953e-26	2.7583e-31
693500	3501000	218	34821.4	7.1047e-03	100.0000	2.9781	0.0000e+00	2.0309e-06	6.9451e-03	1.5727e-04	2.1726e-07	6.8586e-14	8.5128e-19	1.8553e-22	1.9069e-26	4.0005e-31
694000	3501000	213	35047.4	9.4424e-03	100.0000	2.9728	0.0000e+00	2.0583e-06	9.1817e-03	2.5829e-04	3.4357e-07	1.1667e-13	1.5064e-18	3.2294e-22	3.0788e-26	5.8601e-31
